stock,L_date,L2_date,entry_date,exit_date,fall,retest_pct,ret,ret_net,bench_ret,excess_ret
TGT,2018-03-23,2018-03-27,2018-03-28,2018-04-05,0.05142548513836705,0.009281118982838666,0.047123413755232546,0.046123413755232545,0.020042988198763823,0.026080425556468723
TGT,2018-04-20,2018-04-24,2018-04-25,2018-05-02,0.034331548111604375,0.002986313690566021,0.00435765502450991,0.00335765502450991,-0.01287490055549767,0.01623255558000758
TGT,2018-05-07,2018-05-09,2018-05-10,2018-05-17,0.04831848010042983,0.008654431179361353,0.0888446849603044,0.0878446849603044,0.015090126157871087,0.07275455880243331
TGT,2018-06-20,2018-06-22,2018-06-25,2018-07-02,0.04654112277100624,0.008622158924791776,-0.013925515733136717,-0.014925515733136718,-0.003307136342172834,-0.011618379390963884
TGT,2018-10-04,2018-10-08,2018-10-09,2018-10-16,0.041031070859186454,0.006600722174786673,0.0017507081349892317,0.0007507081349892317,-0.022876089574708325,0.023626797709697556
TGT,2018-10-19,2018-10-23,2018-10-24,2018-10-31,0.04416728715282254,0.00792440575699033,0.016530904047033834,0.015530904047033833,0.02881016684241966,-0.013279262795385827
TGT,2019-04-26,2019-04-30,2019-05-01,2019-05-08,0.07374437638315152,0.0038898648537484667,-0.003435606199865049,-0.004435606199865049,-0.01868405836180642,0.014248452161941372
TGT,2019-05-07,2019-05-09,2019-05-10,2019-05-17,0.09459475549863428,0.000932962820135314,-0.041684442082783546,-0.04268444208278355,-0.018682022874282556,-0.02400241920850099
TGT,2019-05-15,2019-05-17,2019-05-20,2019-05-28,0.06506251574208173,0.0011301565736793946,0.12056013190854964,0.11956013190854964,-0.018196679129615978,0.13775681103816562
TGT,2020-01-22,2020-01-24,2020-01-27,2020-02-03,0.09069136441518251,0.0036876618429660646,-0.028243037715083408,-0.02924303771508341,-0.017240361366336554,-0.012002676348746855
TGT,2020-06-11,2020-06-15,2020-06-16,2020-06-23,0.03562978024120547,0.0011862366054501727,0.019209819984037813,0.01820981998403781,-0.002754554346226623,0.020964374330264435
TGT,2020-10-29,2020-11-02,2020-11-03,2020-11-10,0.06775056699952357,0.0009074128168952808,0.00854945487674863,0.00754945487674863,0.06882064334023319,-0.06127118846348456
TGT,2020-12-14,2020-12-16,2020-12-17,2020-12-24,0.0475685433033535,0.004093627628114837,0.023066926097218277,0.022066926097218276,-0.008310320979671326,0.030377247076889602
TGT,2021-02-25,2021-03-01,2021-03-02,2021-03-09,0.04400827925154439,0.0054570596605677275,0.03279730968363448,0.03179730968363448,0.011454862506707242,0.020342447176927236
TGT,2021-09-03,2021-09-08,2021-09-09,2021-09-16,0.03587219154352538,0.007367648499181632,0.0061521102056203425,0.0051521102056203425,0.0004652820078523412,0.004686828197768001
TGT,2021-10-04,2021-10-06,2021-10-07,2021-10-14,0.06914724385184018,0.004161072130249491,0.05338973175139694,0.05238973175139694,0.013292774066746116,0.039096957684650824
TGT,2021-11-30,2021-12-02,2021-12-03,2021-12-10,0.08465037223963821,0.006807744049345504,-0.03792885219682818,-0.03892885219682818,0.03879381197613929,-0.07772266417296747
TGT,2022-01-18,2022-01-20,2022-01-21,2022-01-28,0.06046891582045471,0.00777239632194343,0.0019333898646267667,0.0009333898646267666,0.007376816126734909,-0.006443426262108142
TGT,2022-02-14,2022-02-16,2022-02-17,2022-02-25,0.053803857607695064,0.0006738396351979269,-0.02343147823433711,-0.024431478234337112,0.0056748497175089785,-0.03010632795184609
TGT,2022-05-19,2022-05-23,2022-05-24,2022-06-01,0.3323693618228485,0.003063260410210225,0.043814411789383056,0.042814411789383056,0.037786585486688784,0.0050278263026942716
TGT,2022-06-14,2022-06-16,2022-06-17,2022-06-27,0.11848297692158652,0.0013313051247869343,0.07401275240532246,0.07301275240532246,0.05620309730353479,0.01680965510178767
TGT,2022-08-22,2022-08-24,2022-08-25,2022-09-01,0.1011707989181502,0.007223845805371123,-0.015880675705993053,-0.016880675705993053,-0.052073945785822806,0.03519327007982975
TGT,2022-12-21,2022-12-23,2022-12-27,2023-01-04,0.07723218426707333,0.005973034732346753,0.04926108874999224,0.04826108874999224,0.015472114018215688,0.032788974731776555
TGT,2023-02-22,2023-02-24,2023-02-27,2023-03-06,0.058516133824146055,0.007482505792096452,-0.00965175313573119,-0.01065175313573119,0.019469393461680085,-0.030121146597411275
TGT,2023-03-10,2023-03-14,2023-03-15,2023-03-22,0.06124600880636075,0.0012015025888609011,-0.010431530130906808,-0.011431530130906808,0.01157068458516819,-0.023002214716074998
TGT,2023-04-25,2023-04-27,2023-04-28,2023-05-05,0.07058619454673909,0.003426187257932124,-0.009191936388629807,-0.010191936388629808,-0.018363284973213156,0.008171348584583349
TGT,2023-06-05,2023-06-07,2023-06-08,2023-06-15,0.1423695134500779,0.008805454556215586,0.050049524413190216,0.049049524413190215,0.03336124645054794,0.015688277962642272
TGT,2023-08-09,2023-08-11,2023-08-14,2023-08-21,0.043013140092897084,0.003445792782892959,-0.004130340102052044,-0.005130340102052044,-0.025320488423958953,0.02019014832190691
TGT,2023-09-18,2023-09-20,2023-09-21,2023-09-28,0.04923513741095418,0.008965972929330697,-0.06614391470671577,-0.06714391470671577,-0.0142937161641562,-0.05285019854255957
TGT,2023-09-26,2023-09-28,2023-09-29,2023-10-06,0.12254532442438754,0.000730600696423549,-0.05028485788296777,-0.05128485788296777,-0.010137935998637437,-0.041146921884330334
TGT,2023-10-05,2023-10-09,2023-10-10,2023-10-17,0.10373336674114712,0.005801235643593864,0.02672617502441721,0.02572617502441721,0.004753559701003107,0.0209726153234141
TGT,2023-11-09,2023-11-13,2023-11-14,2023-11-21,0.053699469774697826,0.00477566952271214,0.1806119494523375,0.1796119494523375,0.02142496752573453,0.15818698192660297
TGT,2024-06-13,2024-06-17,2024-06-18,2024-06-26,0.07351440695678232,0.0020045544690469085,0.03248211170800275,0.03148211170800275,-0.0011462338575922715,0.03262834556559502
TGT,2024-07-25,2024-07-29,2024-07-30,2024-08-06,0.061822548642001304,0.003622946394979198,-0.09530233026236479,-0.09630233026236479,-0.040344644146509956,-0.05595768611585483
TGT,2024-08-06,2024-08-08,2024-08-09,2024-08-16,0.11009908430900127,0.0008965823903222985,0.06302592661658624,0.062025926616586236,0.02917534198569771,0.032850584630888524
