stock,selloff_date,entry_date,exit_date,branch,z,spy_z,vr,ret,ret_net,bench_ret,excess_ret
COST,2022-06-13,2022-06-16,2022-06-24,market_wide,-4.357581258352836,-5.1556009534844405,0.9627563515820201,0.07218422558333137,0.07118422558333137,0.05600932441612194,0.015174901167209431
COST,2022-08-26,2022-08-31,2022-09-08,market_wide,-3.9495740920268707,-3.5200621453769902,1.097959801217369,0.013445646859149507,0.012445646859149506,0.012434848808956511,1.0798050192994957e-05
COST,2022-09-13,2022-09-16,2022-09-23,market_wide,-4.215060974635596,-2.8536227396088387,1.5466368940585398,-0.07486020677890737,-0.07586020677890737,-0.04652467698804508,-0.02933552979086229
COST,2022-09-26,2022-09-29,2022-10-06,market_wide,-3.1840888800965943,-3.933576425358542,1.5979858964837044,0.007328009535463531,0.006328009535463531,0.038943387138688834,-0.032615377603225304
COST,2022-10-07,2022-10-12,2022-10-19,market_wide,-3.189912649303045,-2.287080506859787,0.9460778715550365,0.010828009528824012,0.009828009528824011,0.03531612897898273,-0.02548811945015872
COST,2022-12-05,2022-12-08,2022-12-15,market_wide,-3.5342756985725075,-1.5350371199806812,1.0117230154315264,-0.036371537953227895,-0.037371537953227896,-0.017808736177241657,-0.019562801775986238
COST,2022-12-15,2022-12-20,2022-12-28,market_wide,-5.572940325466425,-3.414287458755162,1.0647484242640113,-0.010549900869271212,-0.011549900869271212,-0.005104580893686594,-0.006445319975584618
COST,2022-12-28,2023-01-03,2023-01-10,market_wide,-3.213977228323942,-3.2524859217367434,0.5787074470177401,0.062036689185818616,0.061036689185818616,0.03908302622646076,0.021953662959357856
COST,2023-02-09,2023-02-14,2023-02-22,market_wide,-2.7110222407371407,-1.9514113291161586,0.7848441743178586,-0.011585462856239181,-0.012585462856239182,-0.033649953261493004,0.021064490405253822
COST,2023-02-23,2023-02-28,2023-03-07,market_wide,-4.49654911833395,-2.489174072130514,1.017992455413866,0.002003439943124574,0.0010034399431245742,0.005960060038177284,-0.00495662009505271
COST,2023-03-09,2023-03-14,2023-03-21,market_wide,-2.734386249440744,-3.959712510227801,0.6975529564874908,0.0185299780523831,0.0175299780523831,0.01530609383050896,0.0022238842218741395
COST,2023-05-01,2023-05-04,2023-05-11,idiosyncratic,-3.094493346760434,-0.11398323039541138,1.4275902287306421,0.02355521642961378,0.022555216429613778,0.003355635143752922,0.019199581285860856
COST,2023-05-22,2023-05-25,2023-06-02,idiosyncratic,-4.172326973493648,-0.14255379047220984,1.319413805040625,0.05351988436573629,0.05251988436573629,0.02826813130722372,0.02425175305851257
COST,2023-08-02,2023-08-07,2023-08-14,market_wide,-3.2647654563742337,-3.791203054352872,0.8641009650448699,0.005480261872970127,0.004480261872970127,-0.005798480254842753,0.010278742127812879
COST,2023-08-17,2023-08-22,2023-08-29,market_wide,-5.101991144930065,-4.502880049037374,1.6215877681561213,0.01007739230218374,0.00907739230218374,0.023972393118979696,-0.014895000816795956
COST,2023-08-25,2023-08-30,2023-09-07,market_wide,-2.599477111981299,-1.989341158738112,1.01987112445599,0.011728176435286564,0.010728176435286563,-0.0109810786952248,0.021709255130511362
COST,2023-10-20,2023-10-25,2023-11-01,market_wide,-3.6108263131831566,-4.616353173979987,1.2393432355529639,0.01238218059775531,0.01138218059775531,0.014429028229371976,-0.003046847631616667
COST,2024-04-02,2024-04-05,2024-04-12,market_wide,-5.3736404180044115,-1.289389090854779,1.4785371588345566,0.02464573613354859,0.02364573613354859,-0.01957022904013761,0.0432159651736862
COST,2024-07-12,2024-07-17,2024-07-24,idiosyncratic,-2.5328813843497073,-0.23630802628929176,1.5708717086406543,-0.0182682987292212,-0.0192682987292212,-0.02799239034951506,0.008724091620293861
COST,2024-07-24,2024-07-29,2024-08-05,market_wide,-4.117180458507968,-4.904497663686219,1.02138511095204,-0.016835088675019705,-0.017835088675019706,-0.05033207137466633,0.032496982699646626
COST,2024-09-03,2024-09-06,2024-09-13,market_wide,-2.834489655086436,-5.290765469699626,1.1304639831716605,0.04485103675949054,0.043851036759490536,0.03415017219440708,0.009700864565083456
COST,2024-09-27,2024-10-02,2024-10-09,idiosyncratic,-4.027777940912959,-0.16421133291451862,1.6697479762312768,0.03479660685163233,0.03379660685163233,0.019810457733197007,0.01398614911843532
COST,2024-10-21,2024-10-24,2024-10-31,idiosyncratic,-2.5349036442603246,-0.18109195883098914,0.7221873457222787,-0.021535325659976512,-0.022535325659976513,-0.016320431892280385,-0.006214893767696128
COST,2024-10-29,2024-11-01,2024-11-08,market_wide,-2.9142336185304067,-1.2573144761473376,0.9313380161275981,0.07578840688575816,0.07478840688575816,0.05003620791104679,0.02475219897471137
COST,2024-12-18,2024-12-23,2024-12-31,market_wide,-6.761601149225458,-11.988315503919603,1.306784943658595,-0.035413858975139156,-0.03641385897513916,-0.009170491242484813,-0.027243367732654344
COST,2024-12-30,2025-01-03,2025-01-13,market_wide,-3.9611783157637865,-2.187546180824139,0.7837843468116577,0.00885902488199597,0.007859024881995968,0.002903593299557583,0.0049554315824383854
COST,2025-02-21,2025-02-26,2025-03-05,market_wide,-3.303500145770804,-3.303537264498875,1.021926147648439,0.015291191526631165,0.014291191526631164,-0.009479179560645923,0.023770371087277087
COST,2025-03-18,2025-03-21,2025-03-28,market_wide,-2.57275785355761,-2.1390318155383783,0.6943118612139957,0.02243574033840523,0.02143574033840523,-0.013120758075254035,0.034556498413659265
COST,2025-06-13,2025-06-18,2025-06-26,market_wide,-2.7851696510213877,-1.4127947666186713,0.7367014255543822,0.00821603290171491,0.007216032901714909,0.022207336504748376,-0.014991303603033468
COST,2025-07-09,2025-07-14,2025-07-21,idiosyncratic,-3.476533591498021,-0.20977628461834072,1.523036275424325,-0.0339989617632952,-0.0349989617632952,-0.017489892527323025,-0.017509069235972174
COST,2025-07-17,2025-07-22,2025-07-29,idiosyncratic,-3.1674835402483716,1.0639919574641743,1.1111056977905531,-0.007476579378100756,-0.008476579378100757,-0.002334762264160295,-0.006141817113940462
COST,2025-07-25,2025-07-30,2025-08-06,idiosyncratic,-3.0774920873624714,0.6392916580771247,0.8767334877942312,0.04570501545938854,0.04470501545938854,-0.01416064372486825,0.05886565918425679
COST,2025-08-22,2025-08-27,2025-09-04,idiosyncratic,-4.427205483979042,0.09738798574253729,1.568392098024506,0.006719147173976037,0.005719147173976037,-0.011283720945236442,0.017002868119212478
COST,2025-09-18,2025-09-23,2025-09-30,idiosyncratic,-3.321348925670505,0.25744623205587547,1.0528966114257585,-0.019044110107672818,-0.02004411010767282,-0.008794708159306053,-0.011249401948366766
COST,2025-09-26,2025-10-01,2025-10-08,market_wide,-5.856163469873994,-1.4675622811789144,1.9335593819552135,-0.002768877744551146,-0.003768877744551146,0.010126570601941998,-0.013895448346493144
COST,2025-10-27,2025-10-30,2025-11-06,idiosyncratic,-3.055984175236021,1.5101853900863984,0.969863067716908,0.0051148936300806636,0.0041148936300806635,-0.003209193145293887,0.007324086775374551
COST,2025-11-18,2025-11-21,2025-12-01,market_wide,-4.870615728127242,-3.8735445739502197,1.2375199018176994,0.014404701044149926,0.013404701044149925,0.023568199827993963,-0.010163498783844038
COST,2025-12-08,2025-12-11,2025-12-18,idiosyncratic,-2.76897235227916,-0.2445555361722186,0.9852613833513372,-0.030402055276804396,-0.0314020552768044,-0.01749628465274211,-0.013905770624062286
COST,2025-12-16,2025-12-19,2025-12-29,market_wide,-3.2405772031034794,-3.827721286911332,1.262474295887999,0.014282062220505098,0.013282062220505098,0.015292519432370533,-0.002010457211865435
COST,2026-03-18,2026-03-23,2026-03-30,market_wide,-3.6750120330277993,-3.356418439449131,0.7926482209070362,0.03194481934593996,0.030944819345939956,-0.019615511456172685,0.05056033080211264
COST,2026-04-13,2026-04-16,2026-04-23,idiosyncratic,-3.1815977546961283,0.36507462002096414,1.2109807037701203,0.02752196460547429,0.02652196460547429,0.013419122259093585,0.013102842346380705
COST,2026-05-29,2026-06-03,2026-06-10,idiosyncratic,-4.051401242297113,0.2886678006294963,3.0447308567096285,0.022394799717903258,0.021394799717903257,-0.03230690294704608,0.053701702664949336
COST,2026-06-17,2026-06-23,2026-06-30,market_wide,-2.808821067660506,-1.584296781505904,0.941893753602939,-0.02319152605925212,-0.024191526059252122,-0.0042253126618212455,-0.019966213397430876
COST,2026-07-09,2026-07-14,2026-07-21,idiosyncratic,-4.680001528954871,0.058813652706855284,1.5313139072222952,0.008104136502643966,0.007104136502643966,0.01981496695913587,-0.012710830456491906
COST,2026-08-11,2026-08-14,2026-08-21,idiosyncratic,-3.1331102237664905,-0.16615898980505697,0.9000609567207283,-0.013900723848648044,-0.014900723848648045,0.0039640153195052985,-0.018864739168153344
COST,2026-08-27,2026-09-01,2026-09-09,market_wide,-3.6297252120909516,-1.2911161730283152,1.3271074556465472,-0.039746420606604826,-0.04074642060660483,-0.003433753451316912,-0.037312667155287915
COST,2026-09-08,2026-09-11,2026-09-18,market_wide,-3.5954981849524814,-2.0201104005350623,1.193790092753685,-0.010455719982363387,-0.011455719982363388,-0.00460473119975624,-0.006850988782607148
QCOM,2015-12-11,2015-12-16,2015-12-23,market_wide,-2.982843829115948,-4.705087951252978,0.799789970085528,0.020178871116438124,0.019178871116438123,-0.0011802516877561509,0.020359122804194274
QCOM,2016-01-07,2016-01-12,2016-01-20,market_wide,-6.756169848124312,-4.912734125741212,1.9404504136886982,-0.012682951598891323,-0.013682951598891324,-0.0469445270320219,0.033261575433130575
QCOM,2016-03-16,2016-03-21,2016-03-29,idiosyncratic,-4.108198586335608,0.37753108401969343,1.7862306420903658,-0.029113008839899646,-0.030113008839899646,-0.0029047146674339164,-0.02720829417246573
QCOM,2016-03-28,2016-03-31,2016-04-07,market_wide,-4.08394621646561,-1.0893251594803577,0.7133745531178856,-0.021704818369799872,-0.022704818369799873,-0.006785573894070529,-0.015919244475729344
QCOM,2016-04-05,2016-04-08,2016-04-15,market_wide,-3.4845308042860803,-2.0146973148261615,0.8093762308750032,0.009889382761565146,0.008889382761565146,0.01973224227381154,-0.010842859512246394
QCOM,2016-04-29,2016-05-04,2016-05-11,market_wide,-3.9261692564535204,-4.541947163371555,1.1472851109929683,0.032877494123369155,0.031877494123369154,0.0028068613219589533,0.0290706328014102
QCOM,2016-06-13,2016-06-16,2016-06-23,market_wide,-6.531258132047247,-4.3252193384523805,1.2588297322486834,0.03987312380927399,0.03887312380927399,0.02818467683992565,0.010688446969348342
QCOM,2016-10-13,2016-10-18,2016-10-25,market_wide,-3.4933221983225176,-3.3190515030853467,0.48845878920052893,0.024357289430242623,0.023357289430242623,0.008808527108869368,0.014548762321373254
QCOM,2016-11-10,2016-11-15,2016-11-22,idiosyncratic,-3.7973397685212027,0.2178760923223697,1.2895989157571452,0.023064688934302913,0.022064688934302912,0.008261859092565382,0.01380282984173753
QCOM,2016-12-20,2016-12-23,2017-01-03,idiosyncratic,-2.8533927307911697,-0.01516562502367279,0.8125310681865416,-0.021836597874349994,-0.022836597874349995,-0.0024137205412952945,-0.0204228773330547
QCOM,2016-12-29,2017-01-04,2017-01-11,market_wide,-3.2393121179661115,-3.144049900659517,0.5026833412794465,0.009622502242849995,0.008622502242849994,0.006782353297053012,0.0018401489457969822
QCOM,2017-01-26,2017-01-31,2017-02-07,idiosyncratic,-2.694909838517397,-0.23013406193657107,1.4986703563634811,-0.0029944803795699526,-0.003994480379569953,0.007668170262319807,-0.01166265064188976
QCOM,2017-02-03,2017-02-08,2017-02-15,idiosyncratic,-3.3116728900091625,-0.2096777010167352,0.3592497144755491,0.06806618465414638,0.06706618465414638,0.02291472506749148,0.044151459586654895
QCOM,2017-03-21,2017-03-24,2017-03-31,market_wide,-3.2042136727466275,-5.436602080457501,1.0323062367351115,0.007378603912634452,0.006378603912634452,0.00969468857972089,-0.0033160846670864377
QCOM,2017-04-03,2017-04-06,2017-04-13,market_wide,-3.728247946293806,-1.2498071278435154,1.5930315839734857,-0.06615934607378293,-0.06715934607378293,-0.017145613821651362,-0.05001373225213157
QCOM,2017-04-12,2017-04-18,2017-04-25,market_wide,-6.696343921830954,-5.573527785844102,3.0599019488196015,0.006265586444809124,0.005265586444809124,0.022833412620020033,-0.01756782617521091
QCOM,2017-04-25,2017-04-28,2017-05-05,idiosyncratic,-2.5590434156718502,1.0879003069309792,0.7857701302883203,0.02214402486716116,0.02114402486716116,0.009191162930849872,0.011952861936311288
QCOM,2017-06-15,2017-06-20,2017-06-27,market_wide,-2.898652872029015,-1.7301147319574077,0.5711273137530907,-0.023947941551413887,-0.024947941551413888,0.006008928021345339,-0.030956869572759227
QCOM,2017-06-27,2017-06-30,2017-07-10,market_wide,-5.218508403969462,-5.685558648487389,0.8285639594618419,0.0076057577416503985,0.0066057577416503985,-0.0033240842034935048,0.009929841945143902
QCOM,2017-07-06,2017-07-11,2017-07-18,market_wide,-3.0067100665760926,-3.7089769085961857,0.7463984921775119,0.01735035684245756,0.01635035684245756,0.014315494499797854,0.0020348623426597046
QCOM,2017-07-20,2017-07-25,2017-08-01,idiosyncratic,-4.199125710228567,0.053503855339966655,5.95330294618427,0.002627693024679356,0.0016276930246793561,0.0032602080801764632,-0.001632515055497107
QCOM,2017-08-02,2017-08-07,2017-08-14,idiosyncratic,-3.036235428973061,0.04026022738338152,1.8959416795066806,0.016128935495425933,0.015128935495425933,-0.0013050386616351162,0.01643397415706105
QCOM,2017-08-17,2017-08-22,2017-08-29,market_wide,-3.1074609712192767,-3.4367620105350833,0.7986928849256324,0.0006471443697788626,-0.00035285563022113744,-0.0008888307866611322,0.0005359751564399948
QCOM,2017-08-25,2017-08-30,2017-09-07,market_wide,-2.7085131504374473,-1.4928156761035427,1.363454392170346,-0.03338430523774394,-0.03438430523774394,0.01860505679626101,-0.05298936203400495
QCOM,2017-09-05,2017-09-08,2017-09-15,market_wide,-8.152596389009823,-1.164815451322936,3.087659140709511,0.05136967283900784,0.05036967283900784,0.02192730294746159,0.02844236989154625
QCOM,2017-12-01,2017-12-06,2017-12-13,idiosyncratic,-2.8130837743529926,-0.24061691460600101,1.1552808340184366,-0.0012311693311535254,-0.0022311693311535255,0.014145063112639855,-0.01637623244379338
QCOM,2017-12-12,2017-12-15,2017-12-22,idiosyncratic,-2.8659961400369234,0.39382864977935983,0.559276792307196,-0.00046327532041978703,-0.001463275320419787,0.0035518948659598593,-0.005015170186379646
QCOM,2018-01-30,2018-02-02,2018-02-09,market_wide,-3.896356900336608,-1.6685858046402642,0.744447472093034,-0.03148194117902747,-0.032481941179027474,-0.05242723135659111,0.019945290177563635
QCOM,2018-03-06,2018-03-09,2018-03-16,market_wide,-2.738574625365256,-1.6637854051828154,1.5736992037687607,-0.03823572494813832,-0.03923572494813832,-0.0064893273081338965,-0.03274639764000442
QCOM,2018-03-27,2018-04-02,2018-04-09,market_wide,-2.514454388607884,-2.649722923725449,0.673661598834826,-0.007061902311581991,-0.008061902311581992,0.010445534716903015,-0.018507437028485008
QCOM,2018-04-23,2018-04-26,2018-05-03,market_wide,-3.710850620009443,-1.3072648115878798,1.1349846342453385,-0.003170172581207664,-0.004170172581207664,-0.02848258894861,0.024312416367402334
QCOM,2018-06-19,2018-06-22,2018-06-29,market_wide,-3.7912675288524764,-1.9886710835197519,0.9049229912046802,-0.040683896589735036,-0.04168389658973504,-0.018557634880931873,-0.023126261708803164
QCOM,2018-06-27,2018-07-02,2018-07-10,market_wide,-4.410849348245572,-3.612512546452834,1.3833320668026725,0.0389818779915021,0.0379818779915021,0.029655452217843603,0.008326425773658497
QCOM,2018-09-26,2018-10-01,2018-10-08,market_wide,-3.229065587836663,-1.6008657076262898,0.7155356549530877,-0.023002448768347783,-0.024002448768347784,-0.017967657397675363,-0.006034791370672421
QCOM,2018-10-24,2018-10-29,2018-11-05,market_wide,-4.293567610175437,-5.515119565730182,1.4974721196732808,0.02091062117788911,0.01991062117788911,0.04429575222163207,-0.024385131043742958
QCOM,2018-11-12,2018-11-15,2018-11-23,market_wide,-3.6747611002144485,-1.5620206351479455,1.4744048627775463,-0.002527660471098536,-0.0035276604710985362,-0.04009599304761147,0.03656833257651293
QCOM,2018-11-21,2018-11-27,2018-12-04,market_wide,-2.8654839659700144,-3.0652116285599953,0.5228437590761025,0.03886968476955199,0.03786968476955199,0.010654941357606695,0.027214743411945297
QCOM,2019-01-15,2019-01-18,2019-01-28,idiosyncratic,-2.974018255283441,0.2814169519512627,1.5119491834290772,-0.08377045378744874,-0.08477045378744874,-0.010351382413984478,-0.07441907137346426
QCOM,2019-01-29,2019-02-01,2019-02-08,market_wide,-3.328402648764325,-1.1563437200997124,1.2187184493407768,0.01370726308452741,0.01270726308452741,0.0027034283228526412,0.010003834761674768
QCOM,2019-04-10,2019-04-15,2019-04-23,idiosyncratic,-3.4170416983748755,-0.15526550433944017,1.511985440876273,0.5166141595357878,0.5156141595357878,0.03166063736771618,0.48395352216807164
QCOM,2019-05-07,2019-05-10,2019-05-17,market_wide,-3.5428276208928904,-6.097424121685358,0.7771543032765483,-0.05055936748579981,-0.05155936748579981,-0.018682096092299205,-0.03287727139350061
QCOM,2019-05-24,2019-05-30,2019-06-06,market_wide,-2.990830937514286,-2.275324268534357,0.8611463779990367,0.024295055176555058,0.023295055176555057,0.032470772814118254,-0.009175717637563197
QCOM,2019-09-20,2019-09-25,2019-10-02,market_wide,-5.289579558745251,-1.1986738232391592,1.5826035059473413,-0.042325082558734906,-0.043325082558734906,-0.038732877306349334,-0.004592205252385573
QCOM,2019-11-21,2019-11-26,2019-12-04,market_wide,-4.00904097161216,-1.1521973084605426,0.6680534684261987,-0.02261099560047819,-0.02361099560047819,-0.012588074200915567,-0.011022921399562624
QCOM,2020-12-22,2020-12-28,2021-01-05,market_wide,-2.566022174718359,-1.4318965794767187,0.5733239631772804,0.03174492284158492,0.03074492284158492,0.011543286871379399,0.01920163597020552
QCOM,2021-02-04,2021-02-09,2021-02-17,idiosyncratic,-4.093518282567827,0.3686724177251583,5.762337214704251,-0.009308166308661048,-0.010308166308661049,0.003655222414308712,-0.01396338872296976
QCOM,2021-06-18,2021-06-23,2021-06-30,market_wide,-3.4726574386318374,-7.107473890306415,1.84656816256796,0.05467825744373278,0.05367825744373278,0.018805090928809998,0.03487316651492278
QCOM,2021-07-16,2021-07-21,2021-07-28,market_wide,-2.6995854714201766,-2.61682634481491,0.8584089035449299,0.0018990514840400152,0.0008990514840400152,-0.005726332939284595,0.00662538442332461
QCOM,2021-08-18,2021-08-23,2021-08-30,market_wide,-5.17161246572277,-3.3817276171115336,1.1475444319598092,0.012487585808504065,0.011487585808504064,0.006433123782631611,0.005054462025872453
QCOM,2021-09-09,2021-09-14,2021-09-21,market_wide,-3.2190479288315705,-2.0173485448585704,0.9951182816094079,-0.06652957801548331,-0.06752957801548332,-0.015745111320572658,-0.05178446669491066
QCOM,2021-09-17,2021-09-22,2021-09-29,market_wide,-4.876214838212676,-3.276858177342188,2.236027230956003,-0.02804287430365071,-0.029042874303650712,0.005058848670836946,-0.03410172297448766
QCOM,2021-09-28,2021-10-01,2021-10-08,market_wide,-3.635970655248876,-2.8177769508530273,1.1836988499598824,-0.016782022835446164,-0.017782022835446165,0.007715694598681377,-0.025497717434127543
QCOM,2021-12-01,2021-12-06,2021-12-13,market_wide,-3.416639519687554,-3.915709824408554,0.6877248195625021,0.04485642293438863,0.04385642293438863,0.024585198620513005,0.019271224313875623
QCOM,2022-05-11,2022-05-16,2022-05-23,market_wide,-3.2852460413374414,-3.5950604774589703,0.8495644203962065,-0.013367395422287154,-0.014367395422287155,-0.02294727801747909,0.008579882595191934
QCOM,2022-05-19,2022-05-24,2022-06-01,market_wide,-2.855899260938403,-3.0755066891598606,0.8081817422630241,0.09513009224304891,0.09413009224304891,0.03778659224291214,0.05634350000013677
QCOM,2022-09-02,2022-09-08,2022-09-15,market_wide,-3.345244942968633,-3.0906714673107865,0.9316632168513332,-0.03003485049658472,-0.03103485049658472,-0.029072455814880716,-0.001962394681704005
QCOM,2022-09-15,2022-09-20,2022-09-27,market_wide,-3.0825725777497786,-3.2124712535337285,1.043728408984381,-0.03550527324254238,-0.03650527324254238,-0.047549033351234504,0.011043760108692124
QCOM,2022-09-23,2022-09-28,2022-10-05,market_wide,-3.6288053440972323,-3.7871101313952855,1.3512251894394616,0.0501134160545027,0.0491134160545027,0.030669859849870473,0.018443556204632228
QCOM,2022-12-19,2022-12-22,2022-12-30,market_wide,-3.74713601552294,-3.8965898611957286,0.9417496572217641,-0.006685975578682779,-0.007685975578682779,0.008844265192032408,-0.016530240770715188
QCOM,2023-02-09,2023-02-14,2023-02-22,market_wide,-3.7016356335819154,-1.9514113291161586,0.6083585862884966,-0.0633973573236366,-0.0643973573236366,-0.033649953261493004,-0.030747404062143602
QCOM,2023-02-22,2023-02-27,2023-03-06,market_wide,-3.6825522310420036,-3.5539899389317955,0.9126470203922308,-0.0021251091923456533,-0.0031251091923456533,0.019469415642905608,-0.022594524835251262
QCOM,2023-03-10,2023-03-15,2023-03-22,market_wide,-3.899499126579698,-4.723587465033564,0.9685810839329076,0.05610890200835139,0.05510890200835139,0.011570691541282319,0.04353821046706907
QCOM,2023-04-17,2023-04-20,2023-04-27,idiosyncratic,-3.6469739391202207,0.25120720846527916,1.0949499810925092,-0.039784187014572425,-0.040784187014572426,-0.016013049450589234,-0.024771137563983192
QCOM,2023-08-15,2023-08-18,2023-08-25,market_wide,-3.331212491653014,-4.153668296444291,0.648705830162603,0.001998192992827663,0.0009981929928276631,-0.0023145787581448918,0.003312771750972555
QCOM,2024-01-03,2024-01-08,2024-01-16,market_wide,-3.920492620278181,-3.083655025253418,1.335703669641904,0.015032853826213888,0.014032853826213887,-0.007440412061395452,0.02147326588760934
QCOM,2024-10-01,2024-10-04,2024-10-11,market_wide,-3.352606026654766,-1.114088200153844,0.851782831187995,0.006394247289743582,0.005394247289743582,0.021626744070149195,-0.016232496780405614
QCOM,2024-10-31,2024-11-05,2024-11-12,market_wide,-4.66249217304641,-7.226437898494814,1.5173274500641758,-0.015068538782964436,-0.016068538782964437,0.03059458645781965,-0.04666312524078409
QCOM,2024-11-12,2024-11-15,2024-11-22,idiosyncratic,-2.9613836460264253,-0.15621710994264656,0.8305235745614035,-0.023115311601616728,-0.02411531160161673,0.017695238739072083,-0.04181055034068881
QCOM,2025-02-12,2025-02-18,2025-02-25,market_wide,-2.559999509252757,-1.1273914296855514,0.6554888575109116,-0.07152734067537625,-0.07252734067537625,-0.009598361520921528,-0.06292897915445472
QCOM,2025-02-27,2025-03-04,2025-03-11,market_wide,-3.6813027315093807,-3.784725336594829,1.4074752260553265,-0.003460279665848609,-0.004460279665848609,-0.026480194463662232,0.022019914797813622
QCOM,2025-03-28,2025-04-02,2025-04-09,market_wide,-5.663855764454806,-3.8459175142391007,1.4390300182500892,-0.06808152571415182,-0.06908152571415183,-0.05396271065861025,-0.015118815055541579
QCOM,2025-07-14,2025-07-17,2025-07-24,idiosyncratic,-5.064491573705254,-0.2797446408402476,0.8995853372927144,0.040823023825346416,0.039823023825346415,-0.007814428361435088,0.047637452186781504
QCOM,2025-07-31,2025-08-05,2025-08-12,market_wide,-5.479537434741679,-1.320022145755903,3.06819422945831,0.04784936982587307,0.046849369825873066,0.021051094092136458,0.02579827573373661
QCOM,2025-09-30,2025-10-03,2025-10-10,idiosyncratic,-2.5560052287874444,-0.21798631608442842,0.6560101521890072,-0.09215034033541603,-0.09315034033541603,-0.025749821818965124,-0.0674005185164509
QCOM,2025-11-06,2025-11-11,2025-11-18,market_wide,-2.5318002875367718,-3.26191724380625,0.8817150642871269,-0.05127020797625503,-0.052270207976255034,-0.021605373073850243,-0.03066483490240479
QCOM,2025-12-17,2025-12-22,2025-12-30,market_wide,-3.3914662730758267,-5.767986102723443,1.089226117648566,-0.0032717747009383125,-0.0042717747009383125,0.006050952654527375,-0.010322727355465688
QCOM,2026-01-21,2026-01-26,2026-02-02,market_wide,-2.536791957011014,-1.9742233874507564,0.8852822868338135,-0.012296194650600722,-0.013296194650600723,0.00919037299305736,-0.022486567643658084
QCOM,2026-03-03,2026-03-06,2026-03-13,market_wide,-4.076367599915236,-3.939636472308216,1.082152578463991,-0.043260373644815275,-0.044260373644815276,-0.0014540210561320155,-0.04280635258868326
QCOM,2026-03-12,2026-03-17,2026-03-24,market_wide,-4.260373060353038,-4.342100124093434,0.9303421211613538,-0.022190036857404505,-0.023190036857404506,-0.024502131865785537,0.0013120950083810312
QCOM,2026-03-20,2026-03-25,2026-04-01,market_wide,-2.8188538362967073,-4.1101855485777214,8.087529118213514,-0.02355190895333903,-0.02455190895333903,0.0009195873041074609,-0.02547149625744649
QCOM,2026-03-30,2026-04-02,2026-04-10,market_wide,-3.243793268565044,-3.587352868335035,0.6945745063225099,0.009936829112539458,0.008936829112539457,0.018514909302425275,-0.009578080189885818
QCOM,2026-07-16,2026-07-21,2026-07-28,market_wide,-4.114949491123857,-1.1252079830920616,1.1431306886546164,-0.06121038501639453,-0.06221038501639453,0.009737576793579006,-0.07194796180997354
QCOM,2026-08-18,2026-08-21,2026-08-28,market_wide,-2.6960227347058994,-3.6749454467996285,1.2459521609298128,0.021399736549911008,0.020399736549911007,0.004467478244114531,0.015932258305796476
MU,2015-12-15,2015-12-18,2015-12-28,market_wide,-2.6572308671122613,-2.0012171289944103,1.2785947337312138,-0.011838378029495944,-0.012838378029495945,0.02602722925270773,-0.038865607282203674
MU,2016-03-28,2016-03-31,2016-04-07,market_wide,-3.212623154436752,-1.0893251594803577,1.0649703141408495,0.0038200443037708087,0.0028200443037708087,-0.006785573894070529,0.009605618197841337
MU,2016-05-04,2016-05-09,2016-05-16,market_wide,-3.4507074497175205,-3.9414096148142868,1.4566519233079207,-0.019250247470058324,-0.020250247470058325,0.0013763374318709332,-0.021626584901929258
MU,2016-05-12,2016-05-17,2016-05-24,market_wide,-3.7441122503030067,-1.6023362177214784,1.471019554323336,0.18821086311095048,0.18721086311095048,0.01989649427758211,0.16731436883336837
MU,2016-06-10,2016-06-15,2016-06-22,market_wide,-2.650713282633654,-2.2876437004963797,0.7313697597385541,0.058236036775344724,0.05723603677534472,0.013485865796307506,0.04375017097903722
MU,2016-10-11,2016-10-14,2016-10-21,market_wide,-6.8869060216323845,-4.844426378310692,1.1263982635746255,-0.01109142317017664,-0.01209142317017664,0.005753755160749607,-0.017845178330926248
MU,2017-02-14,2017-02-17,2017-02-27,idiosyncratic,-5.436035509884816,0.5366683033835574,2.3735242524215265,0.017558749754560177,0.016558749754560176,0.0075016160187357794,0.009057133735824396
MU,2017-04-11,2017-04-17,2017-04-24,market_wide,-4.811135805189382,-3.1717983799480116,1.676070684419508,-0.02064110583460299,-0.02164110583460299,0.014197523544027035,-0.03583862937863003
MU,2017-08-01,2017-08-04,2017-08-11,idiosyncratic,-2.64311872991836,-0.22008887631148635,0.9891594689124664,0.003223302946061102,0.0022233029460611018,-0.01125878785197254,0.013482090798033641
MU,2017-12-12,2017-12-15,2017-12-22,idiosyncratic,-2.8501554049080884,0.39382864977935983,0.5279432498481984,0.04056600892535789,0.03956600892535789,0.0035518948659598593,0.03601411405939803
MU,2018-04-30,2018-05-03,2018-05-10,market_wide,-3.5000896743055745,-2.40396445387288,1.2186276364850577,0.12955820529817985,0.12855820529817985,0.041280587003438285,0.08727761829474157
MU,2018-06-15,2018-06-20,2018-06-27,idiosyncratic,-3.3663174255164767,-0.2920984932884861,0.9561503013115916,-0.1134861141028699,-0.11448611410286991,-0.024289924277823505,-0.0901961898250464
MU,2018-07-24,2018-07-27,2018-08-03,idiosyncratic,-3.9998621836349693,0.4864932083127101,1.1787575569323145,-0.021311989903721296,-0.022311989903721297,-0.0024122953176944906,-0.019899694586026806
