stock,low_date,entry_date,exit_date,pct1,exit_reason,ret,ret_net,days_held,bench_ret,excess_ret
BLK,2018-02-05,2018-02-07,2018-02-08,0.01952499572895004,early_reversal,-0.04298646914738946,-0.04398646914738946,1,-0.0382470860260925,-0.005739383121296959
BLK,2018-05-29,2018-05-31,2018-06-07,0.01913191414471031,hold_days,0.03347951483544698,0.032479514835446976,5,0.0337050779876793,-0.001225563152232323
BLK,2019-05-13,2019-05-15,2019-05-22,0.006956108714266745,hold_days,-0.01174689355184555,-0.01274689355184555,5,-0.009370966814818416,-0.003375926737027135
BLK,2019-07-17,2019-07-19,2019-07-26,0.008789861044939274,hold_days,0.010417466263856756,0.009417466263856755,5,0.025023590478318702,-0.015606124214461947
BLK,2021-10-04,2021-10-06,2021-10-13,0.016013447299401642,hold_days,0.036129167925065264,0.03512916792506526,5,0.0030947565121690612,0.0320344114128962
BLK,2022-01-10,2022-01-12,2022-01-13,0.01700371974531097,early_reversal,-0.01980532158607784,-0.02080532158607784,1,-0.007006483036396283,-0.013798838549681558
BLK,2022-01-24,2022-01-26,2022-01-27,0.014908327558848099,early_reversal,-0.009441040853779836,-0.010441040853779837,1,-0.003861845019075716,-0.006579195834704121
BLK,2022-07-14,2022-07-18,2022-07-25,0.019944300219792547,hold_days,0.06463297770684773,0.06363297770684773,5,0.03782064854921696,0.025812329157630765
BLK,2023-03-13,2023-03-15,2023-03-22,0.01927227576895954,hold_days,0.02624507279322441,0.02524507279322441,5,0.011570688431752796,0.013674384361471614
BLK,2024-08-05,2024-08-07,2024-08-14,0.012277923557432381,hold_days,0.02105160883982693,0.02005160883982693,5,0.0356033637671096,-0.015551754927282668
BLK,2025-02-24,2025-02-26,2025-02-27,0.005468196374270055,early_reversal,-0.009310428623952482,-0.010310428623952483,1,-0.009692108947636946,-0.0006183196763155374
BLK,2025-06-17,2025-06-20,2025-06-27,0.010668843773337914,hold_days,0.07530469260648509,0.07430469260648509,5,0.029062115182457493,0.0452425774240276
BLK,2025-11-04,2025-11-06,2025-11-13,0.012887846410645198,hold_days,0.00019655973824672657,-0.0008034402617532735,5,0.01101898991796979,-0.011822430179723065
BLK,2026-09-02,2026-09-04,2026-09-08,0.017225624370005414,early_reversal,-0.018977988074596053,-0.019977988074596054,1,-0.007186263980433649,-0.012791724094162404
CVS,2015-09-18,2015-09-22,2015-09-29,0.01898414414014782,hold_days,-0.049085053015619606,-0.05008505301561961,5,-0.026304585912062084,-0.023780467103557523
CVS,2015-10-30,2015-11-03,2015-11-04,0.016197555392334535,early_reversal,-0.003203071037334859,-0.004203071037334859,1,-0.004291417068565506,8.834603123064697e-05
CVS,2016-06-13,2016-06-15,2016-06-16,0.006368708596231479,early_reversal,-0.0051035743276063306,-0.006103574327606331,1,0.004482847928619194,-0.010586422256225525
CVS,2016-09-14,2016-09-16,2016-09-19,0.00793824278018991,early_reversal,-0.010541345976616268,-0.011541345976616268,1,-0.0015357469342485164,-0.010005599042367752
CVS,2016-10-28,2016-11-01,2016-11-08,0.008877176356910939,hold_days,-0.1188735721827785,-0.1198735721827785,5,0.01147204283388703,-0.13134561501666553
CVS,2017-06-16,2017-06-20,2017-06-27,0.013495904487525863,hold_days,0.03484133089268915,0.03384133089268915,5,0.006008956089417206,0.027832374803271942
CVS,2017-08-04,2017-08-08,2017-08-15,0.014749406446157349,hold_days,0.006872859110164331,0.005872859110164331,5,0.0008148452137473061,0.005058013896417025
CVS,2017-12-05,2017-12-07,2017-12-14,0.005210842281375124,hold_days,-0.0040791152601492575,-0.0050791152601492575,5,0.0032223893998035713,-0.00830150465995283
CVS,2018-06-29,2018-07-03,2018-07-11,0.01274280574636759,hold_days,0.043410725618255874,0.04241072561825587,5,0.026935305930745557,0.015475419687510317
CVS,2019-02-01,2019-02-05,2019-02-12,0.010579420447628246,hold_days,0.02040524163521451,0.01940524163521451,5,0.014207545490330986,0.0051976961448835235
CVS,2020-06-11,2020-06-15,2020-06-22,0.015674442688862346,hold_days,0.015477011051744816,0.014477011051744815,5,0.012378816188041597,0.0020981948637032177
CVS,2020-08-26,2020-08-28,2020-08-31,0.0110047657539073,early_reversal,-0.017243726682710014,-0.018243726682710015,1,-0.006187981127394826,-0.01205574555531519
CVS,2020-09-01,2020-09-03,2020-09-04,0.010451352418411662,early_reversal,-0.0034738588712095453,-0.004473858871209545,1,-0.0028697782603553934,-0.001604080610854152
CVS,2021-02-26,2021-03-02,2021-03-09,0.016879654315216902,hold_days,0.03321734369327256,0.03221734369327256,5,0.011454856556474047,0.020762487136798513
CVS,2021-06-14,2021-06-16,2021-06-17,0.009217881611058546,early_reversal,-0.00601822874957314,-0.00701822874957314,1,-0.003775130088669476,-0.003243098660903664
CVS,2021-06-18,2021-06-22,2021-06-23,0.019660024225236643,early_reversal,-0.0009546744236981208,-0.001954674423698121,1,-0.0027764670138188396,0.0008217925901207188
CVS,2021-09-10,2021-09-14,2021-09-21,0.008593117380622725,hold_days,0.0004764265986887395,-0.0005235734013112605,5,-0.015745188808180433,0.015221615406869171
CVS,2022-01-21,2022-01-25,2022-02-01,0.019200562357805765,hold_days,0.030746963847782416,0.029746963847782415,5,0.03636662969050497,-0.006619665842722555
CVS,2022-08-31,2022-09-02,2022-09-06,0.018135409309042217,early_reversal,-0.0071400021544025805,-0.008140002154402581,1,-0.006395539429330799,-0.0017444627250717826
CVS,2023-01-05,2023-01-09,2023-01-10,0.012714203747300446,early_reversal,-0.009181317746349338,-0.010181317746349339,1,0.005765903799229699,-0.015947221545579038
CVS,2023-01-12,2023-01-17,2023-01-18,0.008297869896257234,early_reversal,-0.01309162313847223,-0.014091623138472231,1,-0.015980954551301663,0.0018893314128294314
CVS,2024-01-12,2024-01-17,2024-01-18,0.011233015975436246,early_reversal,-0.04039473917602221,-0.04139473917602221,1,0.006194188125762112,-0.04758892730178432
CVS,2024-04-02,2024-04-04,2024-04-11,0.01056650086159199,hold_days,-0.0562922886442212,-0.0572922886442212,5,0.0039705643734631035,-0.061262853017684304
CVS,2024-12-19,2024-12-23,2024-12-31,0.013247963622007034,hold_days,0.016991410271651075,0.015991410271651074,5,-0.009170462886835873,0.025161873158486947
AXP,2015-12-03,2015-12-07,2015-12-08,0.009656511442903639,early_reversal,-0.009913118104746266,-0.010913118104746267,1,-0.011719028664726516,0.0008059105599802496
AXP,2016-01-13,2016-01-15,2016-01-19,0.007000816405538109,early_reversal,-0.004292107272887202,-0.005292107272887202,1,-0.0011295864634296438,-0.0041625208094575586
AXP,2016-09-14,2016-09-16,2016-09-23,0.005513773953472464,hold_days,0.002984807379944554,0.001984807379944554,5,0.0050040382226945734,-0.0030192308427500194
AXP,2016-09-26,2016-09-28,2016-09-29,0.013560317820984259,early_reversal,-0.013235915194388714,-0.014235915194388715,1,-0.00369033407140551,-0.010545581122983205
AXP,2018-04-11,2018-04-13,2018-04-20,0.019104722955919796,hold_days,0.08341415195792101,0.08241415195792101,5,0.007620876554890188,0.07479327540303082
AXP,2018-05-29,2018-05-31,2018-06-01,0.0129963387675552,early_reversal,-0.0005085682582758322,-0.0015085682582758322,1,0.010072999854023212,-0.011581568112299045
AXP,2018-10-11,2018-10-15,2018-10-22,0.013979068414251247,hold_days,0.018417445014984768,0.017417445014984767,5,-0.0015191063387538506,0.018936551353738618
AXP,2019-08-20,2019-08-22,2019-08-23,0.008894647053076722,early_reversal,-0.03688537031202821,-0.03788537031202821,1,-0.027119194769530064,-0.010766175542498146
AXP,2019-09-20,2019-09-24,2019-10-01,0.012328702414752903,hold_days,-0.01243980227386754,-0.01343980227386754,5,-0.015122834288999742,0.001683032015132202
AXP,2020-12-14,2020-12-16,2020-12-17,0.014826239666800007,early_reversal,-0.00016823941066290704,-0.001168239410662907,1,0.004112006802498458,-0.005280246213161365
AXP,2021-04-20,2021-04-22,2021-04-23,0.014335408010739875,early_reversal,-0.01923086270818697,-0.02023086270818697,1,0.004737448253965937,-0.024968310962152906
AXP,2021-06-10,2021-06-14,2021-06-21,0.01405421222515841,hold_days,0.006654150601863806,0.005654150601863806,5,-0.012001595275572985,0.01765574587743679
AXP,2021-07-28,2021-07-30,2021-08-02,0.011351510182407158,early_reversal,-0.007388720624377565,-0.008388720624377566,1,-0.0027918437397075335,-0.005596876884670032
AXP,2022-03-01,2022-03-03,2022-03-04,0.012636194399226905,early_reversal,-0.03857912828629029,-0.03957912828629029,1,-0.011545806628875721,-0.028033321657414567
AXP,2022-09-16,2022-09-20,2022-09-21,0.014894295390733512,early_reversal,-0.031078734129889263,-0.032078734129889264,1,-0.015144713872810911,-0.016934020257078353
AXP,2024-05-23,2024-05-28,2024-05-29,0.011551873630099258,early_reversal,-0.005521596519196925,-0.006521596519196925,1,-0.00930506905161299,0.0027834725324160656
AXP,2024-10-21,2024-10-23,2024-10-24,0.006131397358104113,early_reversal,-0.004608613001938822,-0.005608613001938822,1,0.0010385991023720287,-0.00664721210431085
AXP,2025-02-25,2025-02-27,2025-03-06,0.009408785672154252,hold_days,-0.06308640922071806,-0.06408640922071807,5,-0.011485907172987808,-0.05260050204773026
AXP,2025-08-01,2025-08-05,2025-08-06,0.014680328994328444,early_reversal,-0.003708371540876443,-0.004708371540876443,1,-0.0017933727518394393,-0.0029149987890370035
AXP,2026-09-01,2026-09-03,2026-09-04,0.017859923197256385,early_reversal,-0.011096972836191599,-0.0120969728361916,1,0.0013540738856125945,-0.013451046721804194
