variant,stock,entry_date,exit_date,ret,ret_net,drop_a,drop_b,bench_ret,excess_ret
within,APD,2018-09-10,2018-09-17,0.016199028577631447,0.015199028577631446,0.023751139004886103,0.007312674657078655,0.002275129124353459,0.012923899453277987
within,APD,2018-11-26,2018-12-03,0.05070023594339679,0.04970023594339679,0.03920601866886917,0.010673579255313762,0.02859313218086479,0.021107103762531998
hold,APD,2020-12-09,2020-12-16,-0.006172177910982124,-0.007172177910982124,0.06086033319333852,0.02040712169466146,-0.006106646421791262,-0.001065531489190862
within,APD,2020-12-09,2020-12-16,-0.006172177910982124,-0.007172177910982124,0.06086033319333852,0.02040712169466146,-0.006106646421791262,-0.001065531489190862
hold,APD,2021-06-15,2021-06-22,-0.010196667262158843,-0.011196667262158844,0.027563443418306282,0.004436517242476361,-0.01821651635553223,0.007019849093373387
within,APD,2021-06-15,2021-06-22,-0.010196667262158843,-0.011196667262158844,0.027563443418306282,0.004436517242476361,-0.01821651635553223,0.007019849093373387
hold,APD,2021-08-13,2021-08-20,-0.04396928705358494,-0.04496928705358494,0.05393197844510863,0.004026146802828999,-0.01895399082902982,-0.026015296224555118
within,APD,2021-08-13,2021-08-20,-0.04396928705358494,-0.04496928705358494,0.05393197844510863,0.004026146802828999,-0.01895399082902982,-0.026015296224555118
hold,APD,2022-05-13,2022-05-20,0.016601740129694953,0.015601740129694952,0.07033874057568011,0.0063749766630609005,-0.014739799631465322,0.030341539761160274
within,APD,2022-05-13,2022-05-20,0.016601740129694953,0.015601740129694952,0.07033874057568011,0.0063749766630609005,-0.014739799631465322,0.030341539761160274
hold,APD,2023-08-09,2023-08-16,0.0018220172902136955,0.0008220172902136955,0.08182628364896298,0.013173418317990349,-0.022634845729807562,0.023456863020021257
within,APD,2023-08-09,2023-08-16,0.0018220172902136955,0.0008220172902136955,0.08182628364896298,0.013173418317990349,-0.022634845729807562,0.023456863020021257
within,APD,2023-09-28,2023-10-05,-0.01844846350364926,-0.01944846350364926,0.06568511604248878,0.01513386384855234,-0.026218528179551726,0.006770064675902465
hold,APD,2023-10-06,2023-10-13,0.01565508069410404,0.014655080694104039,0.0645970155990068,0.017778671162150123,0.003951960601324078,0.01070312009277996
within,APD,2023-10-06,2023-10-13,0.01565508069410404,0.014655080694104039,0.0645970155990068,0.017778671162150123,0.003951960601324078,0.01070312009277996
hold,APD,2024-04-09,2024-04-16,-0.04965368615065002,-0.050653686150650024,0.026264034911010734,0.0044088830921818955,-0.04716034544733949,-0.0034933407033105324
within,APD,2024-04-09,2024-04-16,-0.04965368615065002,-0.050653686150650024,0.026264034911010734,0.0044088830921818955,-0.04716034544733949,-0.0034933407033105324
within,APD,2025-03-19,2025-03-26,0.004285911748415749,0.0032859117484157494,0.08055899181868507,0.012937568203256504,0.013193885006299366,-0.009907973257883618
hold,APD,2025-03-26,2025-04-02,0.005084077615263638,0.004084077615263638,0.0814842179616683,0.000988679479689302,-0.010740032046918091,0.014824109662181728
within,APD,2025-03-27,2025-04-03,-0.03453038570102873,-0.03553038570102873,0.0814842179616683,0.000988679479689302,-0.04351057538411718,0.007980189683088446
hold,APD,2025-10-27,2025-11-03,-0.06412258638297952,-0.06512258638297952,0.05916670450197786,7.838693369530679e-05,-0.014022322220517025,-0.051100264162462494
within,APD,2025-10-27,2025-11-03,-0.06412258638297952,-0.06512258638297952,0.05916670450197786,7.838693369530679e-05,-0.014022322220517025,-0.051100264162462494
within,APD,2026-03-09,2026-03-16,0.05379011568126435,0.05279011568126435,0.03671158667964784,0.015204584986732592,-0.0075056929607068,0.06029580864197115
within,APD,2026-06-11,2026-06-18,0.0075147068516854265,0.0065147068516854265,0.04531383042378777,0.023129227777604046,0.0022992137389452605,0.004215493112740166
hold,APD,2026-07-20,2026-07-27,-0.013653434392609354,-0.014653434392609355,0.06747310863451209,0.005633292856474212,0.006847078785936045,-0.0215005131785454
within,APD,2026-07-20,2026-07-27,-0.013653434392609354,-0.014653434392609355,0.06747310863451209,0.005633292856474212,0.006847078785936045,-0.0215005131785454
within,APD,2026-07-31,2026-08-07,0.028993819282629563,0.027993819282629562,0.025728825208444765,0.017919045665477314,0.0007580056101978982,0.027235813672431664
hold,GOOG,2016-09-14,2016-09-21,0.01800686360543713,0.017006863605437128,0.0268715232355742,0.01220674728261913,0.015127282750681648,0.0018795808547554804
within,GOOG,2016-09-14,2016-09-21,0.01800686360543713,0.017006863605437128,0.0268715232355742,0.01220674728261913,0.015127282750681648,0.0018795808547554804
hold,GOOG,2016-09-30,2016-10-07,-0.0028431007494474914,-0.0038431007494474914,0.01665191121713704,0.010269758524389274,0.004603380990387151,-0.008446481739834644
within,GOOG,2016-09-30,2016-10-07,-0.0028431007494474914,-0.0038431007494474914,0.01665191121713704,0.010269758524389274,0.004603380990387151,-0.008446481739834644
hold,GOOG,2016-11-25,2016-12-02,-0.014678125049609081,-0.015678125049609082,0.03864959879320303,0.010730752491873493,0.009885449978752181,-0.025563575028361263
within,GOOG,2016-11-25,2016-12-02,-0.014678125049609081,-0.015678125049609082,0.03864959879320303,0.010730752491873493,0.009885449978752181,-0.025563575028361263
hold,GOOG,2017-02-07,2017-02-14,0.01670434129057652,0.015704341290576518,0.04901774132750302,0.00018701204302499737,0.017559060019550543,-0.0018547187289740252
within,GOOG,2017-02-07,2017-02-14,0.01670434129057652,0.015704341290576518,0.04901774132750302,0.00018701204302499737,0.017559060019550543,-0.0018547187289740252
hold,GOOG,2018-04-03,2018-04-10,0.017988821992564796,0.016988821992564795,0.13484700418600926,0.024846043184938736,0.02470577047107736,-0.007716948478512564
within,GOOG,2018-04-03,2018-04-10,0.017988821992564796,0.016988821992564795,0.13484700418600926,0.024846043184938736,0.02470577047107736,-0.007716948478512564
hold,GOOG,2018-05-23,2018-05-31,0.004908791184491168,0.003908791184491168,0.03124100762886396,0.009165900404383106,-0.026587109963159383,0.03049590114765055
within,GOOG,2018-05-23,2018-05-31,0.004908791184491168,0.003908791184491168,0.03124100762886396,0.009165900404383106,-0.026587109963159383,0.03049590114765055
within,GOOG,2018-09-13,2018-09-20,0.009818527160640578,0.008818527160640577,0.07017131127717639,0.012426585526381472,0.02152420690761092,-0.012705679746970344
within,GOOG,2018-09-21,2018-09-28,0.023480184326196918,0.022480184326196917,0.07173529611390476,0.0165398890859986,-0.011995002369755703,0.03447518669595262
within,GOOG,2018-10-19,2018-10-26,-0.022791485877742823,-0.023791485877742824,0.09653696150558921,0.030157293926840884,-0.03060386048210839,0.0068123746043655675
hold,GOOG,2019-06-06,2019-06-13,0.04254348046845924,0.04154348046845924,0.11481164337483496,0.010337582625332867,0.013623820736699654,0.027919659731759583
within,GOOG,2019-06-06,2019-06-13,0.04254348046845924,0.04154348046845924,0.11481164337483496,0.010337582625332867,0.013623820736699654,0.027919659731759583
within,GOOG,2020-04-02,2020-04-09,0.08084123461535575,0.07984123461535575,0.0936300427150822,0.050433128395850686,0.13777925628313614,-0.05793802166778039
hold,GOOG,2020-06-25,2020-07-02,0.016214234234080083,0.015214234234080082,0.023558687067090134,0.02240109872090108,-0.0023298776000130195,0.0175441118340931
within,GOOG,2020-06-25,2020-07-02,0.016214234234080083,0.015214234234080082,0.023558687067090134,0.02240109872090108,-0.0023298776000130195,0.0175441118340931
within,GOOG,2020-07-29,2020-08-05,-0.031806218689018784,-0.032806218689018785,0.03676605649599279,0.019706761302673088,-0.004095553883683767,-0.028710664805335018
hold,GOOG,2021-08-05,2021-08-12,0.010585027962520366,0.009585027962520365,0.032189273999548094,0.001847096355285275,0.029030255657698012,-0.019445227695177647
within,GOOG,2021-08-05,2021-08-12,0.010585027962520366,0.009585027962520365,0.032189273999548094,0.001847096355285275,0.029030255657698012,-0.019445227695177647
hold,GOOG,2021-12-06,2021-12-13,0.020223182126148487,0.019223182126148486,0.06221767948941417,0.008774388797517753,0.01822476455606159,0.0009984175700868958
within,GOOG,2021-12-06,2021-12-13,0.020223182126148487,0.019223182126148486,0.06221767948941417,0.008774388797517753,0.01822476455606159,0.0009984175700868958
within,GOOG,2022-06-17,2022-06-27,0.08118436102177906,0.08018436102177906,0.09685568843457826,0.034602952700383674,0.050768426646024656,0.029415934375754405
hold,GOOG,2023-02-16,2023-02-24,-0.06713299567620035,-0.06813299567620035,0.1371091355735786,0.0005268509837083876,-0.0164329098097441,-0.05170008586645625
within,GOOG,2023-02-16,2023-02-24,-0.06713299567620035,-0.06813299567620035,0.1371091355735786,0.0005268509837083876,-0.0164329098097441,-0.05170008586645625
hold,GOOG,2023-08-15,2023-08-22,-0.004452381861714039,-0.005452381861714039,0.022488057197961903,0.0003071434418318705,-0.027821709340601575,0.022369327478887535
within,GOOG,2023-08-15,2023-08-22,-0.004452381861714039,-0.005452381861714039,0.022488057197961903,0.0003071434418318705,-0.027821709340601575,0.022369327478887535
within,GOOG,2024-06-20,2024-06-27,0.0514886467874518,0.050488646787451796,0.015829703638529268,0.013118599208204774,-0.0007075925466024646,0.05119623933405426
hold,GOOG,2025-02-19,2025-02-26,-0.06642451999555454,-0.06742451999555454,0.1134654219993474,0.011132547547836361,-0.02790670330528111,-0.03951781669027343
within,GOOG,2025-02-19,2025-02-26,-0.06642451999555454,-0.06742451999555454,0.1134654219993474,0.011132547547836361,-0.02790670330528111,-0.03951781669027343
within,GOOG,2025-03-14,2025-03-21,-0.00817332452746422,-0.009173324527464222,0.06523204955419411,0.025591029967795092,0.012151463190085643,-0.021324787717549865
within,ADM,2016-09-15,2016-09-22,0.016556590466559218,0.015556590466559217,0.04649872091722142,0.0230762863171529,0.01389655389044342,0.0016600365761157976
hold,ADM,2016-10-21,2016-10-28,0.03000957367984247,0.02900957367984247,0.03336835502834263,0.0009481338400663612,-0.003948016551900135,0.032957590231742606
within,ADM,2016-10-21,2016-10-28,0.03000957367984247,0.02900957367984247,0.03336835502834263,0.0009481338400663612,-0.003948016551900135,0.032957590231742606
hold,ADM,2016-12-29,2017-01-06,-0.014109171062095083,-0.015109171062095084,0.040582763680124555,0.006814246344289446,0.014024949643068885,-0.02913412070516397
within,ADM,2016-12-29,2017-01-06,-0.014109171062095083,-0.015109171062095084,0.040582763680124555,0.006814246344289446,0.014024949643068885,-0.02913412070516397
hold,ADM,2017-04-20,2017-04-27,0.019598900059665914,0.018598900059665913,0.04049642004449264,0.017998738672793294,0.034035623510075386,-0.015436723450409473
within,ADM,2017-04-20,2017-04-27,0.019598900059665914,0.018598900059665913,0.04049642004449264,0.017998738672793294,0.034035623510075386,-0.015436723450409473
hold,ADM,2017-11-21,2017-11-29,0.01093018848561611,0.00993018848561611,0.03364991361116069,0.005596606989327335,0.01353982320347713,-0.003609634717861021
within,ADM,2017-11-21,2017-11-29,0.01093018848561611,0.00993018848561611,0.03364991361116069,0.005596606989327335,0.01353982320347713,-0.003609634717861021
within,ADM,2018-06-01,2018-06-08,0.023504939528956825,0.022504939528956824,0.031027291516380028,0.012727575403012713,0.025635641234559303,-0.003130701705602479
hold,ADM,2018-07-26,2018-08-02,0.034164572127617365,0.033164572127617364,0.017252927911217922,0.001269346775477819,-0.005082304606475629,0.038246876734092994
within,ADM,2018-07-26,2018-08-02,0.034164572127617365,0.033164572127617364,0.017252927911217922,0.001269346775477819,-0.005082304606475629,0.038246876734092994
hold,ADM,2018-12-13,2018-12-20,-0.08235050329233806,-0.08335050329233806,0.052147958601750505,0.0008970403001655888,-0.05929915129903385,-0.024051351993304215
within,ADM,2018-12-13,2018-12-20,-0.08235050329233806,-0.08335050329233806,0.052147958601750505,0.0008970403001655888,-0.05929915129903385,-0.024051351993304215
within,ADM,2019-03-21,2019-03-28,-0.0037313515496512073,-0.004731351549651207,0.02027358906179469,0.01664570064818198,-0.014267928090060944,0.009536576540409736
hold,ADM,2019-08-13,2019-08-20,-0.007414806418184594,-0.008414806418184595,0.09876695587588465,0.025344711473955357,-0.00628521762422396,-0.002129588793960635
within,ADM,2019-08-13,2019-08-20,-0.007414806418184594,-0.008414806418184595,0.09876695587588465,0.025344711473955357,-0.00628521762422396,-0.002129588793960635
within,ADM,2019-08-28,2019-09-05,0.028213916374708603,0.027213916374708602,0.015160535437190712,0.010368293924727656,0.03446804366306355,-0.00725412728835495
within,ADM,2021-04-01,2021-04-09,0.015437607012874999,0.014437607012874998,0.02097322428875187,0.015666119976349657,0.019183442293556396,-0.004745835280681399
within,ADM,2021-07-23,2021-07-30,0.029477542683211233,0.028477542683211232,0.05387481194393351,0.011947179873417473,0.00473378251187051,0.023743760171340722
hold,ADM,2022-05-06,2022-05-13,-0.04836704241622658,-0.04936704241622658,0.09509662711596735,0.019273956003983104,-0.02322724865330883,-0.02613979376291775
within,ADM,2022-05-06,2022-05-13,-0.04836704241622658,-0.04936704241622658,0.09509662711596735,0.019273956003983104,-0.02322724865330883,-0.02613979376291775
hold,ADM,2022-07-12,2022-07-19,0.0134524966655023,0.0124524966655023,0.09478124052354621,0.024078278846597502,0.028353156614526753,-0.015900659949024454
within,ADM,2022-07-12,2022-07-19,0.0134524966655023,0.0124524966655023,0.09478124052354621,0.024078278846597502,0.028353156614526753,-0.015900659949024454
hold,ADM,2022-08-09,2022-08-16,0.04977055228485905,0.04877055228485905,0.026943870842139006,0.003267969577305998,0.043458113060337755,0.005312439224521293
within,ADM,2022-08-09,2022-08-16,0.04977055228485905,0.04877055228485905,0.026943870842139006,0.003267969577305998,0.043458113060337755,0.005312439224521293
hold,ADM,2023-11-30,2023-12-07,0.0013563388718875746,0.0003563388718875746,0.015455941697453224,0.011681848562696339,0.017732736316131037,-0.017376397444243463
within,ADM,2023-11-30,2023-12-07,0.0013563388718875746,0.0003563388718875746,0.015455941697453224,0.011681848562696339,0.017732736316131037,-0.017376397444243463
within,ADM,2024-01-26,2024-02-02,0.06993282348701868,0.06893282348701868,0.31826052599353916,0.024037269059479827,0.012085349943881996,0.056847473543136684
hold,ADM,2024-02-09,2024-02-16,0.0113101821223347,0.010310182122334699,0.06929516558918142,0.0034095883260805765,0.003735812787581283,0.006574369334753416
within,ADM,2024-02-09,2024-02-16,0.0113101821223347,0.010310182122334699,0.06929516558918142,0.0034095883260805765,0.003735812787581283,0.006574369334753416
hold,ADM,2024-11-11,2024-11-18,0.006684518982207344,0.005684518982207344,0.09600931946302031,0.021444871594845243,-0.012611114537178114,0.018295633519385457
within,ADM,2024-11-11,2024-11-18,0.006684518982207344,0.005684518982207344,0.09600931946302031,0.021444871594845243,-0.012611114537178114,0.018295633519385457
within,ADM,2025-06-30,2025-07-08,0.033535484003593075,0.032535484003593074,0.03494629114025504,0.022635254976170534,0.0048149136102704215,0.027720570393322652
within,ADM,2025-08-04,2025-08-11,0.07211190628331732,0.07111190628331732,0.03659163572046258,0.02476052929879488,0.014157467999506235,0.05695443828381108
hold,ADM,2026-02-24,2026-03-03,-0.0004409595898768881,-0.0014409595898768881,0.021537759556291534,0.01713689357248356,-0.0005149705841130947,-0.0009259890057637934
within,ADM,2026-02-24,2026-03-03,-0.0004409595898768881,-0.0014409595898768881,0.021537759556291534,0.01713689357248356,-0.0005149705841130947,-0.0009259890057637934
hold,KO,2016-09-15,2016-09-22,0.014163994126140667,0.013163994126140666,0.035328093084723046,0.01718668291032037,0.01389655389044342,-0.0007325597643027537
within,KO,2016-09-15,2016-09-22,0.014163994126140667,0.013163994126140666,0.035328093084723046,0.01718668291032037,0.01389655389044342,-0.0007325597643027537
within,KO,2016-09-30,2016-10-07,-0.0139418482746958,-0.014941848274695801,0.021409729042040193,0.01323623644406528,0.004603380990387151,-0.019545229265082953
hold,KO,2016-11-25,2016-12-02,-0.01995623404385749,-0.02095623404385749,0.047030914109355754,0.006061799268435218,0.009885449978752181,-0.030841684022609672
within,KO,2016-11-25,2016-12-02,-0.01995623404385749,-0.02095623404385749,0.047030914109355754,0.006061799268435218,0.009885449978752181,-0.030841684022609672
hold,KO,2017-01-20,2017-01-27,0.0031465610719239034,0.0021465610719239034,0.02225535349346224,0.003639101840399635,0.003860735952543104,-0.0017141748806192006
within,KO,2017-01-20,2017-01-27,0.0031465610719239034,0.0021465610719239034,0.02225535349346224,0.003639101840399635,0.003860735952543104,-0.0017141748806192006
hold,KO,2017-10-03,2017-10-10,0.015047306419495365,0.014047306419495365,0.04082235513232916,0.004676319639023643,0.002334202486067083,0.011713103933428282
within,KO,2017-10-03,2017-10-10,0.015047306419495365,0.014047306419495365,0.04082235513232916,0.004676319639023643,0.002334202486067083,0.011713103933428282
hold,KO,2019-09-19,2019-09-26,-0.0023843532111498256,-0.0033843532111498256,0.02570880418548947,0.00018418186939167568,-0.010752898888375273,0.007368545677225447
within,KO,2019-09-19,2019-09-26,-0.0023843532111498256,-0.0033843532111498256,0.02570880418548947,0.00018418186939167568,-0.010752898888375273,0.007368545677225447
hold,KO,2021-01-13,2021-01-21,-0.024122916495829205,-0.025122916495829206,0.09319704464888155,0.019172557081940704,-0.009049837639665603,-0.016073078856163603
within,KO,2021-01-13,2021-01-21,-0.024122916495829205,-0.025122916495829206,0.09319704464888155,0.019172557081940704,-0.009049837639665603,-0.016073078856163603
within,KO,2021-02-02,2021-02-09,0.015114473555325914,0.014114473555325913,0.03303585608982872,0.02055619051462711,0.024610414150733284,-0.010495940595407371
hold,KO,2021-05-03,2021-05-10,0.007892963236412864,0.006892963236412864,0.019041014058103156,0.005173517819710331,0.02951929285667476,-0.022626329620261898
within,KO,2021-05-03,2021-05-10,0.007892963236412864,0.006892963236412864,0.019041014058103156,0.005173517819710331,0.02951929285667476,-0.022626329620261898
hold,KO,2021-06-24,2021-07-01,-0.00790587584731084,-0.00890587584731084,0.037405992339862956,0.008097252663409337,0.0018650683166012705,-0.01077094416391211
within,KO,2021-06-24,2021-07-01,-0.00790587584731084,-0.00890587584731084,0.037405992339862956,0.008097252663409337,0.0018650683166012705,-0.01077094416391211
within,KO,2021-09-13,2021-09-20,-0.02857152379211958,-0.02957152379211958,0.01956667818329446,0.014460527403931842,-0.022986746142490855,-0.006584777649628726
within,KO,2022-06-07,2022-06-14,-0.056791502749409806,-0.05779150274940981,0.04207060009674067,0.013586153975910696,-0.08543016257804481,0.027638659828635004
within,KO,2022-07-25,2022-08-01,0.03746591257861165,0.03646591257861165,0.04332984312154266,0.018888106494693656,0.040281153899035305,-0.003815241320423657
hold,KO,2022-08-12,2022-08-19,0.023076934546885974,0.022076934546885973,0.024316933334870037,0.006778480806486074,-0.013306719030641956,0.03538365357752793
within,KO,2022-08-12,2022-08-19,0.023076934546885974,0.022076934546885973,0.024316933334870037,0.006778480806486074,-0.013306719030641956,0.03538365357752793
within,KO,2022-10-03,2022-10-10,-0.039894172600378974,-0.040894172600378975,0.06804628309446711,0.016991537565488185,-0.018368692285779198,-0.022525480314599777
hold,KO,2022-12-22,2022-12-30,0.004262818389369372,0.0032628183893693716,0.02517835861251338,0.0007959057787797294,0.0053502472449777905,-0.002087428855608419
within,KO,2022-12-22,2022-12-30,0.004262818389369372,0.0032628183893693716,0.02517835861251338,0.0007959057787797294,0.0053502472449777905,-0.002087428855608419
hold,KO,2023-09-18,2023-09-25,-0.022298290594449655,-0.023298290594449655,0.038032600658755626,0.008934656965838382,-0.023275124487610266,-2.3166106839389577e-05
within,KO,2023-09-18,2023-09-25,-0.022298290594449655,-0.023298290594449655,0.038032600658755626,0.008934656965838382,-0.023275124487610266,-2.3166106839389577e-05
hold,KO,2024-12-09,2024-12-16,-0.0007987224022991679,-0.001798722402299168,0.029616708826520528,0.006217626424969421,-0.01605394831008833,0.01425522590778916
within,KO,2024-12-09,2024-12-16,-0.0007987224022991679,-0.001798722402299168,0.029616708826520528,0.006217626424969421,-0.01605394831008833,0.01425522590778916
within,KO,2024-12-20,2024-12-30,-0.00831337864730397,-0.009313378647303971,0.02041377545148251,0.015097693782291758,-0.003155379988810325,-0.006157998658493646
hold,KO,2025-01-13,2025-01-21,0.012489697337451755,0.011489697337451754,0.03283748739712144,0.01042536636278648,0.04745551763336775,-0.035965820295915996
within,KO,2025-01-13,2025-01-21,0.012489697337451755,0.011489697337451754,0.03283748739712144,0.01042536636278648,0.04745551763336775,-0.035965820295915996
hold,KO,2025-11-06,2025-11-13,0.02910518948206109,0.028105189482061088,0.04670736278937147,0.002186990856421741,0.013560971945004496,0.014544217537056592
within,KO,2025-11-06,2025-11-13,0.02910518948206109,0.028105189482061088,0.04670736278937147,0.002186990856421741,0.013560971945004496,0.014544217537056592
hold,MCD,2016-08-09,2016-08-16,-0.003127365781061764,-0.004127365781061764,0.08745076583255715,0.007747329754612291,0.0023975863465197644,-0.006524952127581528
within,MCD,2016-08-09,2016-08-16,-0.003127365781061764,-0.004127365781061764,0.08745076583255715,0.007747329754612291,0.0023975863465197644,-0.006524952127581528
hold,MCD,2016-09-14,2016-09-21,0.015193130856522963,0.014193130856522962,0.023035231552104875,0.010577255587307667,0.015127282750681648,-0.0009341518941586857
within,MCD,2016-09-14,2016-09-21,0.015193130856522963,0.014193130856522962,0.023035231552104875,0.010577255587307667,0.015127282750681648,-0.0009341518941586857
hold,MCD,2016-10-11,2016-10-18,-0.02137549307808906,-0.02237549307808906,0.03423675954875364,0.004134416210537775,0.0005717093687214181,-0.022947202446810477
within,MCD,2016-10-11,2016-10-18,-0.02137549307808906,-0.02237549307808906,0.03423675954875364,0.004134416210537775,0.0005717093687214181,-0.022947202446810477
within,MCD,2017-08-07,2017-08-14,0.014777085302133397,0.013777085302133396,0.03213238474319417,0.017847663588679574,-0.007753485216052569,0.021530570518185965
hold,MCD,2018-01-02,2018-01-09,0.001847497680875776,0.0008474976808757759,0.016845926631552537,0.005677686155490994,0.022605553219304575,-0.0217580555384288
within,MCD,2018-01-02,2018-01-09,0.001847497680875776,0.0008474976808757759,0.016845926631552537,0.005677686155490994,0.022605553219304575,-0.0217580555384288
hold,MCD,2018-04-13,2018-04-20,-0.018302273287653326,-0.019302273287653327,0.016729574326784964,0.010586048876322734,0.005691521866687532,-0.02499379515434086
within,MCD,2018-04-13,2018-04-20,-0.018302273287653326,-0.019302273287653327,0.016729574326784964,0.010586048876322734,0.005691521866687532,-0.02499379515434086
within,MCD,2018-06-26,2018-07-03,-0.027530644540606275,-0.028530644540606276,0.05425388840233966,0.02922870287742297,-0.012955279423903954,-0.015575365116702322
within,MCD,2019-08-15,2019-08-22,0.005589281901555498,0.004589281901555498,0.018206685870640026,0.014901683078138111,0.025271055349684435,-0.020681773448128937
hold,MCD,2019-08-28,2019-09-05,0.011833756687208208,0.010833756687208207,0.029785898082958607,0.003972755347073976,0.03446804366306355,-0.023634286975855345
within,MCD,2019-08-28,2019-09-05,0.011833756687208208,0.010833756687208207,0.029785898082958607,0.003972755347073976,0.03446804366306355,-0.023634286975855345
within,MCD,2020-11-13,2020-11-20,0.003797613185019477,0.002797613185019477,0.0505261550541099,0.022966245025767988,-0.008128992762660325,0.010926605947679802
hold,MCD,2021-08-25,2021-09-01,0.0026194062987006106,0.0016194062987006106,0.015642270687393475,0.005145415123657938,0.004804108328183343,-0.0031847020294827324
within,MCD,2021-08-25,2021-09-01,0.0026194062987006106,0.0016194062987006106,0.015642270687393475,0.005145415123657938,0.004804108328183343,-0.0031847020294827324
hold,MCD,2023-12-21,2023-12-29,0.017570762358880776,0.016570762358880775,0.029700209564658853,0.0060030689465021304,0.011806938894161068,0.0047638234647197075
within,MCD,2023-12-21,2023-12-29,0.017570762358880776,0.016570762358880775,0.029700209564658853,0.0060030689465021304,0.011806938894161068,0.0047638234647197075
hold,MCD,2024-01-12,2024-01-22,0.016833353633003867,0.015833353633003866,0.02747498802174163,0.0035346991489449103,-0.022200580855098018,0.038033934488101884
within,MCD,2024-01-12,2024-01-22,0.016833353633003867,0.015833353633003866,0.02747498802174163,0.0035346991489449103,-0.022200580855098018,0.038033934488101884
hold,MCD,2024-08-08,2024-08-15,0.013569637373524568,0.012569637373524567,0.030233158146179783,0.0025583052121806813,0.010436378077422814,0.0021332592961017527
within,MCD,2024-08-08,2024-08-15,0.013569637373524568,0.012569637373524567,0.030233158146179783,0.0025583052121806813,0.010436378077422814,0.0021332592961017527
within,MCD,2024-11-01,2024-11-08,0.012736743441519538,0.011736743441519537,0.07867222758440763,0.017916607310061828,0.028213218944066476,-0.01647647550254694
hold,MCD,2024-11-06,2024-11-13,0.011394522949756292,0.01039452294975629,0.08240457458021985,0.008026131058405557,-0.017517454502400387,0.027911977452156678
hold,MCD,2024-12-24,2025-01-02,-0.00503406188000266,-0.0060340618800026604,0.037664790829034775,0.004760348594966822,-0.01516943065654941,0.009135368776546748
within,MCD,2024-12-24,2025-01-02,-0.00503406188000266,-0.0060340618800026604,0.037664790829034775,0.004760348594966822,-0.01516943065654941,0.009135368776546748
hold,MCD,2025-03-04,2025-03-11,0.003237835545453871,0.002237835545453871,0.02097656988129279,0.012672552949256358,-0.02161586936004045,0.023853704905494322
within,MCD,2025-03-04,2025-03-11,0.003237835545453871,0.002237835545453871,0.02097656988129279,0.012672552949256358,-0.02161586936004045,0.023853704905494322
within,MCD,2025-07-25,2025-08-01,0.014808900570498107,0.013808900570498106,0.020549206589570067,0.015800840671733252,-0.02010942624691736,0.03391832681741547
hold,MCD,2025-11-07,2025-11-14,0.0245945041660256,0.0235945041660256,0.04531835945043993,0.024037785593086603,0.0017008821171649036,0.021893622048860695
within,MCD,2025-11-07,2025-11-14,0.0245945041660256,0.0235945041660256,0.04531835945043993,0.024037785593086603,0.0017008821171649036,0.021893622048860695
within,MCD,2026-03-30,2026-04-07,-0.011927568671099453,-0.012927568671099454,0.06325042359237286,0.018783056760815642,0.04570935547868227,-0.05863692414978172
