stock,L1_date,H1_date,L2_date,entry_date,exit_date,rise1,drop2,ret,ret_net,bench_ret,excess_ret
TXN,2024-10-01,2024-10-09,2024-10-15,2024-10-24,2024-10-31,0.01671638305198485,0.025028118055792106,-0.010224150879606375,-0.011224150879606376,-0.016320454695503694,0.005096303815897318
TXN,2024-10-15,2024-10-23,2024-10-31,2024-11-01,2024-11-08,0.009507613546396657,-0.013668958254271269,0.07500482717916857,0.07400482717916856,0.050036192773256216,0.023968634405912348
TXN,2025-02-07,2025-02-14,2025-02-27,2025-02-28,2025-03-07,0.01683326694411441,-0.04518401359495159,-0.02790955645314075,-0.02890955645314075,-0.020225599970361885,-0.008683956482778865
TXN,2025-12-15,2025-12-22,2025-12-29,2026-01-06,2026-01-13,0.004776167026793525,0.017503696222564657,-0.018584062934125956,-0.019584062934125956,0.00035370828697001144,-0.019937771221095968
TXN,2026-08-20,2026-08-27,2026-08-28,2026-09-11,2026-09-18,0.003539165737217231,0.029639054713067336,-0.00766653317829602,-0.008666533178296021,-0.004604731199756351,-0.00406180197853967
COST,2015-11-05,2015-11-16,2015-11-30,2015-12-01,2015-12-08,0.0037390575569698826,-0.03176796882612855,0.04699615007437408,0.045996150074374076,-0.020815641205888857,0.06681179128026293
COST,2017-10-30,2017-11-01,2017-11-15,2017-11-16,2017-11-24,0.015352908311060162,-0.03878569069393984,0.0037428854213052976,0.0027428854213052975,0.0113370598479543,-0.008594174426649004
COST,2019-07-31,2019-08-13,2019-08-14,2019-08-22,2019-08-29,0.0022856396565719057,0.02935624442608065,0.061825097467584245,0.060825097467584244,0.004173773321836549,0.056651324145747695
COST,2019-12-13,2019-12-26,2020-01-02,2020-01-09,2020-01-16,0.01322500555392569,0.014337435244541665,0.012056775548201726,0.011056775548201725,0.00889194951542871,0.002164826032773015
COST,2021-03-02,2021-03-11,2021-03-18,2021-03-19,2021-03-26,0.0005786041288592148,0.017252560549582335,0.07026241417105328,0.06926241417105328,0.03130034238985502,0.03796207178119826
COST,2021-04-26,2021-04-29,2021-05-12,2021-05-13,2021-05-20,0.015793370507864266,0.003586901629207704,0.010671034029402948,0.009671034029402947,0.01616769869063761,-0.0064966646612346635
COST,2021-11-30,2021-12-07,2021-12-09,2021-12-10,2021-12-17,0.004894362979682412,0.03263704242032539,-0.020059949485941808,-0.02105994948594181,-0.01575393145935977,-0.005306018026582038
COST,2022-01-18,2022-01-28,2022-02-11,2022-02-14,2022-02-22,0.008933238414697167,-0.03657872699824906,-0.008646548380144226,-0.009646548380144226,-0.018075537274928388,0.008428988894784162
COST,2022-08-09,2022-08-15,2022-08-22,2022-08-25,2022-09-01,0.018532485485472875,0.000512851959899995,-0.03921813861348411,-0.04021813861348411,-0.052073926683650074,0.011855788070165962
COST,2022-12-16,2022-12-23,2022-12-28,2023-01-06,2023-01-13,0.0026005668439804544,0.02087979661954828,0.004928943593051294,0.003928943593051294,0.01451065099152471,-0.010581707398473417
COST,2023-06-07,2023-06-08,2023-06-20,2023-06-22,2023-06-29,0.017330998370753723,0.0007500947558943794,0.01428845412695079,0.013288454126950788,0.0038850869622142348,0.009403367164736554
COST,2024-04-02,2024-04-09,2024-04-18,2024-04-23,2024-04-30,0.010248904706174107,0.010214524655787779,0.001909951290718137,0.000909951290718137,-0.002169675099206958,0.003079626389925095
COST,2024-07-25,2024-08-02,2024-08-05,2024-08-08,2024-08-15,0.008947071189802187,0.024632686108069672,0.04517352424705412,0.04417352424705412,0.028024742375948986,0.016148781871105133
COST,2024-09-27,2024-10-08,2024-10-16,2024-10-22,2024-10-29,0.005419804576002332,0.0034140071312721222,-0.007274865938332931,-0.008274865938332931,-0.008659678894296419,0.0003848129559634872
COST,2024-10-16,2024-10-23,2024-10-30,2024-11-06,2024-11-13,0.013286209989777966,0.022331817731071013,0.03834303916682269,0.03734303916682269,-0.002657008610951528,0.04000004777777422
COST,2024-12-30,2025-01-08,2025-01-14,2025-01-17,2025-01-27,0.00559532054950867,0.010934205184899546,0.02338871990411251,0.02238871990411251,0.026127721861214592,-0.003739001957102084
COST,2025-08-25,2025-09-03,2025-09-16,2025-09-17,2025-09-24,0.008708734181845234,-0.002411037991898354,-0.018441795402096783,-0.019441795402096784,0.0022359528541582296,-0.021677748256255014
COST,2025-12-15,2025-12-24,2026-01-02,2026-01-05,2026-01-12,0.013131008031367498,0.01991149353534078,0.07689507567198106,0.07589507567198106,0.02558313880911922,0.05031193686286184
COST,2026-01-28,2026-02-03,2026-02-10,2026-02-11,2026-02-19,0.019230169199072833,0.006841087895555856,0.00989627484724509,0.00889627484724509,-0.009824349203755522,0.01872062405100061
COST,2026-03-18,2026-03-30,2026-04-10,2026-04-17,2026-04-24,0.017001433873181288,-0.0018964977390014404,0.011261231750643752,0.010261231750643751,0.0029881843899870475,0.007273047360656704
COST,2026-08-04,2026-08-13,2026-08-20,2026-08-24,2026-08-31,0.014770269937861786,0.0294640188591245,-0.028319959928165273,-0.029319959928165273,0.005445118408305083,-0.034765078336470356
QCOM,2016-06-10,2016-06-20,2016-06-24,2016-07-08,2016-07-15,0.001114713241235628,0.0328446199701603,0.01033381774169495,0.00933381774169495,0.01884021525713475,-0.009506397515439802
QCOM,2016-09-07,2016-09-16,2016-09-26,2016-09-27,2016-10-04,0.008970015696627066,0.010795559965633545,0.05323026676811993,0.052230266768119926,-0.001263123663545307,0.05349339043166523
QCOM,2016-11-10,2016-11-18,2016-12-01,2016-12-06,2016-12-13,0.015080940489218422,0.03934292926147391,0.028020833739137885,0.027020833739137884,0.03199823221051412,-0.004977398471376238
QCOM,2017-08-17,2017-08-30,2017-09-05,2017-09-15,2017-09-22,0.00817506138670727,0.040099427085112056,-0.00191628024278101,-0.00291628024278101,0.0027376866908872532,-0.005653966933668263
QCOM,2017-09-05,2017-09-12,2017-09-25,2017-09-26,2017-10-03,0.017389272502964046,-0.014145493698201743,0.017406386337285085,0.016406386337285084,0.019866174583268892,-0.003459788245983808
QCOM,2017-09-25,2017-10-05,2017-10-16,2017-10-17,2017-10-24,0.01414184980659149,-0.000573246429248176,0.03510791646901068,0.03410791646901068,0.02024576561448721,0.01386215085452347
QCOM,2017-10-16,2017-10-23,2017-10-31,2017-11-01,2017-11-08,0.0192818411259244,0.0445776889174264,0.22502737204026735,0.22402737204026735,0.013479439726603815,0.21054793231366353
QCOM,2017-12-04,2017-12-18,2017-12-19,2018-01-03,2018-01-10,0.012701028496235467,0.013459500048193946,-0.010312441444811027,-0.011312441444811028,0.01765716413334162,-0.028969605578152646
QCOM,2018-12-19,2018-12-28,2019-01-03,2019-01-11,2019-01-18,0.002116629113525971,0.019538758164238012,-0.03878295479739302,-0.03978295479739302,0.016844846745122544,-0.056627801542515566
QCOM,2019-09-20,2019-10-04,2019-10-08,2019-10-15,2019-10-22,0.013736631101840613,0.05987883931977271,0.00835239776269936,0.0073523977626993595,-0.0046578353444994836,0.012010233107198842
QCOM,2021-03-03,2021-03-11,2021-03-18,2021-03-22,2021-03-29,0.0006076672538065315,0.01510552450355408,-0.021030442219736267,-0.022030442219736268,0.024176802863680624,-0.04620724508341689
QCOM,2021-05-10,2021-05-19,2021-06-03,2021-06-04,2021-06-11,0.013339684517303801,-0.013718485592779973,0.0020841606525607848,0.0010841606525607847,-0.005306415116494101,0.006390575769054886
QCOM,2021-06-03,2021-06-04,2021-06-18,2021-06-22,2021-06-29,0.019426082490672042,0.009974456389645999,0.055818685696890746,0.054818685696890745,0.011663919085140417,0.04315476661175033
QCOM,2021-10-04,2021-10-14,2021-10-27,2021-10-28,2021-11-04,0.015630206725749326,-0.019741726824786383,0.1677018443858893,0.1667018443858893,0.022417621547272226,0.14428422283861708
QCOM,2022-01-19,2022-01-31,2022-02-07,2022-02-08,2022-02-15,0.019075823085330536,0.0038121711199689363,-0.03130059081531755,-0.032300590815317554,-0.015101300472379009,-0.017199290342938545
QCOM,2022-04-06,2022-04-13,2022-04-21,2022-04-28,2022-05-05,0.008759176448142864,0.03124545232923926,-0.04420021825243625,-0.04520021825243625,-0.02444102019382821,-0.02075919805860804
QCOM,2022-10-10,2022-10-21,2022-11-02,2022-11-10,2022-11-17,0.009947761704449845,0.027993879435613343,0.01806444213970826,0.017064442139708258,-0.002908652560658309,0.019973094700366567
QCOM,2022-12-22,2023-01-04,2023-01-19,2023-01-20,2023-01-27,0.00767985069263518,-0.054245774669727055,0.08543502759732835,0.08443502759732835,0.029189737355395762,0.05524529024193259
QCOM,2023-03-07,2023-03-16,2023-03-28,2023-03-29,2023-04-05,0.011074522663241826,-0.006887442263164901,-0.016388276037878402,-0.017388276037878403,0.011133462898682778,-0.02852173893656118
QCOM,2023-05-04,2023-05-18,2023-05-23,2023-05-26,2023-06-05,0.0035653012003459173,0.03178741967030758,0.028661961182294027,0.027661961182294026,0.005089727442774805,0.02257223373951922
QCOM,2023-06-20,2023-07-03,2023-07-05,2023-07-13,2023-07-20,0.002253319524289038,0.024648022236418064,-0.019493058779350925,-0.020493058779350926,0.01149632684507007,-0.031989385624420996
QCOM,2023-07-05,2023-07-12,2023-07-20,2023-07-21,2023-07-28,0.013233123847491772,-0.017189199436464023,0.03816556316605557,0.03716556316605557,-0.002293974663284515,0.039459537829340086
QCOM,2023-08-16,2023-08-23,2023-08-24,2023-08-28,2023-09-05,0.00926009063937238,0.023927227034175536,0.05099654114241492,0.04999654114241492,0.010415791653771489,0.03958074948864343
QCOM,2024-01-03,2024-01-12,2024-01-26,2024-01-29,2024-02-05,0.018895262992335304,-0.07503576490100491,-0.03748998977410278,-0.038489989774102784,-0.022059964732142556,-0.016430025041960228
QCOM,2024-06-24,2024-07-03,2024-07-11,2024-07-15,2024-07-22,0.014787867850355052,0.019429726620811782,-0.06345447915101388,-0.06445447915101388,-0.005563935909315143,-0.058890543241698734
QCOM,2024-08-01,2024-08-08,2024-08-22,2024-08-23,2024-08-30,0.00579239849343168,-0.024553054949491813,0.010374777355441678,0.009374777355441677,0.006916902635441202,0.0024578747200004747
QCOM,2024-12-10,2024-12-23,2024-12-31,2025-01-06,2025-01-14,0.011376867848887407,0.029196350891695748,-0.0020019185589754684,-0.0030019185589754685,0.005424605168901309,-0.008426523727876778
QCOM,2025-02-03,2025-02-04,2025-02-06,2025-02-18,2025-02-25,0.016447365359532968,0.02149781097448307,-0.07152733414866297,-0.07252733414866297,-0.009598333819326621,-0.06292900032933635
QCOM,2025-05-22,2025-06-03,2025-06-17,2025-06-18,2025-06-26,0.010653593268533108,-0.04329150676176842,0.029681686445042654,0.028681686445042653,0.022207347528136356,0.006474338916906297
QCOM,2026-07-24,2026-08-07,2026-08-18,2026-08-31,2026-09-08,0.005330362179237149,0.045692820567892825,0.026733293142906733,0.025733293142906732,-0.005254623210600884,0.030987916353507616
MU,2015-12-08,2015-12-21,2015-12-28,2016-01-05,2016-01-12,0.011644041941299303,0.03926903577230863,-0.1417005053145699,-0.1427005053145699,-0.03859567737329461,-0.10410482794127529
MU,2016-06-10,2016-06-17,2016-06-27,2016-06-28,2016-07-06,0.0049421519773763705,-0.00245924426697398,-0.09699777433896095,-0.09799777433896095,0.02377414403084388,-0.12177191836980483
MU,2017-04-10,2017-04-20,2017-04-24,2017-05-01,2017-05-08,0.011577363395603885,0.049713794500645836,-0.008130210025470652,-0.009130210025470653,0.006811178965685949,-0.015941388991156602
MU,2018-03-27,2018-04-04,2018-04-05,2018-04-18,2018-04-25,0.01889320042323827,0.06649174341235166,-0.11868179783549349,-0.11968179783549349,-0.028536941495258872,-0.09114485634023461
MU,2018-09-06,2018-09-18,2018-09-25,2018-10-02,2018-10-09,0.015229568489426495,0.015221862372216234,-0.07626748434831421,-0.07726748434831421,-0.026155903579231143,-0.051111580769083065
MU,2018-11-19,2018-11-27,2018-12-04,2018-12-06,2018-12-13,0.00461585736122342,0.003243225755156174,-0.0703479722509478,-0.0713479722509478,-0.020752093753818368,-0.05059587849712943
MU,2019-05-23,2019-06-04,2019-06-12,2019-06-26,2019-07-03,0.019810918855981928,0.04436098276038461,0.0688444721389041,0.0678444721389041,0.028005524900586165,0.039838947238317934
MU,2019-08-01,2019-08-13,2019-08-23,2019-08-29,2019-09-06,0.013073573202283867,0.027394343662754204,0.09626143834350809,0.09526143834350809,0.021873704486408796,0.07338773385709929
MU,2019-11-08,2019-11-15,2019-11-20,2019-11-27,2019-12-05,0.01101930886718378,0.04485405093648842,-0.03197677842476199,-0.03297677842476199,-0.015423183331919721,-0.017553595092842267
MU,2020-08-18,2020-08-25,2020-09-08,2020-09-09,2020-09-16,0.01576581458191811,0.0015520330956984144,0.11207074693989916,0.11107074693989916,0.013431396679254304,0.09763935026064485
MU,2021-05-10,2021-05-20,2021-06-03,2021-06-04,2021-06-11,0.0034629423077779126,-0.011093320660248925,-0.052769789511745824,-0.053769789511745825,-0.005306415116494101,-0.048463374395251724
MU,2021-06-03,2021-06-15,2021-06-18,2021-06-28,2021-07-06,0.0018282199987314626,0.06364053446776716,-0.027584431806815024,-0.028584431806815025,0.008202155530889765,-0.03678658733770479
MU,2022-04-08,2022-04-19,2022-04-22,2022-05-04,2022-05-11,0.00817854043644812,0.04564846814131951,-0.09046459789353778,-0.09146459789353778,-0.06733221418729196,-0.02413238370624582
MU,2022-04-22,2022-05-02,2022-05-09,2022-05-13,2022-05-20,0.017144725001454152,0.037818905058730624,-0.04199075857175094,-0.04299075857175094,-0.036156072548807816,-0.006834686022943126
MU,2022-09-20,2022-09-28,2022-10-10,2022-10-11,2022-10-18,0.003936943066800631,-0.00957661236508175,-0.021597328201937938,-0.02259732820193794,0.03747656302169999,-0.06007389122363793
MU,2023-09-21,2023-10-05,2023-10-19,2023-11-01,2023-11-08,0.01693668153205576,0.020381552039127216,0.04149865662250152,0.04049865662250152,0.01208377287671003,0.028414883745791486
MU,2024-08-02,2024-08-09,2024-08-22,2024-08-23,2024-08-30,0.004099155927518608,-0.12011185810016091,-0.06426827423071146,-0.06526827423071146,0.006916902635441202,-0.07218517686615267
MU,2025-11-18,2025-11-26,2025-12-04,2025-12-05,2025-12-12,0.007702364023496254,0.015677879419765964,0.016524805429463996,0.015524805429463995,0.004246146880528601,0.011278658548935394
HON,2015-09-23,2015-09-30,2015-10-14,2015-10-15,2015-10-22,0.0010573749134606565,-0.037702028798669275,0.0414213895753639,0.0404213895753639,0.0191820737272399,0.021239315848123996
HON,2015-11-09,2015-11-18,2015-12-02,2015-12-04,2015-12-11,0.019032701346469012,0.009225629325711878,-0.06044939597652599,-0.06144939597652599,-0.05027160660797558,-0.011177789368550406
HON,2015-12-02,2015-12-04,2015-12-09,2015-12-23,2015-12-31,0.01406394624787704,0.025442457036780487,-0.013243104019526553,-0.014243104019526553,-0.0090411402286521,-0.005201963790874453
HON,2016-06-13,2016-06-20,2016-06-24,2016-07-08,2016-07-15,0.01676389507697536,0.03485402146718277,0.0032814701147534375,0.0022814701147534375,0.01884021525713475,-0.016558745142381315
HON,2016-11-18,2016-11-23,2016-12-02,2016-12-07,2016-12-14,0.015523312196483521,0.012123504347124016,0.0,-0.001,0.005095358381431714,-0.006095358381431714
HON,2017-06-06,2017-06-13,2017-06-27,2017-07-10,2017-07-17,0.012430590319480747,0.010863876789926251,0.004231957126336727,0.0032319571263367272,0.01487349245789904,-0.011641535331562314
HON,2017-06-27,2017-07-07,2017-07-20,2017-07-21,2017-07-28,0.008952190561872478,-0.006188367997632635,0.0032269318356934473,0.0022269318356934473,-0.005541550570263731,0.007768482405957179
HON,2017-08-17,2017-08-29,2017-09-05,2017-09-11,2017-09-18,0.013102541167993233,0.008137593151009738,-0.009568325657923427,-0.010568325657923427,0.012776043866468134,-0.02334436952439156
HON,2018-02-28,2018-03-08,2018-03-19,2018-03-21,2018-03-28,0.0007943204722512075,0.006810789570419947,-0.053514787389833396,-0.0545147873898334,-0.04281732130918969,-0.011697466080643704
HON,2018-06-21,2018-06-29,2018-07-11,2018-07-12,2018-07-19,0.0005556741959449363,-0.003262549431940241,-0.0023665799524672515,-0.0033665799524672515,0.002749135460824892,-0.006115715413292143
HON,2019-08-15,2019-08-29,2019-09-12,2019-09-13,2019-09-20,0.00819605799959483,-0.03074575996882579,0.0035779627327952035,0.0025779627327952035,-0.007645146236128886,0.010223108968924088
HON,2019-09-13,2019-09-20,2019-09-24,2019-09-30,2019-10-07,0.0035779627327951974,0.015150804595705598,-0.035579115745223544,-0.036579115745223545,-0.01728056380954668,-0.019298551935676866
HON,2019-12-02,2019-12-11,2019-12-18,2019-12-19,2019-12-27,0.00969484459079298,0.007783787312045923,-0.00011310678626652582,-0.0011131067862665258,0.007138201263323873,-0.0082513080495904
HON,2020-08-18,2020-08-24,2020-09-08,2020-09-09,2020-09-16,0.012644213625959027,-0.030746403633992555,0.02564107411024641,0.024641074110246408,0.013431396679254304,0.011209677430992104
HON,2020-12-16,2020-12-30,2021-01-04,2021-01-06,2021-01-13,0.0030429420763478762,0.014221350332231479,-0.02468692922632998,-0.02568692922632998,0.014442171743582755,-0.040129100969912734
HON,2021-01-22,2021-02-05,2021-02-17,2021-02-18,2021-02-25,0.0033126612171500785,0.00502656721736947,0.010694137403797654,0.009694137403797654,-0.009584045825021481,0.019278183228819135
HON,2021-02-17,2021-02-23,2021-02-26,2021-03-01,2021-03-08,0.015551902287846031,0.008750771458372343,0.007176681910664673,0.006176681910664673,-0.003054081229119321,0.009230763139783993
HON,2021-04-23,2021-05-04,2021-05-12,2021-05-14,2021-05-21,0.004142354898872112,0.02390969741413716,-0.01829689735320994,-0.01929689735320994,0.00427679409510473,-0.02357369144831467
HON,2021-10-22,2021-11-01,2021-11-11,2021-11-12,2021-11-19,0.010855515984438024,-0.010034495109566404,-0.017536974066565958,-0.01853697406656596,-0.007573989280481919,-0.01096298478608404
HON,2022-02-11,2022-02-25,2022-03-07,2022-03-16,2022-03-23,0.013948656002871372,0.03394148789505257,0.006857512078265016,0.005857512078265016,0.013462888809707252,-0.007605376731442236
HON,2022-03-31,2022-04-13,2022-04-22,2022-05-02,2022-05-09,0.0013874523324452802,0.021657513265823523,-0.014781375917253037,-0.015781375917253038,-0.023862604434009227,0.00808122851675619
HON,2022-04-22,2022-04-29,2022-05-09,2022-05-10,2022-05-17,0.015107925368960183,-0.0023252065787588002,0.0272689088896394,0.026268908889639397,0.02568281448420273,0.0005860944054366657
HON,2022-12-09,2022-12-21,2023-01-04,2023-01-12,2023-01-20,0.016396575016172064,0.02352401991784923,-0.06458933954179857,-0.06558933954179857,-0.019435426319091897,-0.04615391322270668
HON,2023-05-04,2023-05-18,2023-05-24,2023-06-02,2023-06-09,0.01564654633061508,0.03223212031383451,-0.004827588268816796,-0.005827588268816796,-0.0017355591838414952,-0.004092029084975301
HON,2023-08-16,2023-08-23,2023-08-24,2023-08-28,2023-09-05,0.003163805564098526,0.010263042537909712,-0.011603293086787203,-0.012603293086787204,0.010415791653771489,-0.023019084740558693
HON,2023-08-24,2023-08-28,2023-09-05,2023-09-12,2023-09-19,0.01468999381552378,0.011603293086787177,0.032450692145899795,0.031450692145899795,-0.003000728842597389,0.03445142098849718
HON,2023-09-05,2023-09-12,2023-09-21,2023-09-22,2023-09-29,0.018901557579055293,-0.0117329298600604,-0.02655712947356803,-0.02755712947356803,-0.010672740845559248,-0.016884388628008784
HON,2024-02-01,2024-02-12,2024-02-27,2024-02-28,2024-03-06,0.00020291591493850912,-0.004205596844354443,0.020408112665496247,0.019408112665496247,0.026888949140366547,-0.0074808364748703005
HON,2024-02-27,2024-03-06,2024-03-14,2024-03-20,2024-03-27,0.0172672972673467,0.020698276783718376,0.019634007385525898,0.018634007385525897,0.01538803240291986,0.003245974982606037
HON,2024-04-15,2024-04-22,2024-04-30,2024-05-03,2024-05-10,0.007936646755447689,0.014571922984854583,0.03631080177331447,0.03531080177331447,0.028130424010652133,0.007180377762662338
HON,2024-07-01,2024-07-10,2024-07-19,2024-07-22,2024-07-29,0.016781425660018,-0.0005594169652156821,-0.07176110726653906,-0.07276110726653906,0.003896049314721539,-0.0766571565812606
HON,2024-09-18,2024-09-24,2024-10-02,2024-10-08,2024-10-15,0.01800225592898437,0.006771688720056051,0.049613517830226606,0.048613517830226605,0.018151229833649918,0.030462287996576687
HON,2024-11-20,2024-11-22,2024-12-03,2024-12-04,2024-12-11,0.010764507643129802,0.009384077582428608,-0.003176815798393573,-0.004176815798393573,-0.013790790777477135,0.009613974979083562
HON,2025-01-06,2025-01-16,2025-01-24,2025-01-27,2025-02-03,0.004284289111036145,0.005298719930690492,-0.014620593619418143,-0.015620593619418144,-0.010722236896801074,-0.00489835672261707
HON,2025-02-06,2025-02-19,2025-03-04,2025-03-06,2025-03-13,0.0047183195604880565,0.008048959294953148,-0.021631791059639527,-0.022631791059639528,-0.03487401283847058,0.012242221778831053
HON,2025-07-10,2025-07-17,2025-07-21,2025-07-23,2025-07-30,0.006757697211036646,0.013214739770160258,-0.071509184069529,-0.072509184069529,-0.013020505736823673,-0.059488678332705325
HON,2025-09-18,2025-09-30,2025-10-09,2025-10-23,2025-10-30,0.001427157855564287,0.029786212710595526,-0.03785424901968082,-0.03885424901968082,-0.0088846499275822,-0.02996959909209862
HON,2025-11-18,2025-11-28,2025-12-09,2025-12-11,2025-12-18,0.003865297494041924,0.010510456134169729,0.021820899552905004,0.020820899552905003,-0.01749630264035129,0.038317202193256295
HON,2025-12-09,2025-12-11,2025-12-22,2025-12-23,2025-12-31,0.019351114243764643,-0.01088470045013778,-0.0020971694548219677,-0.0030971694548219677,-0.0007863138291449578,-0.00231085562567701
HON,2026-06-04,2026-06-11,2026-06-23,2026-06-24,2026-07-01,0.006800213301635346,-0.014832063646189839,-0.07027254387113169,-0.07127254387113169,-0.005105033768944334,-0.06616751010218735
APD,2015-07-21,2015-07-29,2015-08-12,2015-08-13,2015-08-20,0.005245845646052524,-0.083793112082901,-0.03677772750835462,-0.03777772750835462,-0.03152807053733042,-0.006249656971024198
APD,2016-01-13,2016-01-28,2016-02-08,2016-02-09,2016-02-17,0.003879987404975035,-0.09864716343263706,0.00037778611218963754,-0.0006222138878103625,0.046032134964285376,-0.04665434885209574
APD,2016-07-21,2016-07-26,2016-08-02,2016-08-15,2016-08-22,0.010451527736722095,0.010810536427276743,0.0261350067525139,0.0251350067525139,-0.0034488955455656,0.0285839022980795
APD,2016-08-02,2016-08-12,2016-08-26,2016-08-29,2016-09-06,0.0108615871179672,-0.02943100295326019,0.009686391190768973,0.008686391190768972,-0.006372155468394425,0.015058546659163397
APD,2016-09-13,2016-09-21,2016-10-04,2016-10-06,2016-10-13,0.00697347901148362,0.0019974251631372213,-0.03481010600568857,-0.03581010600568857,-0.02197329950607707,-0.013836806499611498
APD,2016-10-11,2016-10-18,2016-10-25,2016-11-07,2016-11-14,0.00882001957392222,0.002316538160278329,0.006565181709817125,0.005565181709817125,0.018681211812695553,-0.013116030102878429
APD,2017-01-31,2017-02-14,2017-02-22,2017-03-01,2017-03-08,0.016957745644492494,0.012593865532671234,-0.02874250477950746,-0.02974250477950746,-0.011617502095529697,-0.018125002683977764
APD,2017-05-11,2017-05-24,2017-06-07,2017-06-09,2017-06-16,0.0019461896019977469,0.005411750644391053,-0.0023311597124630046,-0.0033311597124630046,-0.006225776755088952,0.0028946170426259474
APD,2017-12-06,2017-12-11,2017-12-14,2017-12-21,2017-12-29,0.016830734872502688,0.015877676296819822,0.011475966720552622,0.01047596672055262,-0.005767633377346204,0.016243600097898825
APD,2018-05-29,2018-06-05,2018-06-13,2018-06-14,2018-06-21,0.018973490057086696,-0.007400192364303806,-0.055816665303914825,-0.056816665303914826,-0.01840481852061171,-0.038411846783303116
APD,2018-06-21,2018-07-05,2018-07-16,2018-07-17,2018-07-24,0.0027232750199254582,0.001540882935068968,-0.005825911282784646,-0.006825911282784646,0.0011761703623252018,-0.008002081645109849
APD,2018-07-16,2018-07-25,2018-08-02,2018-08-03,2018-08-10,0.011250420883933595,-0.01710102807357007,-0.013065852679621459,-0.01406585267962146,-0.0009767304299694857,-0.013089122249651974
APD,2018-12-11,2018-12-26,2019-01-03,2019-01-04,2019-01-11,0.006349149451450514,0.0034385641525322545,-0.02982477707600828,-0.03082477707600828,0.019785271908788538,-0.05061004898479682
APD,2019-07-09,2019-07-23,2019-08-01,2019-08-09,2019-08-16,0.012430826039680052,0.010879952110634028,-0.004828844633730456,-0.005828844633730456,0.0005389755569453758,-0.006367820190675832
APD,2019-10-02,2019-10-10,2019-10-21,2019-10-29,2019-11-05,0.019955440864340396,0.005450249873187255,-0.0056930815116753575,-0.0066930815116753575,0.01977058645489249,-0.02646366796656785
APD,2020-09-18,2020-09-30,2020-10-14,2020-10-16,2020-10-23,0.011542924012043036,-0.00016781097545144928,-0.013886224683548387,-0.014886224683548388,-0.009329549137047866,-0.005556675546500522
APD,2020-11-12,2020-11-19,2020-12-02,2020-12-04,2020-12-11,0.019034143038936486,-0.013019746157789582,-0.023378066619394233,-0.024378066619394234,-0.010148179599212881,-0.014229887020181353
APD,2021-02-04,2021-02-11,2021-02-25,2021-03-01,2021-03-08,0.0038564490229434393,-0.010439042717427686,0.02178518941635721,0.020785189416357208,-0.003054081229119321,0.02383927064547653
APD,2021-06-23,2021-07-02,2021-07-06,2021-07-07,2021-07-14,0.005022915226402629,0.01392841826308072,-0.009113401953877553,-0.010113401953877554,0.0050011703640695515,-0.015114572317947106
APD,2021-07-06,2021-07-07,2021-07-16,2021-07-30,2021-08-06,0.014195171675250917,0.01805428252349451,-0.0007212691387546988,-0.0017212691387546988,0.007231383790991419,-0.008952652929746119
APD,2021-09-17,2021-09-27,2021-09-30,2021-10-06,2021-10-13,0.0003056797276178825,0.016475496272177308,0.06776598796093936,0.06676598796093935,0.003094739601196661,0.0636712483597427
APD,2021-11-29,2021-12-06,2021-12-20,2021-12-21,2021-12-29,0.005285677317980267,-0.007238242980517402,0.03262843478641275,0.03162843478641275,0.02425259329610996,0.0073758414903027925
APD,2022-09-22,2022-10-03,2022-10-07,2022-10-18,2022-10-25,0.006237180031219197,0.027608760974944867,0.03791709598270954,0.036917095982709536,0.04219621853263478,-0.0052791225499252414
APD,2022-12-28,2023-01-06,2023-01-17,2023-01-24,2023-01-31,0.006982498667195272,0.012251042894417724,0.02288228096185052,0.02188228096185052,0.020386065080350013,0.0014962158815005067
APD,2023-02-14,2023-02-27,2023-03-09,2023-03-14,2023-03-21,0.013961039500122275,0.004694756056437663,-0.02479886547282084,-0.025798865472820842,0.015306076721459672,-0.041104942194280514
APD,2023-06-23,2023-06-27,2023-07-05,2023-07-10,2023-07-17,0.01799068826933788,0.005902488660532277,0.03192898166480873,0.03092898166480873,0.02264464571534419,0.008284335949464539
APD,2023-11-29,2023-12-12,2023-12-20,2023-12-21,2023-12-29,0.0032271084737842716,-0.0030296937202912606,0.014051910802345802,0.0130519108023458,0.012111997487941784,0.0009399133144040173
APD,2024-01-16,2024-01-23,2024-01-24,2024-01-25,2024-02-01,0.01071213850627778,0.02309662216950097,-0.015513035688499266,-0.016513035688499267,-0.004658316813562324,-0.011854718874936943
APD,2024-06-28,2024-07-11,2024-07-22,2024-07-24,2024-07-31,0.006711506095896306,0.03662786392427709,0.014027713480234683,0.013027713480234682,0.02265676224498181,-0.009629048764747128
APD,2024-08-12,2024-08-26,2024-09-03,2024-09-12,2024-09-19,0.017632090937670476,0.012806813099246696,0.02749805925326254,0.02649805925326254,0.02815892547198695,-0.0016608662187244105
APD,2025-10-16,2025-10-23,2025-10-29,2025-11-06,2025-11-13,0.0069120803832000465,0.02585025276048242,0.016383832681237775,0.015383832681237775,0.01101896332405583,0.004364869357181944
APD,2026-02-13,2026-02-23,2026-02-26,2026-03-12,2026-03-19,0.012547321837761305,0.02478367492985526,-0.021791469036011257,-0.022791469036011258,-0.008462665035336991,-0.014328804000674267
