stock,entry_date,exit_date,branch,z,spy_z,ret,ret_net,bench_ret,excess_ret
QCOM,2020-11-25,2020-12-03,idiosyncratic,-2.57636154846595,-0.17710803226888522,0.04495382479807031,0.04395382479807031,0.00499271328750317,0.03896111151056714
QCOM,2020-12-11,2020-12-18,market_wide,-2.714224041672697,-1.5140868546601016,0.02176331829116185,0.020763318291161847,0.0024448276774506894,0.018318490613711158
QCOM,2020-12-21,2020-12-29,market_wide,-2.2906812798800855,-1.1768620158123186,0.011512107670980098,0.010512107670980098,-0.00036459394408328016,0.010876701615063378
QCOM,2021-01-04,2021-01-11,market_wide,-2.1166070211890253,-2.2523480388447723,0.05124612834963349,0.05024612834963349,0.03239574393519229,0.0178503844144412
QCOM,2021-01-27,2021-02-03,market_wide,-3.0196280010658634,-3.189277166898783,0.05615913054651278,0.05515913054651278,0.022606165260309785,0.032552965286202995
QCOM,2021-02-04,2021-02-11,idiosyncratic,-4.093512833196183,0.3686654767323195,-0.016287186751335336,-0.017287186751335337,0.014483418347522203,-0.03177060509885754
QCOM,2021-02-12,2021-02-22,idiosyncratic,-2.10665145055626,0.2746594579004141,-0.057575271243336834,-0.058575271243336835,-0.006723366794208707,-0.05185190444912813
QCOM,2021-02-23,2021-03-02,market_wide,-4.509528354832751,-3.1668515229753607,-0.0005834819415454495,-0.0015834819415454495,-0.003316860934753474,0.0017333789932080243
QCOM,2021-03-03,2021-03-10,market_wide,-3.5311713654125367,-2.771171758082708,-0.028786136707826926,-0.029786136707826927,0.024662262524275613,-0.05444839923210254
QCOM,2021-03-24,2021-03-31,market_wide,-3.4104965267122154,-3.199514420936074,0.04253793902297276,0.04153793902297276,0.029913967317477086,0.011623971705495673
QCOM,2021-04-20,2021-04-27,market_wide,-3.7409267469039493,-1.342160318822656,0.03455803292620896,0.03355803292620896,0.00778398247112122,0.025774050455087738
QCOM,2021-05-04,2021-05-11,market_wide,-3.0048692689407863,-1.7774548471270732,-0.04287188002044373,-0.04387188002044373,0.008220470434617821,-0.052092350455061553
QCOM,2021-05-12,2021-05-19,market_wide,-4.160733719059723,-7.250327227665126,0.0484673781569942,0.0474673781569942,0.02457754071166396,0.02288983744533024
QCOM,2021-06-18,2021-06-25,market_wide,-3.472673925667555,-7.10743346147284,0.03496253729324672,0.03396253729324672,0.030209772988179617,0.0037527643050671022
QCOM,2021-07-16,2021-07-23,market_wide,-2.6995737532655992,-2.616814899364595,0.03700501860101468,0.03600501860101468,0.014346911028513931,0.02165810757250075
QCOM,2021-08-12,2021-08-19,idiosyncratic,-2.328003613377182,0.6589089249617829,-0.04444452187365522,-0.04544452187365522,-0.014448698995926046,-0.030995822877729173
QCOM,2021-08-20,2021-08-27,market_wide,-2.5490134396117745,-1.4533314534672488,0.019424168774720973,0.018424168774720973,0.011363868159361745,0.007060300615359227
QCOM,2021-09-09,2021-09-16,market_wide,-3.21903377688434,-2.0173648618299005,-0.022461195524954847,-0.023461195524954848,0.0004652363802100101,-0.023926431905164858
QCOM,2021-09-17,2021-09-24,market_wide,-4.876199697445817,-3.276904623749761,0.0020961123939997606,0.0010961123939997605,0.011458226064137156,-0.010362113670137396
QCOM,2021-09-28,2021-10-05,market_wide,-3.6359719183792585,-2.8177439256948373,-0.018244690718129175,-0.019244690718129176,-0.004540587391781314,-0.014704103326347862
QCOM,2021-10-06,2021-10-13,market_wide,-2.112826635259873,-1.6098135743807016,-0.023582804363727727,-0.024582804363727728,0.0030948352920299183,-0.027677639655757647
QCOM,2021-12-01,2021-12-08,market_wide,-3.416637103308118,-3.915704427704471,0.03985652477072499,0.03885652477072499,0.033817343794054544,0.005039180976670443
QCOM,2021-12-17,2021-12-27,market_wide,-3.0695892721520006,-1.6724532307565747,0.053902573713193735,0.052902573713193735,0.022212408251509386,0.03069016546168435
QCOM,2022-01-07,2022-01-14,market_wide,-3.9102172599574962,-2.9421448393053615,0.04589562487811616,0.04489562487811616,-0.0029333583443992284,0.04782898322251539
QCOM,2022-01-18,2022-01-25,market_wide,-3.383394796894008,-4.361487675365384,-0.07497475107100082,-0.07597475107100082,-0.0322009285202699,-0.04377382255073092
QCOM,2022-01-26,2022-02-02,market_wide,-2.301424669734487,-2.7671826564516286,0.1269461200593378,0.1259461200593378,0.053070544791466334,0.07287557526787147
QCOM,2022-02-11,2022-02-18,market_wide,-4.096235944120692,-3.5713176463205647,0.018221504420042,0.017221504420042,-0.017310219546465277,0.03453172396650728
QCOM,2022-02-22,2022-03-01,market_wide,-2.901811650626655,-3.9325980263668967,-0.013261757532770035,-0.014261757532770036,0.0014845263727338853,-0.01574628390550392
QCOM,2022-03-04,2022-03-11,market_wide,-2.8330405058975088,-1.0853506851112742,-0.06113627548679623,-0.06213627548679623,-0.030272128123141617,-0.031864147363654616
QCOM,2022-03-14,2022-03-21,market_wide,-3.8985736117896184,-2.7119225304182404,0.10121007212892308,0.10021007212892308,0.060229555665345824,0.039980516463577254
QCOM,2022-03-31,2022-04-07,market_wide,-2.7893236879703656,-1.3900445055151496,-0.08899345852903096,-0.08999345852903096,-0.00427481564392751,-0.08571864288510345
QCOM,2022-04-08,2022-04-18,market_wide,-3.141325807530217,-3.043049135361924,0.019240353447388614,0.018240353447388613,-0.01434488497804498,0.032585238425433594
QCOM,2022-04-19,2022-04-26,market_wide,-2.291799939062781,-1.8257218135494286,-0.05352713074642834,-0.05452713074642834,-0.048987884755020805,-0.005539245991407538
QCOM,2022-04-27,2022-05-04,market_wide,-2.0502072050429345,-2.988434364377649,0.1032563537295399,0.1022563537295399,0.03457076997601205,0.06768558375352784
QCOM,2022-05-09,2022-05-16,market_wide,-2.6444199840872713,-4.410248121266596,-0.007485764363788783,-0.008485764363788784,0.007448656836265055,-0.01593442120005384
QCOM,2022-05-18,2022-05-25,market_wide,-3.520050576932675,-3.314902863342677,0.005979158719585875,0.004979158719585875,0.013424075417908687,-0.008444916698322813
QCOM,2022-06-09,2022-06-16,market_wide,-2.164054491904662,-2.7381705342061635,-0.11623162757632077,-0.11723162757632077,-0.07870082524474953,-0.038530802331571246
QCOM,2022-06-17,2022-06-27,market_wide,-3.0872869403047845,-2.576316026399646,0.051161110096626494,0.05016111009662649,0.05620308454609346,-0.006041974449466969
QCOM,2022-07-29,2022-08-05,idiosyncratic,-2.3322112736336402,0.829224220993554,0.03550245797553919,0.03450245797553919,0.012626366912422471,0.02187609106311672
QCOM,2022-08-10,2022-08-17,idiosyncratic,-2.0662731358127875,1.305235447456836,0.010476728375215183,0.009476728375215182,0.01452618264709904,-0.0050494542718838575
QCOM,2022-08-22,2022-08-29,market_wide,-3.7357109249423415,-2.4935361414568304,-0.031989468103419294,-0.032989468103419295,-0.02949948926801116,-0.0034899788354081362
QCOM,2022-08-30,2022-09-07,market_wide,-3.3444941382571773,-3.3528552577824726,-0.03785716368952319,-0.03885716368952319,-0.0016126943355703194,-0.03724446935395287
QCOM,2022-09-08,2022-09-15,market_wide,-2.760881319457959,-2.0566281053570927,-0.030035105740584433,-0.031035105740584434,-0.02907243476396615,-0.001962670976618286
QCOM,2022-09-16,2022-09-23,market_wide,-3.0087237719885565,-3.4522008843901566,-0.03009187891311771,-0.03109187891311771,-0.04652463518869698,0.015432756275579274
QCOM,2022-09-26,2022-10-03,market_wide,-4.299151892152118,-3.9335842283467306,-0.02104558251905353,-0.02204558251905353,0.011711656124198111,-0.03375723864325164
QCOM,2022-10-10,2022-10-17,market_wide,-2.6833306677130353,-2.621369430987949,-0.02626540755365825,-0.02726540755365825,0.02190579229173406,-0.04917119984539231
QCOM,2022-10-20,2022-10-27,market_wide,-2.513356910954289,-1.3064822686224453,0.0242898426225846,0.0232898426225846,0.05307500950920274,-0.029785166886618142
QCOM,2022-11-02,2022-11-09,market_wide,-2.681974523495707,-1.8204880484889494,-0.018400055441610386,-0.019400055441610387,0.021561765492839946,-0.04096182093445033
QCOM,2022-11-28,2022-12-05,market_wide,-3.283060978200309,-2.106153108564847,0.038030339331002416,0.037030339331002415,-0.0068336623884623915,0.04386400171946481
QCOM,2022-12-06,2022-12-13,market_wide,-2.1667544012716986,-2.756861651068536,0.03097343233020755,0.02997343233020755,0.0223402892485165,0.007633143081691052
QCOM,2022-12-15,2022-12-22,market_wide,-3.669955320458391,-3.414275460158742,-0.05109734206296457,-0.05209734206296457,-0.014549955710967843,-0.037547386351996725
QCOM,2022-12-23,2023-01-03,market_wide,-2.825923025577401,-2.244937205554704,-0.032840059809748356,-0.03384005980974836,0.003619621962669628,-0.037459681772417985
QCOM,2023-01-05,2023-01-12,market_wide,-2.312408328464121,-2.6984494134190453,0.11142595071569428,0.11042595071569428,0.041833691069081524,0.06859225964661275
QCOM,2023-02-06,2023-02-13,market_wide,-2.225400402024901,-1.1939843545182578,-0.015722397854269654,-0.016722397854269655,0.005459505696262523,-0.022181903550532178
QCOM,2023-02-14,2023-02-22,market_wide,-2.0446491117893886,-1.2288710088106742,-0.06339717326960792,-0.06439717326960792,-0.033649965853896235,-0.030747207415711686
QCOM,2023-02-23,2023-03-02,market_wide,-2.0727593251753174,-2.489148084964025,-0.013184473658854445,-0.014184473658854446,0.00097862330597831,-0.015163096964832756
QCOM,2023-03-07,2023-03-14,market_wide,-7.305859382600136,-1.9045378780038296,-0.022149737008618664,-0.023149737008618665,-0.023092311037005597,-5.742597161306762e-05
QCOM,2023-03-15,2023-03-22,market_wide,-2.2541181386294964,-2.26337203157045,0.05610883062416061,0.05510883062416061,0.011570722087995478,0.04353810853616513
QCOM,2023-04-06,2023-04-14,idiosyncratic,-2.284943719964246,-0.26349667786465025,-0.02308928003744859,-0.02408928003744859,0.013503408151063878,-0.03759268818851247
QCOM,2023-04-17,2023-04-24,idiosyncratic,-3.6469804899193665,0.2512438141619666,-0.01700453131897184,-0.01800453131897184,0.0004999548153792333,-0.018504486134351072
QCOM,2023-04-25,2023-05-02,market_wide,-5.140048913659382,-4.058077143360386,0.018062263246965582,0.01706226324696558,-0.004156432995082504,0.021218696242048085
QCOM,2023-05-03,2023-05-10,market_wide,-3.2075724727474935,-2.1130893781159243,-0.05645660267840569,-0.05745660267840569,-0.006028162355301903,-0.051428440323103786
QCOM,2023-05-11,2023-05-18,market_wide,-2.8931106277007084,-1.1744444685071997,0.027868686346121496,0.026868686346121495,0.015549081981437007,0.011319604364684488
QCOM,2023-05-23,2023-05-31,market_wide,-2.887836206131206,-1.4868368821434699,0.1027190127895945,0.1017190127895945,-0.0023602080549376403,0.10407922084453214
QCOM,2023-06-21,2023-06-28,market_wide,-2.530376607672484,-1.0560449109360122,0.015376513388602797,0.014376513388602796,0.0034211746611036986,0.010955338727499098
QCOM,2023-07-07,2023-07-14,market_wide,-2.0136479362198916,-1.2262681408934235,0.05709857439639099,0.05609857439639099,0.03355804535030349,0.0225405290460875
QCOM,2023-08-03,2023-08-10,market_wide,-3.5417634764087564,-3.5810994378477408,-0.026031971042740465,-0.027031971042740466,-0.008788919976207454,-0.01824305106653301
QCOM,2023-08-11,2023-08-18,market_wide,-2.6148471130221753,-2.625563036726713,-0.03935091640142996,-0.04035091640142996,-0.0194876347188897,-0.020863281682540258
QCOM,2023-08-21,2023-08-28,market_wide,-2.569145095083689,-2.2499215698360064,0.009034883476648048,0.008034883476648047,0.005977054473693455,0.002057829002954592
QCOM,2023-09-07,2023-09-14,market_wide,-3.5707961316489745,-1.25370972786991,0.0718043752961739,0.0708043752961739,0.01694321554317857,0.053861159752995325
QCOM,2023-09-21,2023-09-28,market_wide,-2.228577707205796,-6.5435112270213045,0.02908489989186447,0.028084899891864468,-0.014293709217922945,0.04237860910978741
QCOM,2023-10-20,2023-10-27,market_wide,-3.547147067536078,-4.61636418937236,-0.019975973750139597,-0.020975973750139598,-0.024082654590721564,0.0031066808405819657
QCOM,2024-01-02,2024-01-09,market_wide,-3.103107738648072,-1.3831873248102895,-0.0024243728626011096,-0.0034243728626011096,0.0025650315322129913,-0.005989404394814101
QCOM,2024-02-02,2024-02-09,idiosyncratic,-3.026443921644123,0.9464591581422528,0.0657068644015324,0.0647068644015324,0.00487951350714555,0.059827350894386844
QCOM,2024-03-19,2024-03-26,idiosyncratic,-3.004079633462296,0.17470706720978407,0.01809870798942792,0.01709870798942792,0.013306355604190356,0.003792352385237563
QCOM,2024-04-15,2024-04-22,market_wide,-2.910040103203196,-5.1144621609831615,-0.05687702511947934,-0.05787702511947934,-0.004516236780753524,-0.05336078833872582
QCOM,2024-04-23,2024-04-30,market_wide,-2.2690479112600888,-1.6144033594727074,0.027889525061617793,0.02688952506161779,-0.0021696384367976274,0.02905916349841542
QCOM,2024-06-27,2024-07-05,idiosyncratic,-3.31921282436762,-0.14675191975077664,0.05431732537358491,0.05331732537358491,0.003915255169143261,0.04940207020444165
QCOM,2024-07-17,2024-07-24,market_wide,-5.021833053468221,-1.621891948526834,-0.054958329440984,-0.055958329440984,-0.027992409712411903,-0.027965919728572097
QCOM,2024-07-25,2024-08-01,market_wide,-3.7339737352411397,-3.950699558163748,-0.06494079537440645,-0.06594079537440645,0.014749565252893282,-0.08069036062729973
QCOM,2024-08-02,2024-08-09,market_wide,-3.5812421577107574,-3.9256804729153907,0.032452449454777765,0.031452449454777764,-0.0037021275251042374,0.035154576979882
QCOM,2024-08-12,2024-08-19,market_wide,-2.1326161005093027,-1.5147512726309658,0.06980160808160862,0.06880160808160862,0.03939103369375796,0.029410574387850663
QCOM,2024-08-29,2024-09-06,market_wide,-2.542883983730779,-1.224108828563329,-0.061847304357551036,-0.06284730435755104,-0.028732986234013658,-0.03411431812353738
QCOM,2024-09-09,2024-09-16,market_wide,-2.562000580909653,-2.3476022242284795,0.03632514216496929,0.03532514216496929,0.03269817859921509,0.0026269635657542034
QCOM,2024-09-23,2024-09-30,idiosyncratic,-2.111604270825825,0.05418249871211232,0.024644477353566563,0.023644477353566562,0.02099368026060766,0.002650797092958901
QCOM,2024-10-01,2024-10-08,market_wide,-3.352616916346593,-1.1140948903187138,0.0033780593216845567,0.0023780593216845567,0.011997804467792417,-0.009619745146107861
QCOM,2024-10-18,2024-10-25,idiosyncratic,-2.056976141428071,0.05253509906740019,-0.003802780598690325,-0.004802780598690325,-0.0233169349761978,0.018514154377507475
QCOM,2024-10-30,2024-11-06,market_wide,-3.151744906785787,-2.101202716231203,0.03203664784458926,0.03103664784458926,0.03684723763240583,-0.005810589787816567
QCOM,2024-11-12,2024-11-19,idiosyncratic,-2.9613794836051723,-0.1562178543905228,0.007955486236722153,0.0069554862367221535,-0.00895862396420466,0.015914110200926812
QCOM,2024-11-20,2024-11-27,market_wide,-3.9571877736912926,-1.8254144423253682,0.013806662333253783,0.012806662333253782,0.02255396581791902,-0.009747303484665237
QCOM,2024-12-10,2024-12-17,market_wide,-2.423886923829434,-1.4089435781331543,0.009331573443760455,0.008331573443760454,-0.014952141076635006,0.02328371452039546
QCOM,2024-12-18,2024-12-26,market_wide,-5.41644832954908,-11.988406310409376,0.035805360508664785,0.034805360508664784,0.015415493568964989,0.019389866939699796
QCOM,2025-02-07,2025-02-14,market_wide,-4.470877760127137,-2.2964164092023545,0.02542271592653944,0.02442271592653944,0.022957294139781315,0.0014654217867581254
QCOM,2025-02-21,2025-02-28,market_wide,-4.510294108391185,-3.3035691311345063,-0.04993047599472766,-0.050930475994727664,0.005511074308517605,-0.05644155030324527
QCOM,2025-03-03,2025-03-10,market_wide,-2.858012124885944,-3.0551980238635887,0.014292850057918027,0.013292850057918026,-0.029317676400949177,0.042610526458867204
QCOM,2025-03-11,2025-03-18,market_wide,-2.531246023098277,-3.5297485921662366,0.020836033223601502,0.0198360332236015,0.01109264725302439,0.008743385970577111
QCOM,2025-03-28,2025-04-04,market_wide,-5.663865933485776,-3.845937905989737,-0.16540065321836095,-0.16640065321836095,-0.10053346745268033,-0.06586718576568062
QCOM,2025-04-07,2025-04-14,market_wide,-2.9217525813020515,-3.3570530751774275,0.07300337296563919,0.07200337296563919,0.04475201184079314,0.027251361124846052
QCOM,2025-04-16,2025-04-24,market_wide,-2.1474163075347583,-1.8091096803810731,0.08449997492258499,0.08349997492258499,0.04671053857048135,0.03678943635210363
QCOM,2025-05-01,2025-05-08,idiosyncratic,-2.4013263184472207,0.2685321809997832,0.0731453399472406,0.0721453399472406,0.018758113963284195,0.0533872259839564
QCOM,2025-05-23,2025-06-02,market_wide,-2.9910237632940353,-1.7694487558848153,0.008598236688852401,0.007598236688852401,0.01744035548142664,-0.00984211879257424
QCOM,2025-06-20,2025-06-27,market_wide,-2.0315713125185604,-2.3072146683393155,0.04771320480945862,0.04671320480945862,0.029062098232349953,0.017651106577108666
QCOM,2025-07-14,2025-07-21,idiosyncratic,-5.064489715303016,-0.2797451787185858,0.030332548093646272,0.02933254809364627,-0.01748985871884967,0.04682240681249594
QCOM,2025-07-31,2025-08-07,market_wide,-5.479540501996643,-1.3200368961830116,-0.0058599318420941016,-0.006859931842094102,0.0010092320723942283,-0.00786916391448833
QCOM,2025-08-08,2025-08-15,idiosyncratic,-2.0781510006601294,0.017405798109084915,0.0697344305622909,0.0687344305622909,0.011767008278513735,0.05696742228377716
QCOM,2025-09-29,2025-10-06,market_wide,-2.366936107055807,-1.0539663576298748,0.020084609030478928,0.019084609030478927,0.02115594028576262,-0.0020713312552836927
QCOM,2025-10-08,2025-10-15,idiosyncratic,-2.326490617478357,0.33754232771474785,-0.028610643509224154,-0.029610643509224155,-0.004501364221142556,-0.0251092792880816
QCOM,2025-11-04,2025-11-11,market_wide,-2.232131497482679,-1.7325099345301582,0.006595701614413585,0.005595701614413585,0.019866181122942583,-0.014270479508529
QCOM,2025-11-17,2025-11-24,market_wide,-4.2706075640820105,-3.2249712789681273,-0.010134986811075053,-0.011134986811075054,-0.006145659642432966,-0.004989327168642088
QCOM,2025-12-17,2025-12-24,market_wide,-3.391460837684565,-5.768004974426221,0.014100048558530975,0.013100048558530974,0.028475410872589535,-0.01537536231405856
QCOM,2025-12-26,2026-01-05,idiosyncratic,-2.3655994028604352,-0.010642688127108028,0.008580687451451574,0.007580687451451574,0.011581525763353806,-0.004000838311902232
QCOM,2026-01-12,2026-01-20,idiosyncratic,-3.3180800221137345,0.29605661939623573,-0.0897972827104998,-0.0907972827104998,-0.014598913951669346,-0.07619836875883046
QCOM,2026-01-21,2026-01-28,market_wide,-2.536793574659605,-1.9742207346404974,-0.023469931225670426,-0.024469931225670427,-0.0025715751360573247,-0.021898356089613102
QCOM,2026-01-29,2026-02-05,idiosyncratic,-3.201163803213415,-0.27411598485905775,-0.10458542614444766,-0.10558542614444766,0.0069068394077478334,-0.11249226555219549
QCOM,2026-02-09,2026-02-17,idiosyncratic,-2.368484561651498,-0.2777465826271676,0.02663220130312638,0.02563220130312638,0.0010357269860841178,0.02459647431704226
QCOM,2026-02-19,2026-02-26,market_wide,-2.1183352339174992,-1.7098127420244507,0.0305796213671643,0.0295796213671643,0.0008426134714880629,0.028737007895676236
QCOM,2026-03-02,2026-03-09,market_wide,-2.4854253000196413,-1.868696056510064,-0.014417285138210945,-0.015417285138210945,-0.030279100795642222,0.014861815657431277
QCOM,2026-03-10,2026-03-17,market_wide,-2.864563677118999,-2.6679339527456922,-0.02670124951082431,-0.02770124951082431,0.00036885352588811315,-0.028070103036712424
QCOM,2026-03-18,2026-03-25,market_wide,-2.395740175016977,-3.3564155248052976,-0.0009196375787613453,-0.0019196375787613454,-0.008141418544752255,0.006221780965990909
QCOM,2026-03-27,2026-04-06,market_wide,-4.316569311077012,-4.695469344409257,-0.010856663476564887,-0.011856663476564888,0.02499434392772759,-0.03685100740429248
QCOM,2026-04-07,2026-04-14,idiosyncratic,-4.1499357933771,0.030221658889445214,0.07068584013820556,0.06968584013820556,0.03728821353184797,0.03239762660635759
QCOM,2026-05-19,2026-05-27,market_wide,-2.9143234669208664,-2.218605099774812,0.19319043269932434,0.19219043269932434,0.03580788665090773,0.15638254604841662
QCOM,2026-06-05,2026-06-12,market_wide,-2.98041353448659,-3.9556234038199216,-0.01954247455407332,-0.02054247455407332,0.011190798940857505,-0.031733273494930825
QCOM,2026-06-17,2026-06-25,market_wide,-2.07279569759319,-1.5842967815200526,-0.03789268293807413,-0.03889268293807413,0.00986061217930878,-0.04875329511738291
QCOM,2026-06-26,2026-07-06,market_wide,-3.9291603629952494,-3.449805193362769,-0.01536516508289365,-0.01636516508289365,-0.0018596998187870861,-0.014505465264106565
QCOM,2026-07-10,2026-07-17,idiosyncratic,-2.095098754884936,0.44958571124438357,-0.09187988176502482,-0.09287988176502482,8.666727117767614e-05,-0.0929665490362025
QCOM,2026-07-20,2026-07-27,market_wide,-2.9553843285943775,-3.4085488124996832,-0.0016440768241104964,-0.0026440768241104964,0.02099157491281156,-0.02363565173692206
QCOM,2026-07-28,2026-08-04,market_wide,-4.177111800626161,-2.340572443593539,-0.0012892868439052796,-0.0022892868439052796,0.022969961569284658,-0.02525924841318994
QCOM,2026-08-18,2026-08-25,market_wide,-2.6960227347095667,-3.674945447267015,0.0023096552804058312,0.0013096552804058312,0.012994579068207557,-0.011684923787801726
MU,2015-07-10,2015-07-17,market_wide,-3.4113863484288838,-1.2636876983450724,0.14513356322678495,0.14413356322678494,0.021559446477355415,0.12257411674942953
MU,2015-07-24,2015-07-31,market_wide,-2.07002715751174,-2.944076718473155,0.009269681435488897,0.008269681435488896,0.021551102566563785,-0.013281421131074889
MU,2015-08-07,2015-08-14,market_wide,-2.288082003799558,-2.181284858730008,-0.08080284681986805,-0.08180284681986805,0.002164576954802211,-0.08396742377467026
MU,2015-08-17,2015-08-24,idiosyncratic,-2.631230961525033,0.024415353564045884,-0.16144013741384233,-0.16244013741384233,-0.09806387365905933,-0.064376263754783
MU,2015-08-25,2015-09-01,market_wide,-2.7413114163614103,-3.4213314904827965,0.10861938052462339,0.10761938052462339,0.024423637963014944,0.08319574256160844
MU,2015-09-15,2015-09-22,idiosyncratic,-2.106924747605658,0.41191621225524805,-0.06719150934370965,-0.06819150934370966,-0.023555766775533504,-0.04463574256817615
MU,2015-09-23,2015-09-30,market_wide,-3.8278179147127234,-2.9667405886281615,0.011478668430878303,0.010478668430878302,-0.004525899642708331,0.015004568073586633
MU,2015-10-01,2015-10-08,market_wide,-2.4132011797765314,-1.9509339376424162,0.2674338954623452,0.2664338954623452,0.0627159311738037,0.2037179642885415
MU,2015-10-20,2015-10-27,idiosyncratic,-5.808027226648931,-0.14403798552324154,-0.023990341189757736,-0.024990341189757737,0.024768118214400392,-0.04975845940415813
MU,2015-10-28,2015-11-04,idiosyncratic,-2.0965259977933277,0.553548742336947,0.03073269353996122,0.02973269353996122,0.0062811754906784145,0.023451518049282805
MU,2015-11-09,2015-11-16,market_wide,-3.9938318778530078,-1.9131256941829888,-0.05997473402719988,-0.060974734027199884,-0.011899418867736267,-0.04907531515946362
MU,2015-11-17,2015-11-24,market_wide,-2.554214495866887,-1.9959136453719402,0.022905762555216036,0.021905762555216035,0.010940302274811353,0.010965460280404682
MU,2015-12-03,2015-12-10,market_wide,-2.721117993514548,-7.871238135268209,-0.06085841706341255,-0.06185841706341255,-0.008991841734002803,-0.05286657532940975
MU,2015-12-11,2015-12-18,market_wide,-3.5575896221313434,-4.705110879386308,0.022791970201679668,0.021791970201679667,-0.0022694765968576114,0.024061446798537278
MU,2015-12-31,2016-01-08,market_wide,-2.880547858630151,-1.502556677341814,-0.05861571468166604,-0.05961571468166604,-0.060478142845151184,0.0008624281634851405
MU,2016-01-11,2016-01-19,market_wide,-5.532619585448954,-2.9246189284930044,-0.13806845961190106,-0.13906845961190106,-0.02305240149018517,-0.11601605812171589
MU,2016-01-20,2016-01-27,market_wide,-3.6640291882427243,-3.5432823351297653,0.033831355765865156,0.032831355765865156,0.009733565328135185,0.02309779043772997
MU,2016-01-28,2016-02-04,market_wide,-3.2784214688430287,-1.5009854551168134,0.13549033624551443,0.13449033624551443,0.03334589906646568,0.10114443717904875
MU,2016-02-08,2016-02-16,market_wide,-2.7023449085569458,-3.7393735852273946,0.06293004026106264,0.061930040261062635,0.03410127194973023,0.027828768311332408
MU,2016-03-16,2016-03-23,idiosyncratic,-2.560200137727566,0.37748853815489425,-0.006529906829133458,-0.007529906829133458,0.012739589612442037,-0.020269496441575496
MU,2016-03-28,2016-04-04,market_wide,-3.212617760097919,-1.0893847281834401,0.04046249309965977,0.03946249309965977,0.01501302936254656,0.02444946373711321
MU,2016-04-05,2016-04-12,market_wide,-2.6710180466330473,-2.0147098910471146,-0.0221154520691913,-0.0231154520691913,0.005581260446343439,-0.02869671251553474
MU,2016-04-14,2016-04-21,idiosyncratic,-2.4278643347973485,0.00729148049744038,0.024038330428515664,0.023038330428515663,0.008054611985687465,0.014983718442828198
MU,2016-04-29,2016-05-06,market_wide,-2.043178381246615,-4.54185281311845,-0.07069774982273369,-0.07169774982273369,-0.01077177655685957,-0.06092597326587412
MU,2016-05-09,2016-05-16,market_wide,-2.695759161286033,-2.127929914110934,-0.01925005120326939,-0.020250051203269392,0.001376263491146723,-0.021626314694416116
MU,2016-05-17,2016-05-24,market_wide,-2.772014757759276,-3.285489687938395,0.18821120459046492,0.18721120459046492,0.019896399059402103,0.16731480553106282
MU,2016-06-10,2016-06-17,market_wide,-2.6507113682614345,-2.2876248379211575,0.004942555172048557,0.003942555172048557,-0.008128873217610244,0.0120714283896588
MU,2016-06-27,2016-07-05,market_wide,-2.6616462465597617,-5.930540758939446,-0.026165109492891858,-0.02716510949289186,0.0352372011452835,-0.06240231063817536
MU,2016-08-02,2016-08-09,market_wide,-2.628840938527521,-4.757484919922024,0.08059687157110562,0.07959687157110562,0.015337878675840244,0.06425899289526538
MU,2016-09-13,2016-09-20,market_wide,-2.4186883502563234,-3.378579969214353,0.010149374968105862,0.009149374968105861,0.006249452343911388,0.002899922624194473
MU,2016-10-11,2016-10-18,market_wide,-6.886812852978764,-4.844541862013216,0.03262146591021553,0.03162146591021553,0.0024655766270729185,0.02915588928314261
MU,2016-10-21,2016-10-28,market_wide,-2.327399381593052,-2.0136706612582014,0.015348552950186889,0.014348552950186888,-0.005250027398902457,0.019598580349089345
MU,2016-11-01,2016-11-08,market_wide,-2.8869318000935906,-5.187922154744433,0.02532418238765488,0.02432418238765488,0.011472015220848952,0.012852167166805928
MU,2016-12-01,2016-12-08,market_wide,-3.0455676574969344,-1.6769748805807436,0.11796549706184911,0.11696549706184911,0.0289940608668684,0.08797143619498071
MU,2017-01-13,2017-01-23,idiosyncratic,-2.389747989009486,-0.13174037189494495,-0.01307499348521135,-0.014074993485211351,-0.014975961701114038,0.0009009682159026866
MU,2017-02-10,2017-02-17,idiosyncratic,-2.626883985569903,0.9004400379949801,-0.029106194639884286,-0.030106194639884287,0.016368976378611677,-0.046475171018495964
MU,2017-02-24,2017-03-03,idiosyncratic,-2.509246305792673,0.1206798753840891,0.10025836779022734,0.09925836779022734,-0.0016157868589329327,0.10087415464916027
MU,2017-04-07,2017-04-17,market_wide,-2.1233317270538077,-1.3137354168391489,-0.048737713914740355,-0.049737713914740356,-0.0077469377179448795,-0.041990776196795476
MU,2017-04-24,2017-05-01,idiosyncratic,-3.5196564884198747,1.9634569328537996,0.06473461688411875,0.06373461688411874,0.010304713527313991,0.05342990335680475
MU,2017-05-17,2017-05-24,market_wide,-4.355723686823926,-7.704482343536438,0.07370364526578221,0.07270364526578221,0.019503653524052256,0.05319999174172996
MU,2017-06-15,2017-06-22,market_wide,-3.0515865286522397,-1.7300032855272314,0.04352073763983788,0.04252073763983788,0.0022155090486994933,0.04030522859113839
MU,2017-06-30,2017-07-10,market_wide,-3.455748996589461,-2.926682673442615,0.021433239128395565,0.020433239128395564,-0.0033241423366902056,0.02375738146508577
MU,2017-07-25,2017-08-01,idiosyncratic,-7.337486492161461,0.2010424772342503,-0.05217402567514495,-0.053174025675144954,0.0032602079349897117,-0.056434233610134665
