stock,entry_date,exit_date,exit_reason,ret,ret_net,touch_gap,age_days,bench_ret,excess_ret
MMM,2023-09-15,2023-09-22,hold_days,-0.03977831584991087,-0.04077831584991087,70,2,-0.029931833448052503,-0.01084648240185837
MMM,2023-11-10,2023-11-17,hold_days,0.0434252797873671,0.0424252797873671,113,1,0.04095335939049605,0.0014719203968710515
MMM,2024-02-08,2024-02-15,hold_days,0.0076653721137496245,0.0066653721137496244,62,3,0.00546053868295826,0.0012048334307913642
MMM,2024-02-16,2024-02-26,hold_days,0.006246735538072201,0.005246735538072201,69,2,0.019797619808618272,-0.014550884270546072
MMM,2024-03-06,2024-03-13,hold_days,0.12483788308208266,0.12383788308208266,27,2,0.015327218099970397,0.10851066498211226
MMM,2024-08-09,2024-08-16,hold_days,0.02319386972452353,0.02219386972452353,631,2,0.029175326335345142,-0.0069814566108216125
MMM,2025-05-27,2025-06-03,hold_days,-0.009097598746089397,-0.010097598746089398,77,4,0.009222409978685286,-0.019320008724774684
MMM,2025-06-04,2025-06-11,hold_days,0.002520230756535069,0.001520230756535069,55,2,0.027181295666288685,-0.025661064909753617
MMM,2026-03-13,2026-03-20,hold_days,-0.06465299558192417,-0.06565299558192417,172,1,-0.021995233121579583,-0.043657762460344585
ABT,2017-03-16,2017-03-23,hold_days,-0.00466873462938644,-0.00566873462938644,155,2,-0.012533674359363811,0.0068649397299773715
ABT,2017-07-07,2017-07-14,resistance,0.015290479367988441,0.01429047936798844,481,1,0.01705944612552912,-0.0027689667575406807
ABT,2018-05-01,2018-05-08,hold_days,-0.001869899119880003,-0.002869899119880003,41,1,-0.0035838879605144536,0.0007139888406344505
ABT,2018-06-28,2018-07-06,hold_days,0.0145259228612038,0.013525922861203798,65,1,0.019619708030381267,-0.006093785169177468
ABT,2018-10-15,2018-10-22,hold_days,-0.002619661028737119,-0.003619661028737119,20,4,-0.0015190708729344582,-0.002100590155802661
ABT,2018-10-26,2018-11-02,hold_days,0.04776820201166254,0.04676820201166254,39,2,0.04048004158215779,0.006288160429504752
ABT,2018-11-26,2018-12-03,hold_days,0.07934841484104505,0.07834841484104504,50,3,0.05237513353366685,0.025973281307378193
ABT,2019-05-31,2019-06-07,hold_days,0.060554088321636446,0.059554088321636445,11,2,0.056699279518985346,0.0028548088026510987
ABT,2020-01-14,2020-01-22,hold_days,0.071378930984215,0.070378930984215,24,1,0.00709574737562213,0.06328318360859286
ABT,2020-02-07,2020-02-14,hold_days,0.020370815857744917,0.019370815857744916,24,4,0.013855649345798637,0.005515166511946279
ABT,2020-08-14,2020-08-21,hold_days,0.02410266026284713,0.02310266026284713,12,3,-0.0011482464400045522,0.024250906702851682
ABT,2020-10-19,2020-10-26,hold_days,0.008885752029992089,0.007885752029992088,19,4,-0.017634426441189843,0.02552017847118193
ABT,2021-07-01,2021-07-09,hold_days,0.022021020841453298,0.021021020841453297,34,1,0.01217182307049458,0.008849197770958717
ABT,2022-05-05,2022-05-12,hold_days,-0.04459778357705957,-0.04559778357705957,373,2,-0.032293951124054976,-0.013303832453004594
ABT,2023-09-29,2023-10-06,hold_days,0.00030975297577517935,-0.0006902470242248207,130,2,-0.010137837299829644,0.009447590275604822
ABT,2024-05-24,2024-06-03,hold_days,-0.01038965335635389,-0.01138965335635389,113,3,-0.0046935642476371164,-0.006696089108716774
ABT,2024-10-07,2024-10-14,hold_days,0.03431563999489362,0.03331563999489362,130,4,0.02936680565369354,0.00394883434120008
ABT,2025-04-29,2025-05-06,hold_days,0.019616961551957024,0.018616961551957023,47,4,-0.0034440991119767395,0.022061060663933763
ABT,2025-10-06,2025-10-13,hold_days,-0.017646197081165327,-0.018646197081165328,19,4,-0.010564247463147325,-0.008081949618018003
ABT,2026-03-10,2026-03-17,hold_days,0.0014472961237950166,0.0004472961237950166,285,4,0.0003688440762872336,7.845204750778299e-05
TGT,2016-11-08,2016-11-09,resistance,0.02624890112063616,0.025248901120636158,118,4,0.015126836716315317,0.01012206440432084
TGT,2016-12-09,2016-12-16,hold_days,-0.008269659570003252,-0.009269659570003252,149,3,-0.005795654361777203,-0.0034740052082260497
TGT,2017-07-12,2017-07-19,hold_days,0.06349537645233116,0.062495376452331164,12,2,0.011396113014519038,0.051099263437812126
TGT,2017-08-28,2017-09-05,hold_days,0.053453398514830885,0.052453398514830885,102,4,0.017239158688462597,0.03521423982636829
TGT,2017-11-03,2017-11-10,hold_days,0.03436660958008808,0.03336660958008808,23,2,0.0019550132936188014,0.03141159628646928
TGT,2018-01-05,2018-01-12,hold_days,0.15401943894069214,0.15301943894069214,324,1,0.022341220732599476,0.13067821820809267
TGT,2018-03-27,2018-04-04,hold_days,0.04889802258284148,0.04789802258284148,578,4,0.01987952519063141,0.028018497392210073
TGT,2018-05-10,2018-05-17,hold_days,0.0888446788141064,0.0878446788141064,41,3,0.015090104439687613,0.07275457437441879
TGT,2019-01-14,2019-01-22,hold_days,0.020917862322511027,0.019917862322511026,182,4,0.013182655096076301,0.006735207226434725
TGT,2019-06-28,2019-07-08,hold_days,0.026555799184109663,0.025555799184109662,184,2,0.00860492700235671,0.016950872181752952
TGT,2019-09-24,2019-10-01,hold_days,-0.014052843073890209,-0.01505284307389021,20,4,-0.015122777794361442,6.993472047123195e-05
TGT,2020-01-24,2020-01-31,hold_days,-0.03131569098638487,-0.03231569098638487,63,2,-0.04036839339274634,0.008052702406361467
TGT,2020-06-15,2020-06-22,hold_days,0.03622543054364158,0.03522543054364158,79,3,0.012378816997789421,0.022846613545852157
TGT,2021-09-29,2021-10-06,hold_days,-0.03824469209080228,-0.03924469209080228,78,1,-0.004778369334508481,-0.0344663227562938
TGT,2022-02-10,2022-02-17,hold_days,-0.041881274369422905,-0.042881274369422906,190,3,-0.029144401497091188,-0.013736872872331718
TGT,2022-11-08,2022-11-11,resistance,0.07239217168280732,0.07139217168280731,520,4,0.04081636550141976,0.030575806181387555
TGT,2023-03-17,2023-03-24,hold_days,-0.019703823555104805,-0.020703823555104806,606,4,0.015652597411328628,-0.036356420966433434
TGT,2023-08-28,2023-09-05,hold_days,0.014259112500949467,0.013259112500949466,770,3,0.01041581796676061,0.002843294534188856
TGT,2023-10-24,2023-10-31,hold_days,0.019414699107501487,0.018414699107501487,859,1,-0.0034205821696743355,0.021835281277175822
TGT,2023-12-19,2023-12-27,hold_days,0.02006026551340634,0.019060265513406338,362,1,0.012359043990686436,0.006701221522719902
TGT,2024-07-29,2024-08-05,hold_days,-0.08820329219821099,-0.08920329219821099,307,4,-0.05033206365219389,-0.0388712285460171
TGT,2025-08-28,2025-09-05,hold_days,-0.03759939012325375,-0.03859939012325375,63,2,-0.00804041907766695,-0.030558971045586802
TGT,2026-06-04,2026-06-11,hold_days,0.07097294740154281,0.0699729474015428,361,2,-0.018215494587510594,0.0881884419890534
BLK,2017-08-14,2017-08-21,hold_days,-0.029645573574035855,-0.030645573574035856,18,4,-0.008743176915510187,-0.02190239665852567
BLK,2018-04-06,2018-04-13,hold_days,0.009328580420775223,0.008328580420775222,70,4,0.026230829817913248,-0.017902249397138026
BLK,2019-03-27,2019-04-03,hold_days,0.04630167725891643,0.04530167725891643,44,2,0.02770041518819344,0.01760126207072299
BLK,2019-05-16,2019-05-23,hold_days,-0.02984994331100632,-0.030849943311006323,23,3,-0.02165931059465187,-0.009190632716354452
BLK,2020-01-31,2020-02-05,resistance,0.030587011415516452,0.02958701141551645,422,4,0.036043185201151795,-0.006456173785635344
BLK,2020-02-20,2020-02-27,hold_days,-0.16069292282262138,-0.16169292282262138,521,2,-0.11109263620651855,-0.05060028661610283
BLK,2021-06-14,2021-06-21,hold_days,-0.017701170782432052,-0.018701170782432053,23,4,-0.01200158383344252,-0.006699586948989533
BLK,2022-01-12,2022-01-20,hold_days,-0.06616122905094601,-0.06716122905094601,152,2,-0.04823901609199266,-0.018922212958953355
BLK,2022-01-27,2022-02-03,hold_days,0.02260250094337035,0.02160250094337035,191,3,0.03492713408407311,-0.013324633140702757
BLK,2022-04-21,2022-04-28,hold_days,-0.044742152883345154,-0.045742152883345155,308,3,-0.015977146981149493,-0.029765005902195663
BLK,2022-06-07,2022-06-14,hold_days,-0.1300453345220265,-0.1310453345220265,341,4,-0.08408530904371825,-0.04696002547830824
BLK,2023-08-24,2023-08-31,hold_days,0.04067397016469543,0.03967397016469543,58,2,0.02951170184754237,0.010162268317153056
BLK,2024-07-25,2024-07-29,resistance,0.030614432308246675,0.029614432308246674,635,1,0.02356548413372561,0.006048948174521063
BLK,2025-06-20,2025-06-27,hold_days,0.07530469260648509,0.07430469260648509,58,3,0.029062097210713622,0.04524259539577147
BLK,2025-10-27,2025-11-03,hold_days,-0.055227920447707524,-0.056227920447707525,63,4,-0.019717763942435074,-0.03651015650527245
BLK,2025-11-06,2025-11-13,hold_days,0.00019655973824672657,-0.0008034402617532735,191,2,0.011018977614837278,-0.011822417876590552
CVS,2017-05-23,2017-05-31,hold_days,-0.005693845417395149,-0.006693845417395149,30,4,0.016651789654917648,-0.023345635072312798
CVS,2017-06-20,2017-06-27,hold_days,0.03484192613499837,0.03384192613499837,130,4,0.006009027202717787,0.02783289893228058
CVS,2018-02-07,2018-02-14,hold_days,-0.061331417552268674,-0.062331417552268675,307,2,0.0027240578138651994,-0.06505547536613387
CVS,2018-05-04,2018-05-11,hold_days,0.020760773963808044,0.019760773963808043,16,1,0.033014494165742425,-0.013253720201934382
CVS,2018-07-03,2018-07-11,hold_days,0.04341103714417005,0.04241103714417005,60,4,0.02693536383116446,0.015475673313005589
CVS,2019-04-03,2019-04-10,hold_days,0.020458762026522193,0.01945876202652219,18,1,-0.00032994234157712743,0.01978870436809932
CVS,2019-12-13,2019-12-20,hold_days,0.013452728067515185,0.012452728067515184,591,3,0.013697593502995487,-0.0012448654354803024
CVS,2020-07-28,2020-08-04,resistance,0.02702676797442649,0.02602676797442649,31,1,0.02523066131190399,0.0007961066625225
CVS,2020-12-23,2020-12-31,hold_days,0.004264292016427751,0.003264292016427751,1033,1,0.016012281919548066,-0.012747989903120316
CVS,2022-07-07,2022-07-14,hold_days,-0.009601843384534514,-0.010601843384534515,30,2,-0.01899528204599854,0.008393438661464026
CVS,2022-12-07,2022-12-14,hold_days,-0.015643348435061655,-0.016643348435061656,19,1,0.01794655504926479,-0.034589903484326445
CVS,2023-04-27,2023-05-04,hold_days,-0.05844484866686883,-0.05944484866686883,507,1,-0.02696508776140394,-0.032479760905464894
CVS,2024-05-09,2024-05-16,hold_days,0.03304601073942259,0.03204601073942259,1167,1,0.02830379156475704,0.003742219174665551
CVS,2024-06-14,2024-06-24,hold_days,0.02507473321317777,0.024074733213177768,894,2,0.02047271977491949,0.003602013438258278
CVS,2026-01-09,2026-01-16,hold_days,-0.021170689522903463,-0.022170689522903464,2429,2,0.002247997434848825,-0.02441868695775229
CVS,2026-07-09,2026-07-16,hold_days,0.03589146512935981,0.03489146512935981,14,3,0.007896616921497346,0.026994848207862465
AXP,2016-08-12,2016-08-19,hold_days,0.0022942685466542656,0.0012942685466542656,15,2,0.0016466736974463103,-0.00035240515079204473
AXP,2016-08-29,2016-09-06,resistance,0.003662905528691862,0.002662905528691862,59,3,-0.006372145469700219,0.00903505099839208
AXP,2016-11-22,2016-11-23,resistance,0.016173832290361068,0.015173832290361067,272,4,0.0035767954924350587,0.011597036797926008
AXP,2017-01-25,2017-01-30,resistance,0.005072133678168944,0.004072133678168944,410,2,-0.007923711465798733,0.011995845143967676
AXP,2017-08-14,2017-08-21,hold_days,-0.001988925932672192,-0.002988925932672192,27,3,-0.008743176915510187,0.005754250982837995
AXP,2018-03-19,2018-03-26,hold_days,-0.02340798845165548,-0.024407988451655482,77,4,-0.028559687303466585,0.004151698851811103
AXP,2018-05-04,2018-05-11,hold_days,0.031215101837192893,0.030215101837192893,70,1,0.033014494165742425,-0.0027993923285495326
AXP,2018-10-01,2018-10-08,hold_days,-0.004855083911197933,-0.005855083911197933,22,3,-0.017967683405151758,0.012112599493953824
AXP,2019-09-23,2019-09-25,resistance,0.007442510180965645,0.006442510180965645,13,3,-0.005705739672249188,0.012148249853214832
AXP,2020-03-20,2020-03-27,hold_days,0.19711314959508486,0.19611314959508486,713,2,0.08122513281319876,0.1148880167818861
AXP,2020-12-01,2020-12-08,hold_days,0.02993392602121192,0.02893392602121192,266,1,0.01748178475381379,0.01145214126739813
AXP,2020-12-18,2020-12-28,hold_days,0.007233073371768262,0.006233073371768262,292,4,-0.004534051869525602,0.010767125241293862
AXP,2021-01-13,2021-01-21,hold_days,0.04109481735181575,0.04009481735181575,255,2,0.006739253866394845,0.0333555634854209
AXP,2021-09-14,2021-09-21,hold_days,0.023765046334306428,0.022765046334306427,15,4,-0.015745204264998036,0.03851025059930446
AXP,2023-10-04,2023-10-11,hold_days,0.037526415215509035,0.036526415215509034,177,1,0.012296177950420484,0.02423023726508855
AXP,2023-10-30,2023-11-06,hold_days,0.06784388046076395,0.06684388046076395,209,3,0.04505833736198572,0.021785543098778226
AXP,2024-08-07,2024-08-14,hold_days,0.06538459101312433,0.06438459101312433,93,2,0.03560335762154332,0.028781233391581007
AXP,2024-09-10,2024-09-17,hold_days,0.08141173804193014,0.08041173804193014,74,4,0.030384372423911676,0.05002736561801846
AXP,2025-01-13,2025-01-21,hold_days,0.07046659217102169,0.06946659217102169,43,3,0.047221878539475126,0.022244713631546564
AXP,2025-09-05,2025-09-12,hold_days,-0.0027895001033900746,-0.0037895001033900746,153,2,0.022368893313328808,-0.026158393416718884
AXP,2025-11-19,2025-11-26,hold_days,0.05608733258173859,0.05508733258173859,36,1,0.019740604981528076,0.035346727600210515
AXP,2026-02-04,2026-02-11,hold_days,0.0009612880826317394,-3.871191736826065e-05,10,1,0.020991529012220234,-0.021030240929588495
AXP,2026-03-04,2026-03-11,hold_days,-0.016773295221339524,-0.017773295221339525,158,2,-0.0179874497337279,0.0002141545123883759
AXP,2026-04-28,2026-05-05,hold_days,0.000158284973592826,-0.000841715026407174,134,4,0.03326219064199787,-0.03410390566840504
