variant,stock,entry_date,exit_date,exit_reason,ret,ret_net,ret_hold5,age_days,bench_ret,excess_ret,excess_hold5
trough9_any,AEP,2021-05-25,2021-06-02,hold_days,-0.0032584484962590032,-0.004258448496259003,-0.004258448496259003,8,0.005572853942223732,-0.009831302438482736,-0.009831302438482736
trough9_any,AEP,2021-06-03,2021-06-10,hold_days,-0.014308920339386022,-0.015308920339386023,-0.015308920339386023,17,0.011490125252713534,-0.026799045592099557,-0.026799045592099557
trough9,AEP,2021-06-21,2021-06-28,hold_days,0.020555161040538117,0.019555161040538116,0.019555161040538116,3,0.022302883885727987,-0.0027477228451898705,-0.0027477228451898705
trough9_any,AEP,2021-06-21,2021-06-28,hold_days,0.020555161040538117,0.019555161040538116,0.019555161040538116,3,0.022302883885727987,-0.0027477228451898705,-0.0027477228451898705
trough9_any,AEP,2021-09-21,2021-09-28,hold_days,-0.020604823693781027,-0.021604823693781028,-0.021604823693781028,95,-0.01123935428384748,-0.010365469409933548,-0.010365469409933548
trough9_any,AEP,2021-11-09,2021-11-16,hold_days,-0.0057803795708494254,-0.0067803795708494255,-0.0067803795708494255,22,-0.003311592668129526,-0.0034687869027198994,-0.0034687869027198994
trough9_any,AEP,2021-11-18,2021-11-26,hold_days,-0.0032595825960116676,-0.004259582596011668,-0.004259582596011668,31,-0.009006364974942005,0.004746782378930337,0.004746782378930337
trough9_any,AEP,2021-11-30,2021-12-07,hold_days,0.03528677882487408,0.034286778824874076,0.034286778824874076,61,0.025201721025394974,0.009085057799479102,0.009085057799479102
trough9,AEP,2022-03-16,2022-03-23,hold_days,0.00988743780548873,0.00888743780548873,0.00888743780548873,2,0.010545403728170033,-0.0016579659226813037,-0.0016579659226813037
trough9_any,AEP,2022-03-16,2022-03-23,hold_days,0.00988743780548873,0.00888743780548873,0.00888743780548873,2,0.010545403728170033,-0.0016579659226813037,-0.0016579659226813037
base,AEP,2022-07-07,2022-07-14,hold_days,-0.00264503686273565,-0.0036450368627356502,-0.0036450368627356502,2,-0.03106287067918756,0.02741783381645191,0.02741783381645191
base,AEP,2022-09-02,2022-09-12,hold_days,0.04045916558894236,0.03945916558894236,0.03945916558894236,2,0.04948574862585975,-0.010026583036917391,-0.010026583036917391
trough9_any,AEP,2022-09-13,2022-09-20,hold_days,-0.023874701513311725,-0.024874701513311726,-0.024874701513311726,11,-0.028673084821567385,0.0037983833082556595,0.0037983833082556595
trough9_any,AEP,2022-10-20,2022-10-27,hold_days,0.03872267278013797,0.03772267278013797,0.03772267278013797,6,0.07996918850316637,-0.0422465157230284,-0.0422465157230284
trough9,AEP,2022-11-09,2022-11-16,hold_days,0.021863064088250672,0.02086306408825067,0.02086306408825067,2,0.06286786584784299,-0.042004801759592314,-0.042004801759592314
trough9_any,AEP,2022-11-09,2022-11-16,hold_days,0.021863064088250672,0.02086306408825067,0.02086306408825067,2,0.06286786584784299,-0.042004801759592314,-0.042004801759592314
trough9_any,AEP,2023-03-22,2023-03-29,hold_days,0.037420829670720135,0.036420829670720134,0.036420829670720134,135,0.02462095870891723,0.011799870961802905,0.011799870961802905
trough9_any,AEP,2023-05-30,2023-06-06,hold_days,0.02017337250093365,0.01917337250093365,0.01917337250093365,228,0.007023307876835805,0.012150064624097845,0.012150064624097845
trough9_any,AEP,2023-06-28,2023-07-06,hold_days,0.04545458850603801,0.044454588506038006,0.044454588506038006,257,0.008822507140807456,0.03563208136523055,0.03563208136523055
trough9_any,AEP,2023-07-27,2023-08-03,hold_days,-0.03835317656208759,-0.03935317656208759,-0.03935317656208759,9,-0.014729502393020732,-0.024623674169066856,-0.024623674169066856
trough9_any,AEP,2023-08-09,2023-08-16,hold_days,-0.018832791811263627,-0.019832791811263628,-0.019832791811263628,299,-0.01397431102268909,-0.005858480788574538,-0.005858480788574538
base,AEP,2023-08-23,2023-08-30,hold_days,0.00012597189403296127,-0.0008740281059670387,-0.0008740281059670387,2,0.017855876013124217,-0.018729904119091256,-0.018729904119091256
trough9,AEP,2023-10-06,2023-10-13,hold_days,0.03158338389243531,0.030583383892435312,0.030583383892435312,1,0.0017229744321336504,0.02886040946030166,0.02886040946030166
trough9_any,AEP,2023-10-06,2023-10-13,hold_days,0.03158338389243531,0.030583383892435312,0.030583383892435312,1,0.0017229744321336504,0.02886040946030166,0.02886040946030166
trough9,AEP,2024-01-26,2024-02-02,hold_days,0.010148910437768555,0.009148910437768554,0.009148910437768554,2,0.015364845463446741,-0.0062159350256781876,-0.0062159350256781876
trough9_any,AEP,2024-01-26,2024-02-02,hold_days,0.010148910437768555,0.009148910437768554,0.009148910437768554,2,0.015364845463446741,-0.0062159350256781876,-0.0062159350256781876
base,AEP,2024-06-24,2024-07-01,hold_days,-0.00975721109969474,-0.010757211099694741,-0.010757211099694741,3,0.008597655098477208,-0.01935486619817195,-0.01935486619817195
trough9,AEP,2024-08-13,2024-08-20,hold_days,-0.004993296617925136,-0.005993296617925136,-0.005993296617925136,1,0.03983807411187312,-0.04583137072979826,-0.04583137072979826
trough9_any,AEP,2024-08-13,2024-08-20,hold_days,-0.004993296617925136,-0.005993296617925136,-0.005993296617925136,1,0.03983807411187312,-0.04583137072979826,-0.04583137072979826
base,AEP,2024-09-27,2024-10-04,hold_days,-0.015318090597168266,-0.016318090597168267,-0.016318090597168267,1,0.00044745261536549563,-0.016765543212533762,-0.016765543212533762
trough9_any,AEP,2025-06-16,2025-06-24,hold_days,0.013443121680563053,0.012443121680563052,0.012443121680563052,7,0.017759848856820915,-0.005316727176257863,-0.005316727176257863
base,AEP,2025-12-16,2025-12-23,hold_days,0.005062491459425722,0.004062491459425722,0.004062491459425722,4,0.0005782822772855134,0.0034842091821402086,0.0034842091821402086
trough9_any,AEP,2025-12-31,2026-01-08,hold_days,0.005376810589746928,0.004376810589746928,0.004376810589746928,12,0.0025179454630879228,0.0018588651266590048,0.0018588651266590048
base,AEP,2026-05-12,2026-05-19,hold_days,-0.022889161957400095,-0.023889161957400096,-0.023889161957400096,4,0.02725808952042641,-0.051147251477826505,-0.051147251477826505
trough9_any,AEP,2026-07-30,2026-08-06,hold_days,-0.019721353201100356,-0.020721353201100357,-0.020721353201100357,42,0.038884161470416734,-0.05960551467151709,-0.05960551467151709
trough9_any,NOW,2016-10-11,2016-10-18,hold_days,-0.03350252983893187,-0.03450252983893187,-0.03450252983893187,5,0.00010954413353836401,-0.034612073972470236,-0.034612073972470236
trough9,NOW,2016-12-20,2016-12-28,hold_days,-0.03933589920039948,-0.04033589920039948,-0.04033589920039948,1,-0.009703068604746123,-0.03063283059565336,-0.03063283059565336
trough9_any,NOW,2016-12-20,2016-12-28,hold_days,-0.03933589920039948,-0.04033589920039948,-0.04033589920039948,1,-0.009703068604746123,-0.03063283059565336,-0.03063283059565336
trough9,NOW,2017-03-08,2017-03-15,hold_days,0.012830737832977501,0.0118307378329775,0.0118307378329775,2,0.01667371634361836,-0.004842978510640861,-0.004842978510640861
trough9_any,NOW,2017-03-08,2017-03-15,hold_days,0.012830737832977501,0.0118307378329775,0.0118307378329775,2,0.01667371634361836,-0.004842978510640861,-0.004842978510640861
base,NOW,2017-03-23,2017-03-30,hold_days,0.03009486687033558,0.02909486687033558,0.02909486687033558,2,0.009130191778190522,0.019964675092145057,0.019964675092145057
base,NOW,2017-04-07,2017-04-17,hold_days,0.004533777775264758,0.003533777775264758,0.003533777775264758,3,-0.0035278361049895235,0.007061613880254281,0.007061613880254281
trough9,NOW,2017-08-07,2017-08-14,hold_days,-0.007907359259606395,-0.008907359259606396,-0.008907359259606396,4,-0.0023015719775839605,-0.006605787282022435,-0.006605787282022435
trough9_any,NOW,2017-08-07,2017-08-14,hold_days,-0.007907359259606395,-0.008907359259606396,-0.008907359259606396,4,-0.0023015719775839605,-0.006605787282022435,-0.006605787282022435
trough9_any,NOW,2017-11-09,2017-11-16,hold_days,0.0013539820212455922,0.00035398202124559217,0.00035398202124559217,7,0.02942586748145537,-0.02907188546020978,-0.02907188546020978
trough9_any,NOW,2018-06-25,2018-07-02,hold_days,0.036233169503967044,0.03523316950396704,0.03523316950396704,34,-0.0012813940325593354,0.03651456353652638,0.03651456353652638
base,NOW,2018-11-21,2018-11-29,hold_days,0.1254241765375017,0.12442417653750171,0.12442417653750171,2,0.052180909328589875,0.07224326720891183,0.07224326720891183
base,NOW,2018-12-07,2018-12-14,hold_days,-0.0021932730354063956,-0.0031932730354063956,-0.0031932730354063956,3,-0.014710293755858195,0.011517020720451798,0.011517020720451798
base,NOW,2018-12-18,2018-12-26,hold_days,-0.02339114646078977,-0.02439114646078977,-0.02439114646078977,1,-0.03461717453557833,0.010226028074788562,0.010226028074788562
base,NOW,2019-07-23,2019-07-30,hold_days,-0.03439742470901641,-0.03539742470901641,-0.03539742470901641,4,-0.016647814190083765,-0.018749610518932647,-0.018749610518932647
trough9_any,NOW,2019-07-31,2019-08-07,hold_days,-0.06020404690156411,-0.06120404690156411,-0.06120404690156411,33,-0.04764819327030001,-0.013555853631264103,-0.013555853631264103
trough9_any,NOW,2019-09-06,2019-09-13,hold_days,-0.04379511268521463,-0.04479511268521463,-0.04479511268521463,7,0.012672497142962813,-0.057467609828177446,-0.057467609828177446
base,NOW,2020-11-18,2020-11-25,hold_days,0.023860211419613808,0.022860211419613807,0.022860211419613807,2,0.022134269484179736,0.0007259419354340713,0.0007259419354340713
trough9_any,NOW,2020-12-14,2020-12-21,hold_days,0.03444260058498516,0.03344260058498516,0.03344260058498516,5,0.0028059128749526874,0.030636687710032473,0.030636687710032473
trough9_any,NOW,2021-01-05,2021-01-12,hold_days,-0.035265137135347735,-0.036265137135347736,-0.036265137135347736,27,0.025982233666666632,-0.06224737080201437,-0.06224737080201437
trough9_any,NOW,2021-01-27,2021-02-03,hold_days,0.11645690633009287,0.11545690633009287,0.11545690633009287,12,0.023575031849935923,0.09188187448015694,0.09188187448015694
trough9_any,NOW,2021-03-03,2021-03-10,hold_days,-0.08139529210158036,-0.08239529210158036,-0.08239529210158036,47,0.02074985644545313,-0.1031451485470335,-0.1031451485470335
trough9_any,NOW,2021-05-10,2021-05-17,hold_days,-0.02656387468637844,-0.027563874686378442,-0.027563874686378442,53,-0.01082309365109968,-0.016740781035278762,-0.016740781035278762
trough9_any,NOW,2021-06-03,2021-06-10,hold_days,0.06517857469214094,0.06417857469214094,0.06417857469214094,17,0.011490125252713534,0.05268844943942741,0.05268844943942741
base,NOW,2021-12-17,2021-12-27,hold_days,0.07740043899102322,0.07640043899102322,0.07640043899102322,1,0.03850055947203446,0.037899879518988766,0.037899879518988766
trough9,NOW,2021-12-17,2021-12-27,hold_days,0.07740043899102322,0.07640043899102322,0.07640043899102322,1,0.03850055947203446,0.037899879518988766,0.037899879518988766
trough9_any,NOW,2021-12-17,2021-12-27,hold_days,0.07740043899102322,0.07640043899102322,0.07640043899102322,1,0.03850055947203446,0.037899879518988766,0.037899879518988766
base,NOW,2022-04-05,2022-04-12,hold_days,-0.07774481755690288,-0.07874481755690288,-0.07874481755690288,4,-0.036363339972212194,-0.042381477584690685,-0.042381477584690685
trough9_any,NOW,2022-04-26,2022-05-03,hold_days,0.05671057974532889,0.05571057974532889,0.05571057974532889,344,0.008973613884038611,0.04673696586129028,0.04673696586129028
trough9_any,NOW,2022-05-06,2022-05-13,hold_days,-0.008954775115852853,-0.009954775115852854,-0.009954775115852854,354,-0.010321512965598023,0.000366737849745169,0.000366737849745169
trough9_any,NOW,2022-07-13,2022-07-20,hold_days,0.08061122860193692,0.07961122860193692,0.07961122860193692,50,0.05470610401245102,0.024905124589485905,0.024905124589485905
trough9_any,NOW,2022-07-26,2022-08-02,hold_days,0.07478356361929062,0.07378356361929062,0.07378356361929062,63,0.04364119487089191,0.030142368748398707,0.030142368748398707
trough9_any,NOW,2022-09-16,2022-09-23,hold_days,-0.11451392803427884,-0.11551392803427885,-0.11551392803427885,52,-0.04795006576891403,-0.06756386226536482,-0.06756386226536482
base,NOW,2022-12-09,2022-12-16,hold_days,0.002007179283591398,0.0010071792835913982,0.0010071792835913982,2,-0.011423692840423327,0.012430872124014725,0.012430872124014725
trough9,NOW,2023-10-04,2023-10-11,hold_days,0.018281608992406495,0.017281608992406494,0.017281608992406494,1,0.017702819937563063,-0.0004212109451565693,-0.0004212109451565693
trough9_any,NOW,2023-10-04,2023-10-11,hold_days,0.018281608992406495,0.017281608992406494,0.017281608992406494,1,0.017702819937563063,-0.0004212109451565693,-0.0004212109451565693
trough9_any,NOW,2023-10-13,2023-10-20,hold_days,-0.01300804420457291,-0.014008044204572911,-0.014008044204572911,10,-0.023580598582702894,0.009572554378129983,0.009572554378129983
base,NOW,2024-04-16,2024-04-23,hold_days,-0.0051423993902876,-0.0061423993902876,-0.0061423993902876,1,0.005407669760224998,-0.011550069150512599,-0.011550069150512599
trough9,NOW,2024-04-29,2024-05-06,hold_days,0.007487949076995237,0.006487949076995237,0.006487949076995237,4,0.018184069387202628,-0.011696120310207392,-0.011696120310207392
trough9_any,NOW,2024-04-29,2024-05-06,hold_days,0.007487949076995237,0.006487949076995237,0.006487949076995237,4,0.018184069387202628,-0.011696120310207392,-0.011696120310207392
base,NOW,2025-02-11,2025-02-19,hold_days,-0.021713511903231675,-0.022713511903231676,-0.022713511903231676,4,0.0044497194917538785,-0.027163231394985554,-0.027163231394985554
base,NOW,2025-03-05,2025-03-12,hold_days,-0.07933040545116932,-0.08033040545116932,-0.08033040545116932,1,-0.03531742581529529,-0.04501297963587403,-0.04501297963587403
trough9_any,NOW,2025-03-10,2025-03-17,hold_days,0.07539894860887641,0.07439894860887641,0.07439894860887641,215,0.01715165131346863,0.057247297295407784,0.057247297295407784
base,NOW,2025-04-08,2025-04-15,hold_days,0.12218250589112767,0.12118250589112767,0.12118250589112767,4,0.09132599320045065,0.029856512690677017,0.029856512690677017
base,NOW,2025-08-13,2025-08-20,hold_days,0.031217417324955532,0.03021741732495553,0.03021741732495553,1,-0.01589846999026312,0.04611588731521865,0.04611588731521865
base,NOW,2025-10-08,2025-10-15,hold_days,-0.012326088362361154,-0.013326088362361155,-0.013326088362361155,1,-0.001790232349925036,-0.011535856012436119,-0.011535856012436119
base,NOW,2025-10-31,2025-11-07,hold_days,-0.062451101472655424,-0.06345110147265542,-0.06345110147265542,2,-0.010790325613555862,-0.05266077585909956,-0.05266077585909956
trough9_any,NOW,2025-11-06,2025-11-13,hold_days,-0.010573228489161868,-0.011573228489161869,-0.011573228489161869,84,0.0143608251967009,-0.025934053685862768,-0.025934053685862768
base,NOW,2025-12-18,2025-12-26,hold_days,0.0033250390572461264,0.0023250390572461263,0.0023250390572461263,3,0.014234746544941501,-0.011909707487695376,-0.011909707487695376
trough9_any,NOW,2025-12-23,2025-12-31,hold_days,-0.007579671963715007,-0.008579671963715008,-0.008579671963715008,5,-0.006757900255699223,-0.0018217717080157847,-0.0018217717080157847
base,NOW,2026-02-02,2026-02-09,hold_days,-0.11974573943574551,-0.12074573943574551,-0.12074573943574551,4,0.015037931841059393,-0.1357836712768049,-0.1357836712768049
trough9_any,NOW,2026-02-23,2026-03-02,hold_days,0.0855158219862493,0.0845158219862493,0.0845158219862493,12,0.009710382692671438,0.07480543929357786,0.07480543929357786
base,AMAT,2017-04-07,2017-04-17,hold_days,-0.02337534918845885,-0.02437534918845885,-0.02437534918845885,2,-0.0035278361049895235,-0.020847513083469327,-0.020847513083469327
trough9_any,AMAT,2017-11-15,2017-11-22,hold_days,0.03600975789960437,0.035009757899604366,0.035009757899604366,14,0.028103865926615956,0.006905891972988409,0.006905891972988409
base,AMAT,2018-02-07,2018-02-14,hold_days,0.0671597268603692,0.0661597268603692,0.0661597268603692,2,0.017338982065172148,0.048820744795197046,0.048820744795197046
base,AMAT,2018-03-22,2018-03-29,hold_days,-0.056817870495799006,-0.057817870495799006,-0.057817870495799006,3,-0.0047957824351435585,-0.05302208806065545,-0.05302208806065545
base,AMAT,2018-06-21,2018-06-28,hold_days,-0.07552562391598394,-0.07652562391598394,-0.07652562391598394,3,-0.01899266367483754,-0.0575329602411464,-0.0575329602411464
trough9,AMAT,2018-07-12,2018-07-19,hold_days,0.021672494430913014,0.020672494430913013,0.020672494430913013,1,-0.003166023120463324,0.023838517551376337,0.023838517551376337
trough9_any,AMAT,2018-07-12,2018-07-19,hold_days,0.021672494430913014,0.020672494430913013,0.020672494430913013,1,-0.003166023120463324,0.023838517551376337,0.023838517551376337
trough9,AMAT,2019-08-19,2019-08-26,hold_days,-0.027263385770002424,-0.028263385770002425,-0.028263385770002425,3,-0.01633169984199223,-0.011931685928010194,-0.011931685928010194
trough9_any,AMAT,2019-08-19,2019-08-26,hold_days,-0.027263385770002424,-0.028263385770002425,-0.028263385770002425,3,-0.01633169984199223,-0.011931685928010194,-0.011931685928010194
trough9,AMAT,2019-09-24,2019-10-01,hold_days,-0.022283037689687535,-0.023283037689687536,-0.023283037689687536,4,-0.016716312230771857,-0.006566725458915679,-0.006566725458915679
trough9_any,AMAT,2019-09-24,2019-10-01,hold_days,-0.022283037689687535,-0.023283037689687536,-0.023283037689687536,4,-0.016716312230771857,-0.006566725458915679,-0.006566725458915679
base,AMAT,2019-12-05,2019-12-12,hold_days,0.08094514606288294,0.07994514606288294,0.07994514606288294,2,0.022862333624509734,0.05708281243837321,0.05708281243837321
base,AMAT,2020-03-11,2020-03-18,hold_days,-0.25357212464346846,-0.25457212464346846,-0.25457212464346846,2,-0.08013907479021243,-0.17443304985325603,-0.17443304985325603
base,AMAT,2020-07-15,2020-07-22,hold_days,0.03413829145298952,0.03313829145298952,0.03313829145298952,2,0.031245433513302556,0.001892857939686965,0.001892857939686965
trough9_any,AMAT,2020-09-11,2020-09-18,hold_days,0.02090902423921759,0.019909024239217588,0.019909024239217588,106,0.001980316205022703,0.017928708034194885,0.017928708034194885
trough9_any,AMAT,2021-05-12,2021-05-19,hold_days,0.0863511993837669,0.0853511993837669,0.0853511993837669,55,0.019504977373898225,0.06584622200986867,0.06584622200986867
trough9_any,AMAT,2021-09-29,2021-10-06,hold_days,-0.013643129403422938,-0.014643129403422939,-0.014643129403422939,40,-0.004685172036511531,-0.009957957366911407,-0.009957957366911407
trough9,AMAT,2021-10-11,2021-10-18,hold_days,0.0453334826779197,0.0443334826779197,0.0443334826779197,3,0.035607553934619895,0.008725928743299805,0.008725928743299805
trough9_any,AMAT,2021-10-11,2021-10-18,hold_days,0.0453334826779197,0.0443334826779197,0.0443334826779197,3,0.035607553934619895,0.008725928743299805,0.008725928743299805
trough9_any,AMAT,2022-04-12,2022-04-20,hold_days,0.02906781852288054,0.02806781852288054,0.02806781852288054,390,0.0018936240254243675,0.02617419449745617,0.02617419449745617
base,AMAT,2022-04-18,2022-04-25,hold_days,-0.0034824468604340852,-0.004482446860434085,-0.004482446860434085,4,-0.021390229093262714,0.016907782232828628,0.016907782232828628
trough9,AMAT,2022-05-24,2022-06-01,hold_days,0.0764600696439901,0.0754600696439901,0.0754600696439901,4,0.04767175834751147,0.02778831129647863,0.02778831129647863
trough9_any,AMAT,2022-05-24,2022-06-01,hold_days,0.0764600696439901,0.0754600696439901,0.0754600696439901,4,0.04767175834751147,0.02778831129647863,0.02778831129647863
trough9_any,AMAT,2022-06-09,2022-06-16,hold_days,-0.16458406571992867,-0.16558406571992867,-0.16558406571992867,20,-0.08336107416965555,-0.08222299155027313,-0.08222299155027313
base,AMAT,2022-06-15,2022-06-23,hold_days,-0.042496410540377005,-0.043496410540377006,-0.043496410540377006,2,0.0027819469621990223,-0.04627835750257603,-0.04627835750257603
trough9_any,AMAT,2022-12-06,2022-12-13,hold_days,0.06837927030050306,0.06737927030050306,0.06737927030050306,7,0.043001755800896824,0.024377514499606234,0.024377514499606234
trough9_any,AMAT,2022-12-15,2022-12-22,hold_days,-0.06656462223222592,-0.06756462223222592,-0.06756462223222592,16,-0.029941861855106278,-0.037622760377119646,-0.037622760377119646
base,AMAT,2023-02-24,2023-03-03,hold_days,0.06872712152170646,0.06772712152170646,0.06772712152170646,2,0.02044430097048089,0.04728282055122557,0.04728282055122557
base,AMAT,2023-06-01,2023-06-08,hold_days,0.010161038203483352,0.009161038203483352,0.009161038203483352,1,0.012750967574590488,-0.0035899293711071367,-0.0035899293711071367
trough9_any,AMAT,2023-07-11,2023-07-18,hold_days,0.05052306800100226,0.04952306800100226,0.04952306800100226,18,0.026666725441551353,0.022856342559450904,0.022856342559450904
base,AMAT,2023-08-15,2023-08-22,hold_days,0.055468455159587426,0.054468455159587426,0.054468455159587426,4,0.01312994083300456,0.041338514326582865,0.041338514326582865
base,AMAT,2023-09-25,2023-10-02,resistance,0.021377706436161548,0.020377706436161547,0.020377706436161547,4,-0.005032883274481814,0.02541058971064336,0.02541058971064336
trough9,AMAT,2024-01-12,2024-01-22,hold_days,0.11272713294580128,0.11172713294580128,0.11172713294580128,2,0.018880259143273737,0.09284687380252754,0.09284687380252754
trough9_any,AMAT,2024-01-12,2024-01-22,hold_days,0.11272713294580128,0.11172713294580128,0.11172713294580128,2,0.018880259143273737,0.09284687380252754,0.09284687380252754
trough9_any,AMAT,2024-03-15,2024-03-22,hold_days,0.058394149148461194,0.05739414914846119,0.05739414914846119,16,0.021389349250428014,0.03600479989803318,0.03600479989803318
base,AMAT,2024-03-18,2024-03-25,hold_days,0.03850950031760503,0.03750950031760503,0.03750950031760503,3,0.014984799427505857,0.02252470089009917,0.02252470089009917
trough9_any,AMAT,2024-07-24,2024-07-31,hold_days,0.027453781048722092,0.02645378104872209,0.02645378104872209,72,0.03461993655769824,-0.008166155508976147,-0.008166155508976147
base,AMAT,2024-12-12,2024-12-19,hold_days,-0.045185777666870375,-0.046185777666870376,-0.046185777666870376,2,-0.030603556016723044,-0.015582221650147332,-0.015582221650147332
trough9,AMAT,2025-06-23,2025-06-30,hold_days,0.06460799430757436,0.06360799430757436,0.06360799430757436,3,0.029976174802017752,0.033631819505556604,0.033631819505556604
trough9_any,AMAT,2025-06-23,2025-06-30,hold_days,0.06460799430757436,0.06360799430757436,0.06360799430757436,3,0.029976174802017752,0.033631819505556604,0.033631819505556604
base,AMAT,2025-07-21,2025-07-28,hold_days,-0.012148913767677127,-0.013148913767677128,-0.013148913767677128,3,0.01137870098055438,-0.024527614748231508,-0.024527614748231508
base,AMAT,2025-08-18,2025-08-25,hold_days,-0.006578192141812211,-0.007578192141812211,-0.007578192141812211,3,-0.0018503938890256366,-0.005727798252786575,-0.005727798252786575
trough9_any,AMAT,2025-09-02,2025-09-09,hold_days,0.0376340861169735,0.0366340861169735,0.0366340861169735,95,0.003043412323032735,0.03359067379394076,0.03359067379394076
base,AMAT,2025-11-14,2025-11-21,hold_days,-0.0069063686816787095,-0.00790636868167871,-0.00790636868167871,1,-0.01314767527060312,0.00524130658892441,0.00524130658892441
trough9,AMAT,2026-01-26,2026-02-02,hold_days,0.02798466593122284,0.02698466593122284,0.02698466593122284,4,0.00291524806292931,0.02406941786829353,0.02406941786829353
trough9_any,AMAT,2026-01-26,2026-02-02,hold_days,0.02798466593122284,0.02698466593122284,0.02698466593122284,4,0.00291524806292931,0.02406941786829353,0.02406941786829353
trough9_any,WMT,2016-08-08,2016-08-15,hold_days,0.006570817031617215,0.005570817031617215,0.005570817031617215,5,0.010772343726988431,-0.005201526695371216,-0.005201526695371216
trough9_any,WMT,2016-08-16,2016-08-23,hold_days,-0.012621967918550303,-0.013621967918550304,-0.013621967918550304,13,0.013656319863456723,-0.027278287782007027,-0.027278287782007027
base,WMT,2016-12-09,2016-12-16,hold_days,0.012842493068152105,0.011842493068152105,0.011842493068152105,4,0.018185733271301574,-0.0063432402031494695,-0.0063432402031494695
trough9,WMT,2017-01-24,2017-01-31,hold_days,-0.009792266480344591,-0.010792266480344592,-0.010792266480344592,1,0.010272482813281414,-0.021064749293626006,-0.021064749293626006
trough9_any,WMT,2017-01-24,2017-01-31,hold_days,-0.009792266480344591,-0.010792266480344592,-0.010792266480344592,1,0.010272482813281414,-0.021064749293626006,-0.021064749293626006
trough9_any,WMT,2017-06-29,2017-07-07,hold_days,-0.007901900704371467,-0.008901900704371468,-0.008901900704371468,6,0.005116175802009515,-0.014018076506380983,-0.014018076506380983
trough9,WMT,2018-02-13,2018-02-21,hold_days,-0.09368201803337728,-0.09468201803337728,-0.09468201803337728,4,0.026576650834151394,-0.12125866886752867,-0.12125866886752867
trough9_any,WMT,2018-02-13,2018-02-21,hold_days,-0.09368201803337728,-0.09468201803337728,-0.09468201803337728,4,0.026576650834151394,-0.12125866886752867,-0.12125866886752867
base,WMT,2018-03-06,2018-03-13,hold_days,-0.0026224570213944087,-0.0036224570213944087,-0.0036224570213944087,4,0.017710712605673695,-0.021333169627068105,-0.021333169627068105
trough9_any,WMT,2018-03-20,2018-03-27,hold_days,-0.0216034352446951,-0.022603435244695103,-0.022603435244695103,5,-0.03971543089955576,0.017111995654860657,0.017111995654860657
base,WMT,2018-03-27,2018-03-29,resistance,0.03393396045381669,0.03293396045381669,0.012596750752346453,4,0.017151303947323226,0.015782656506493464,-0.004554553194976774
trough9_any,WMT,2018-04-03,2018-04-10,hold_days,-0.004032012343090696,-0.005032012343090696,-0.005032012343090696,7,0.009214099766178263,-0.01424611210926896,-0.01424611210926896
trough9_any,WMT,2018-04-16,2018-04-23,hold_days,-0.008521224806941508,-0.009521224806941508,-0.009521224806941508,20,-0.028101830979302966,0.018580606172361458,0.018580606172361458
trough9_any,WMT,2018-04-24,2018-05-01,hold_days,0.010170132038028745,0.009170132038028744,0.009170132038028744,28,0.012384242137178703,-0.0032141100991499583,-0.0032141100991499583
trough9_any,WMT,2018-05-02,2018-05-09,hold_days,-0.03798937299174332,-0.03898937299174332,-0.03898937299174332,36,0.036999526925827864,-0.07598889991757118,-0.07598889991757118
base,WMT,2018-05-31,2018-06-07,hold_days,0.029198154623049533,0.02819815462304953,0.02819815462304953,2,0.01098903468236867,0.01720911994068086,0.01720911994068086
trough9_any,WMT,2018-06-18,2018-06-25,hold_days,0.0418073998000863,0.0408073998000863,0.0408073998000863,18,-0.021097202207022936,0.06190460200710923,0.06190460200710923
trough9,WMT,2018-10-08,2018-10-15,hold_days,-0.009187695340608815,-0.010187695340608816,-0.010187695340608816,3,-0.053436184215026716,0.0432484888744179,0.0432484888744179
trough9_any,WMT,2018-10-08,2018-10-15,hold_days,-0.009187695340608815,-0.010187695340608816,-0.010187695340608816,3,-0.053436184215026716,0.0432484888744179,0.0432484888744179
trough9_any,WMT,2018-11-20,2018-11-28,hold_days,0.03504668207785322,0.03404668207785322,0.03404668207785322,46,0.047682314045414564,-0.013635631967561346,-0.013635631967561346
trough9_any,WMT,2018-12-10,2018-12-17,hold_days,-0.033744746237074574,-0.034744746237074575,-0.034744746237074575,66,-0.042861940181023406,0.00811719394394883,0.00811719394394883
trough9,WMT,2019-05-06,2019-05-13,hold_days,-0.019904103960011077,-0.020904103960011078,-0.020904103960011078,4,-0.04629042829790886,0.02538632433789778,0.02538632433789778
trough9_any,WMT,2019-05-06,2019-05-13,hold_days,-0.019904103960011077,-0.020904103960011078,-0.020904103960011078,4,-0.04629042829790886,0.02538632433789778,0.02538632433789778
base,WMT,2019-05-13,2019-05-20,hold_days,0.01631844175788566,0.015318441757885659,0.015318441757885659,4,0.01705996267543175,-0.001741520917546091,-0.001741520917546091
trough9,WMT,2019-05-17,2019-05-24,hold_days,0.017945663114167676,0.016945663114167675,0.016945663114167675,2,-0.01621090496798039,0.033156568082148064,0.033156568082148064
trough9_any,WMT,2019-05-17,2019-05-24,hold_days,0.017945663114167676,0.016945663114167675,0.016945663114167675,2,-0.01621090496798039,0.033156568082148064,0.033156568082148064
base,WMT,2019-06-04,2019-06-11,hold_days,0.05245694169134696,0.05145694169134696,0.05145694169134696,4,0.03870585712146357,0.012751084569883386,0.012751084569883386
