stock,entry_date,exit_date,branch,z,spy_z,vr,streak_len,streak_decline,ret,ret_net,bench_ret,excess_ret
COST,2017-10-06,2017-10-13,idiosyncratic,3.0965568312730385,-0.14787576390416435,7.798804263062126,1.0,-0.059735365013225995,0.01756995419444496,0.016569954194444958,0.0069339440335633995,0.009636010160881558
COST,2018-02-02,2018-02-09,market_wide,2.792638230302235,-6.382002060583913,0.9218800698382287,5.0,-0.039816887825733845,-0.05377276700629097,-0.05477276700629097,-0.05242716720399154,-0.002345599802299425
COST,2018-08-09,2018-08-16,idiosyncratic,2.724980692037151,-0.2578330059355381,2.236274986012137,1.0,-0.028230470778502693,0.022681328411443324,0.021681328411443324,-0.0031707387973256562,0.02485206720876898
COST,2018-09-14,2018-09-21,idiosyncratic,4.768778057303566,0.04660861989124502,1.8715379228744597,3.0,-0.03615746020769997,-0.0026339191869734213,-0.0036339191869734213,0.01370546610070722,-0.017339385287680642
COST,2018-10-04,2018-10-11,market_wide,2.0790139610523295,-3.8255478828233715,1.4514518067096944,2.0,-0.01975878910666966,-0.042558661142584886,-0.04355866114258489,-0.06245753987009883,0.018898878727513946
COST,2018-10-24,2018-10-31,market_wide,2.220800394573776,-5.515144359034835,1.1785950532614564,3.0,-0.025732575990469898,0.02176414039334884,0.02076414039334884,0.028810232341377473,-0.008046091948028633
COST,2018-11-14,2018-11-21,market_wide,2.0926460058284277,-2.9374186651676024,0.8465610827411348,5.0,-0.02706433232200109,-0.06317746200502594,-0.06417746200502594,-0.020014629036375853,-0.04416283296865009
COST,2018-12-07,2018-12-14,market_wide,2.2895408910902066,-3.1221376934393317,1.173526728996319,1.0,-0.03576356165224815,-0.07916025037556707,-0.08016025037556707,-0.014624402364958544,-0.06553584801060852
COST,2018-12-17,2018-12-24,market_wide,6.697629986463847,-4.0503163553369514,1.3706997527222247,3.0,-0.1122478658570116,-0.06052528068467078,-0.06152528068467078,-0.07021740130102894,0.008692120616358157
COST,2019-07-31,2019-08-07,market_wide,2.8597065837858153,-2.647625044356308,1.334648955283,3.0,-0.02040034017521465,-0.004825395972137603,-0.005825395972137603,-0.03586388978775923,0.030038493815621625
COST,2019-08-14,2019-08-21,market_wide,2.9887887004336697,-3.3374612905960044,0.9674536925174038,1.0,-0.0293563609511813,0.02808156061678435,0.02708156061678435,0.04236953969788937,-0.015287979081105019
COST,2019-09-11,2019-09-18,idiosyncratic,4.229389898910613,0.4905158080526439,1.6412835612750005,3.0,-0.043027446876878685,0.005985392466077988,0.004985392466077988,-0.005561900547984999,0.010547293014062986
COST,2020-02-03,2020-02-10,market_wide,2.643984483485991,-2.193735176796398,1.3771793442655011,4.0,-0.028470389578229074,0.04123016974366367,0.04023016974366367,0.030612869998604797,0.009617299745058872
COST,2020-02-24,2020-03-02,market_wide,3.1658404966547455,-7.995182099944483,1.3651820420759029,2.0,-0.03227606067854397,-0.014284394526737021,-0.015284394526737022,-0.037220115729589165,0.021935721202852143
COST,2020-03-06,2020-03-13,market_wide,2.0002630465462894,-3.0930996817291248,1.415559598594853,2.0,-0.02930721247429153,-0.029131865111202027,-0.030131865111202027,-0.07860724637822158,0.04847538126701956
COST,2020-03-16,2020-03-23,market_wide,3.64951754388727,-3.5410372747083207,0.976213993680642,1.0,-0.0631556274703891,0.008298396829456989,0.007298396829456989,-0.04159591107296856,0.04889430790242555
COST,2020-03-24,2020-03-31,market_wide,3.6629542724232373,-2.134130824738527,1.2225999598427346,4.0,-0.0733657749183883,0.0006664496047974477,-0.0003335503952025523,0.04036537987930933,-0.04069893027451188
COST,2020-04-21,2020-04-28,market_wide,2.6190039269850414,-1.8933419627605959,0.9373632043980016,3.0,-0.06291209168510671,0.012013550412622198,0.011013550412622197,0.051028935571576284,-0.04001538515895409
COST,2020-09-08,2020-09-15,market_wide,2.9219222144521497,-5.182726398208779,1.067580754371291,3.0,-0.05573226430034429,0.014902886921360992,0.01390288692136099,0.02772709596827916,-0.013824209046918168
COST,2020-11-09,2020-11-16,idiosyncratic,5.1091364392636684,0.48599653884063415,2.1368758096448563,1.0,-0.0535707281827193,0.04052055319296599,0.03952055319296599,0.027397770349396167,0.012122782843569824
COST,2020-12-03,2020-12-10,idiosyncratic,2.990917007735879,-0.024321187344692085,1.8274904866077173,2.0,-0.03485894633824542,-0.0033684710486265868,-0.004368471048626587,0.010386981453210486,-0.014755452501837074
COST,2021-01-07,2021-01-14,idiosyncratic,2.302672666350443,2.1855480643870684,1.278989914404851,3.0,-0.03217125665804904,-0.0151393400069455,-0.016139340006945502,0.008712805421584147,-0.02485214542852965
COST,2021-02-23,2021-03-02,market_wide,3.1254730313455883,-3.1668213657756628,1.7614004960885328,4.0,-0.04438064428389352,-0.04001161934621145,-0.04101161934621145,-0.0033168208760790963,-0.03769479847013235
COST,2021-03-04,2021-03-11,market_wide,2.075980530979547,-3.701420600666549,1.6507182058506695,3.0,-0.03836986473849143,0.030121560669922998,0.029121560669922997,0.04107914919279532,-0.01195758852287232
COST,2021-09-20,2021-09-27,market_wide,3.350032128739788,-5.353706681438138,1.5595873866422119,2.0,-0.026267296480512008,0.0208801887646326,0.0198801887646326,0.023729336852757354,-0.003849148088124754
COST,2021-09-28,2021-10-05,market_wide,5.698021549383073,-2.817774769212684,1.218944171273532,2.0,-0.04361317184019303,-0.00248126418426986,-0.00348126418426986,-0.004540575088217036,0.0010593109039471757
COST,2021-11-08,2021-11-15,idiosyncratic,2.4674708892988955,0.08090757677449767,1.4201408718827337,2.0,-0.022904515032900134,0.031917022594986966,0.030917022594986965,0.005258847152023405,0.02565817544296356
COST,2021-11-30,2021-12-07,market_wide,3.452642477281985,-4.358214873296176,2.156145538045742,1.0,-0.02793406243209966,0.004894721786712575,0.0038947217867125747,0.024250315879052353,-0.02035559409233978
COST,2021-12-17,2021-12-27,market_wide,2.6065015970707446,-1.6724479547309576,1.7378483552075026,2.0,-0.03160131372606767,0.028962177768456998,0.027962177768456997,0.022212461029397446,0.005749716739059552
COST,2022-01-05,2022-01-12,market_wide,2.5137285034853702,-1.8299608410798645,1.5595041991844671,3.0,-0.031319832216357674,-0.043860751737908044,-0.044860751737908044,0.006003396575959163,-0.05086414831386721
COST,2022-01-14,2022-01-24,market_wide,2.6204512922340997,-2.668882118650949,1.5146477881644307,2.0,-0.04338136547566789,-0.02801271759084989,-0.02901271759084989,-0.04369633863235067,0.014683621041500783
COST,2022-02-14,2022-02-22,market_wide,2.1285919416526555,-3.643039612220366,0.7633874226075422,3.0,-0.04211185814544094,-0.00864667402928665,-0.00964667402928665,-0.01807551798841489,0.00842884395912824
COST,2022-04-12,2022-04-20,market_wide,2.2129164707014195,-3.6526230527922054,0.7943012040597617,3.0,-0.043894179827138634,0.0381346390586037,0.0371346390586037,0.023663168567991777,0.013471470490611925
COST,2022-04-22,2022-04-29,market_wide,2.6791580209388535,-5.3487075598529925,1.1200093392481905,2.0,-0.05273953862238617,-0.0684186664756008,-0.0694186664756008,-0.02237032814230977,-0.04704833833329103
COST,2022-05-02,2022-05-09,market_wide,2.5224173232884906,-2.573798426835403,1.3909462594687,2.0,-0.058807823174253544,-0.05694293824191965,-0.05794293824191965,-0.02386263297261948,-0.03408030526930017
COST,2022-05-18,2022-05-25,market_wide,5.619305977269046,-3.3149142016958373,3.377866797354982,3.0,-0.1364850426833988,0.024941556056513603,0.023941556056513602,0.013424077825371361,0.010517478231142241
COST,2022-09-23,2022-09-30,market_wide,2.0405774131133345,-3.7871035771464654,2.4901257148149005,4.0,-0.07929804727159614,0.012585670841904983,0.011585670841904983,-0.025562418179278845,0.03714808902118383
COST,2022-12-01,2022-12-08,idiosyncratic,3.3444705526954133,-0.06664291714272484,4.005493589854098,1.0,-0.06562800973039803,-0.044536116897949674,-0.045536116897949674,-0.022788109874665285,-0.02274800702328439
COST,2022-12-19,2022-12-27,market_wide,2.154184790338093,-3.896599554699141,0.6457348930601481,4.0,-0.060569426637173705,-0.0002834168484562305,-0.0012834168484562305,0.002993521049823089,-0.00427693789827932
COST,2023-08-21,2023-08-28,market_wide,2.2046031319556527,-2.2499016208781057,1.5740073844380928,3.0,-0.028333970716783216,-0.011057891666608088,-0.01205789166660809,0.005977035329298719,-0.018034926995906808
COST,2023-10-20,2023-10-27,market_wide,3.985419016151081,-4.61636826855514,1.2393432355529639,2.0,-0.0377804226860034,-0.01790422776711098,-0.01890422776711098,-0.024082691294639025,0.005178463527528043
COST,2023-11-16,2023-11-24,idiosyncratic,2.14356987347891,0.0889783587598693,1.664469681606165,1.0,-0.030496797215929183,0.022088588170880996,0.021088588170880995,0.014474484625706996,0.006614103545173999
COST,2024-01-03,2024-01-10,market_wide,2.2326318604856747,-3.083637800944002,0.9771733560739518,4.0,-0.033158182025731495,0.04354007434965679,0.04254007434965679,0.010421093794279468,0.03211898055537732
COST,2024-03-11,2024-03-18,market_wide,6.424115795382823,-1.1225715472545212,1.2864083478926835,2.0,-0.09102716219793518,0.024450942229375938,0.023450942229375937,0.004277708593742657,0.01917323363563328
COST,2024-07-12,2024-07-19,idiosyncratic,3.1381080695069996,-0.23632008055982087,1.5708717086406543,3.0,-0.04955733750733973,-0.005659271601636595,-0.006659271601636595,-0.010925840142090637,0.004266568540454042
COST,2024-07-25,2024-08-01,market_wide,2.4798096227731867,-3.9507019841956312,0.8616682516069716,2.0,-0.04243580019535169,0.0025774138632346233,0.0015774138632346233,0.01474952060163437,-0.013172106738399747
COST,2024-10-31,2024-11-07,market_wide,2.181392273415913,-7.226472328303958,1.2386231772617333,6.0,-0.027792309305015556,0.046860394971843355,0.045860394971843355,0.0514422798681502,-0.0055818848963068435
COST,2024-11-15,2024-11-22,market_wide,2.1893552268561645,-1.1184068123243742,1.125110905134598,2.0,-0.028552047747275714,0.06277353498027494,0.061773534980274936,0.01769525259620308,0.044078282384071854
COST,2024-12-18,2024-12-26,market_wide,2.2008828689199587,-11.988563042335887,1.306784943658595,2.0,-0.028332142682025344,-0.008914253345208456,-0.009914253345208457,0.015415500651010827,-0.025329753996219284
COST,2024-12-30,2025-01-07,market_wide,2.6690720346422383,-2.18756870479843,0.7837843468116577,3.0,-0.03818244114420838,-0.000910791543337286,-0.001910791543337286,0.011117597227903842,-0.013028388771241128
COST,2025-02-27,2025-03-06,market_wide,2.2121923461868858,-3.784730259401915,0.9388272583201268,2.0,-0.03216000261232563,0.004805776233838044,0.003805776233838044,-0.011485941438461267,0.01529171767229931
COST,2025-03-07,2025-03-14,market_wide,6.243829522868845,-2.620927274880127,2.5507540200516567,2.0,-0.07963734386026838,-0.06262519974667846,-0.06362519974667846,-0.028185565009211766,-0.035439634737466696
COST,2025-10-16,2025-10-23,market_wide,2.073644899148644,-2.0705022701830336,1.0948488115736792,1.0,-0.030754326603044075,0.01775035687549842,0.016750356875498418,0.02531111105599826,-0.008560754180499841
COST,2025-10-29,2025-11-05,idiosyncratic,2.276098600794648,0.03792714761763117,1.2096610914406207,5.0,-0.03414913682581901,0.026230129856777973,0.025230129856777972,-0.008338354602003606,0.03356848445878158
COST,2025-11-18,2025-11-25,market_wide,2.0409101187424903,-3.8735232012137533,1.2375199018176994,3.0,-0.03242961472734995,-0.0008379820734162324,-0.0018379820734162325,0.0066114826404855,-0.008449464713901733
COST,2025-12-08,2025-12-15,idiosyncratic,2.388249863541713,-0.24455570128172674,0.9852613833513372,3.0,-0.03766832973154388,-0.030376870385167565,-0.031376870385167566,0.0072559790323498685,-0.038632849417517434
COST,2026-03-19,2026-03-26,market_wide,2.1398340281567467,-3.145517114698385,0.7561455870819958,4.0,-0.033368708539084135,0.00499599933175654,0.00399599933175654,-0.01321049671034713,0.01720649604210367
COST,2026-04-13,2026-04-20,idiosyncratic,3.306195220477981,0.3650674971946181,1.2109807037701203,2.0,-0.04959175392763331,0.017321799323508635,0.016321799323508634,0.021868345635388087,-0.005546546311879452
COST,2026-05-21,2026-05-29,market_wide,2.4987425186193573,-1.1996350004874254,1.042733798991075,2.0,-0.04008887161847592,-0.08960917293187576,-0.09060917293187576,0.037808079555157414,-0.12841725248703317
COST,2026-06-01,2026-06-08,idiosyncratic,3.020878704350778,0.27501986213502805,0.9880402330909104,3.0,-0.05736829997503404,0.03027132819779199,0.02927132819779199,-0.01853485785073472,0.04780618604852671
COST,2026-09-09,2026-09-16,market_wide,2.1035696770998733,-3.2145756212038523,1.1004794885455513,7.0,-0.045342524295410504,-0.009816070896535245,-0.010816070896535246,-0.017210665927912094,0.0063945950313768485
QCOM,2015-12-09,2015-12-16,market_wide,2.269393159798553,-3.669029934440844,1.0302786050649777,2.0,-0.07324041964051436,-0.010701852022902969,-0.01170185202290297,0.0069429530259155214,-0.01864480504881849
QCOM,2016-01-07,2016-01-14,market_wide,2.211187753131456,-4.912739946252244,1.9404504136886982,3.0,-0.07940914751691447,0.034460196340805105,0.033460196340805104,-0.012960511028925703,0.04642070736973081
QCOM,2016-01-28,2016-02-04,market_wide,2.8639501904597044,-1.500970350446057,2.00019905185444,2.0,-0.10160742995679448,0.047487918089814674,0.04648791808981467,0.03334576151756896,0.013142156572245711
QCOM,2016-06-24,2016-07-01,market_wide,2.8148265667505394,-5.88217362736108,1.7252653006605652,1.0,-0.06174635378784979,0.016884297153110905,0.015884297153110905,0.02439382863557471,-0.008509531482463806
QCOM,2016-09-09,2016-09-16,market_wide,2.260608401887265,-8.791463047746948,1.7164059761477464,1.0,-0.03461484446820683,0.0408130021561004,0.0398130021561004,0.002814330587118885,0.03699867156898151
QCOM,2016-10-13,2016-10-20,market_wide,2.3249386925629203,-3.3190925668982003,0.48845878920052893,4.0,-0.03651560784214876,0.024961587875069968,0.023961587875069967,0.01109863633938768,0.012862951535682288
QCOM,2016-12-01,2016-12-08,market_wide,3.8423521506519553,-1.677039126335349,2.0612889978471074,1.0,-0.058270738519351876,0.06842260541899381,0.06742260541899381,0.02899427131204546,0.03842833410694835
QCOM,2017-01-20,2017-01-27,market_wide,2.529850389171883,-1.140372910178812,2.2764180792189013,2.0,-0.034546071553031736,-0.13740473784536278,-0.13840473784536278,-0.0007554009480070789,-0.1376493368973557
QCOM,2017-04-12,2017-04-20,market_wide,2.7359611297440143,-5.573408602830006,3.0599019488196015,2.0,-0.0553786049544855,-0.013673012255184025,-0.014673012255184026,0.010373468646969197,-0.025046480902153223
QCOM,2017-07-20,2017-07-27,idiosyncratic,4.284173495576594,0.05351283474798213,5.95330294618427,1.0,-0.049489203477810946,-0.027422540895476355,-0.028422540895476356,-0.006661947750495889,-0.021760593144980467
QCOM,2017-08-18,2017-08-25,market_wide,2.286934430777488,-2.977256205087171,0.8323865543293697,3.0,-0.0361981161088208,0.002118928690339361,0.0011189286903393611,0.00378256820837497,-0.002663639518035609
QCOM,2017-09-05,2017-09-12,market_wide,2.7357424572298408,-1.1648796129010428,3.087659140709511,2.0,-0.042854321280353186,0.01738946648962192,0.016389466489621918,0.02728375657319715,-0.010894290083575231
QCOM,2017-10-16,2017-10-23,idiosyncratic,2.1984627342151715,0.2844287610917819,0.9651005553774631,3.0,-0.03215085981911869,0.019282305654871212,0.01828230565487121,0.01374010560172989,0.004542200053141321
QCOM,2017-12-01,2017-12-08,idiosyncratic,2.705736030317894,-0.2406323857666091,1.1552808340184366,3.0,-0.042263634053158014,-0.019086976613813533,-0.020086976613813534,0.0004571212103960942,-0.02054409782420963
QCOM,2018-02-02,2018-02-09,market_wide,2.139141463403592,-6.382002060583913,1.0627445168651861,2.0,-0.031941771446553066,-0.03148123732551755,-0.032481237325517553,-0.05242716720399154,0.01994592987847399
QCOM,2018-03-06,2018-03-13,market_wide,3.3987141923828887,-1.6637735560949167,1.5736992037687607,6.0,-0.06429784251775586,-0.03926594289550578,-0.04026594289550578,0.013720320837769862,-0.05398626373327564
QCOM,2018-03-21,2018-03-28,market_wide,2.948615463576479,-2.929238214845332,0.7025446776004618,3.0,-0.06285052495206694,-0.03714123645875078,-0.03814123645875078,-0.042817273343735196,0.004676036884984414
QCOM,2018-04-20,2018-04-27,market_wide,2.612157369497028,-1.0473085209529727,1.2720712124338078,3.0,-0.070641272418471,-0.006415261792775517,-0.007415261792775517,-0.004337783509485327,-0.0030774782832901906
QCOM,2018-10-10,2018-10-17,market_wide,4.302491845706625,-7.928493457921751,1.8280425904867472,6.0,-0.09025240872532453,-0.00944081740104008,-0.010440817401040081,0.005123466192765713,-0.015564283593805794
QCOM,2018-10-24,2018-10-31,market_wide,2.805150719609715,-5.515144359034835,1.4974721196732808,1.0,-0.05664336499986827,0.004311782003958653,0.003311782003958653,0.028810232341377473,-0.02549845033741882
QCOM,2018-11-08,2018-11-15,idiosyncratic,4.43916928539993,-0.10225927990539244,2.1530197998919314,2.0,-0.08769447826900607,-0.045822660717330876,-0.04682266071733088,-0.01938407897921246,-0.027438581738118417
QCOM,2019-01-24,2019-01-31,market_wide,2.1041472040992466,-1.0144870710575438,1.8979883443702474,3.0,-0.08069498864512684,-0.025388664865649835,-0.026388664865649836,0.025228794321346726,-0.05161745918699656
QCOM,2019-05-09,2019-05-16,market_wide,2.0885457670130934,-3.082961988148699,0.667434826708796,4.0,-0.061708940661627354,-0.011578292053296413,-0.012578292053296414,-0.00536197133484817,-0.007216320718448244
QCOM,2019-05-17,2019-05-24,market_wide,2.698638054406557,-2.083963281504789,1.1509497808742157,2.0,-0.05518235971815633,-0.18760735204703305,-0.18860735204703305,-0.012676183457336676,-0.17593116858969637
QCOM,2019-05-28,2019-06-04,market_wide,5.4150305698999714,-3.5447652353285166,0.8917021305053529,4.0,-0.1592282944842288,0.04711615247175227,0.04611615247175227,0.021768287283899346,0.024347865187852924
QCOM,2019-08-05,2019-08-12,market_wide,2.7749366891937743,-5.832815405948778,1.0398517838519812,8.0,-0.09318575248682602,0.014534951146060404,0.013534951146060403,0.011524446880650352,0.0020105042654100513
QCOM,2019-11-21,2019-11-29,market_wide,2.678634702348386,-1.1522566383615953,0.6680534684261987,4.0,-0.06276812362742949,-0.01832926400616719,-0.01932926400616719,0.008553301203593433,-0.027882565209760624
QCOM,2020-01-24,2020-01-31,market_wide,2.6545615661560937,-1.348548085453943,0.8791787141418408,4.0,-0.0652694785396097,-0.04841034513193432,-0.04941034513193432,-0.04036841186624984,-0.009041933265684476
QCOM,2020-02-24,2020-03-02,market_wide,3.7337268417389535,-7.995182099944483,1.362301497932206,3.0,-0.07994696180200082,-0.03312529265347364,-0.03412529265347364,-0.037220115729589165,0.003094823076115527
QCOM,2020-03-09,2020-03-16,market_wide,3.528195362407369,-5.520984508302962,0.9858679376041392,3.0,-0.11198055014739178,-0.11233472680947154,-0.11333472680947154,-0.10910704087936796,-0.004227685930103586
QCOM,2020-03-18,2020-03-25,market_wide,2.7576537709017823,-2.9892198578531732,1.3122398714974122,1.0,-0.1113853255254592,0.030887501202731205,0.029887501202731204,0.012135465276857493,0.01775203592587371
QCOM,2020-09-04,2020-09-14,market_wide,2.5221497739628607,-2.907118549701398,1.2505029453383183,2.0,-0.058532226761833145,-0.02164351787842378,-0.02264351787842378,-0.0007653092017144703,-0.02187820867670931
QCOM,2020-10-28,2020-11-04,market_wide,2.7523330086570175,-6.301369399519228,1.3405547605908026,3.0,-0.05664162467353087,0.060782916921606533,0.05978291692160653,0.04842464437279426,0.011358272548812276
QCOM,2020-12-11,2020-12-18,market_wide,5.112011532001167,-1.5141170844764325,3.2412342724536787,3.0,-0.09143533802756434,0.021762831976974484,0.020762831976974483,0.0024448659546163487,0.018317966022358134
QCOM,2021-01-27,2021-02-03,market_wide,3.1700485939712766,-3.189252997243673,1.4488896600093808,2.0,-0.06526748087240138,0.056159361486599835,0.055159361486599834,0.02260617573845014,0.03255318574814969
QCOM,2021-02-04,2021-02-11,idiosyncratic,5.155108881164455,0.36869101388426984,5.762337214704251,2.0,-0.1020148356611007,-0.016287184851552228,-0.01728718485155223,0.014483331343124295,-0.031770516194676524
QCOM,2021-03-03,2021-03-10,market_wide,2.0672395114707083,-2.7711589948883906,1.3120576141132685,2.0,-0.051634515142334476,-0.028786524364058264,-0.029786524364058264,0.024662288866011517,-0.05444881323006978
QCOM,2021-05-04,2021-05-11,market_wide,2.1878682896890416,-1.7774942705559407,1.168793715406432,3.0,-0.05999421989918594,-0.04287224778046317,-0.04387224778046317,0.008220432980355907,-0.05209268076081908
QCOM,2021-05-12,2021-05-19,market_wide,3.6005511968498882,-7.250304496562866,1.1472733856080348,3.0,-0.0959739471124089,0.0484673781569942,0.0474673781569942,0.024577527429038515,0.022889850727955685
QCOM,2021-08-19,2021-08-26,market_wide,2.322968445786468,-3.143883249928176,1.4922981494882663,4.0,-0.054022692598546404,0.012587769745085575,0.011587769745085574,0.010371769578127576,0.0012160001669579978
QCOM,2021-09-21,2021-09-28,market_wide,2.1723079053079,-3.5457600100375704,0.7941680673781896,3.0,-0.048049153907346244,-0.014041807986637789,-0.01504180798663779,0.011249300766261738,-0.026291108752899528
QCOM,2021-10-04,2021-10-11,market_wide,2.3576890920441302,-3.0591271730656655,1.293021594375021,7.0,-0.05399170533947017,-0.013735432750060284,-0.014735432750060284,0.01047621985008429,-0.025211652600144574
QCOM,2021-11-10,2021-11-17,market_wide,2.371545046288278,-1.0476780461252753,0.7798750365767596,1.0,-0.04162195504413417,0.14856059399582877,0.14756059399582877,0.004976515598311249,0.14258407839751752
QCOM,2021-11-26,2021-12-03,market_wide,3.2745501047439687,-6.272979825524453,0.542504330535851,5.0,-0.05678391877214523,0.008178198717054608,0.007178198717054608,-0.014296422738396153,0.02147462145545076
QCOM,2021-12-17,2021-12-27,market_wide,3.4933880619629516,-1.6724479547309576,1.5836838310547323,2.0,-0.06593435028290068,0.05390297263628652,0.052902972636286516,0.022212461029397446,0.03069051160688907
QCOM,2022-01-18,2022-01-25,market_wide,2.339536070399391,-4.361496222410142,1.0911421292026822,1.0,-0.0520961657086956,-0.07497485292657358,-0.07597485292657358,-0.032200865178972915,-0.04377398774760066
QCOM,2022-02-11,2022-02-18,market_wide,3.81054359353451,-3.571292537564149,0.88495863737757,2.0,-0.10497429718128104,0.018221815101619354,0.017221815101619353,-0.017310218580074532,0.034532033681693886
QCOM,2022-03-07,2022-03-14,market_wide,3.8163792412198525,-3.644645213956943,1.406798215720035,3.0,-0.11314630673319692,-0.058694398251372015,-0.059694398251372016,-0.006216191984582342,-0.053478206266789674
QCOM,2022-04-06,2022-04-13,market_wide,2.8118887983080234,-3.0247634818665987,1.7640025905976053,2.0,-0.09446748068284312,0.008759359267867639,0.007759359267867639,0.0012805548319210214,0.006478804435946618
QCOM,2022-05-09,2022-05-16,market_wide,2.2585527403345202,-4.4102758405991045,0.8697548114516238,3.0,-0.09480091869915569,-0.007485828312353449,-0.00848582831235345,0.007448637896093402,-0.01593446620844685
QCOM,2022-06-13,2022-06-21,market_wide,2.1430285253473014,-5.155602711331066,1.423999574680548,4.0,-0.0932413478779113,-0.033188383765561436,-0.034188383765561436,-0.0031355514884543467,-0.03105283227710709
QCOM,2022-08-30,2022-09-07,market_wide,2.0510809685124194,-3.3528680748842277,1.0179870768598955,3.0,-0.08095708746947221,-0.03785722141349668,-0.03885722141349668,-0.0016126648585376158,-0.03724455655495906
QCOM,2022-10-10,2022-10-17,market_wide,2.126640425320095,-2.6213734651104326,1.2036634004130056,2.0,-0.08524893996684625,-0.026265405640499728,-0.02726540564049973,0.021905767772983253,-0.04917117341348298
QCOM,2022-11-03,2022-11-10,market_wide,3.303516954842485,-2.570796376410141,3.0801117542702623,4.0,-0.1285967937874757,0.1617252001573375,0.1607252001573375,0.07236740314975276,0.08835779700758473
QCOM,2022-12-20,2022-12-28,market_wide,2.0352108261321495,-3.0774211047062314,0.7487758026357023,5.0,-0.0922343246925658,-0.04576266558795972,-0.04676266558795972,-0.0051046269228719465,-0.04165803866508777
QCOM,2023-05-04,2023-05-11,market_wide,3.18322807582866,-2.855928223383772,3.3359980090347587,2.0,-0.08207742608958919,-0.023644219209590922,-0.024644219209590923,0.003355666702623994,-0.027999885912214917
QCOM,2023-06-21,2023-06-28,market_wide,3.064545284741268,-1.0560500983476073,0.8773936137825215,3.0,-0.06350621674756385,0.015376727743277474,0.014376727743277473,0.0034211361415086294,0.010955591601768844
QCOM,2023-08-03,2023-08-10,market_wide,5.224327662454518,-3.581126549661902,2.890848224437295,3.0,-0.1019143064287771,-0.026031972838289508,-0.02703197283828951,-0.008788919600770773,-0.018243053237518736
QCOM,2023-08-11,2023-08-18,market_wide,2.3261557828638515,-2.6255769430644453,0.5009295147231625,5.0,-0.05670789136775878,-0.03935077915117069,-0.04035077915117069,-0.01948769053614019,-0.0208630886150305
QCOM,2023-09-07,2023-09-14,market_wide,3.3707926683000307,-1.2537049220501248,2.6393862343915213,2.0,-0.08708717255049017,0.07180446267624885,0.07080446267624885,0.01694326361867593,0.05386119905757292
QCOM,2024-01-04,2024-01-11,market_wide,2.3159820178432056,-3.1570534626339217,1.106390141307705,4.0,-0.06643342468059842,0.021003026671227554,0.020003026671227553,0.008328753774028197,0.011674272897199356
QCOM,2024-03-19,2024-03-26,idiosyncratic,3.2729755233300373,0.17467458362631105,0.7223755545084083,5.0,-0.051883429183458354,0.018098410566638856,0.017098410566638855,0.013306365863531289,0.0037920447031075666
QCOM,2024-04-16,2024-04-23,market_wide,2.0276048025395457,-3.228296728539119,0.9632087160734258,3.0,-0.03740094438382778,-0.042887673039672,-0.043887673039672004,0.006320856099573557,-0.05020852913924556
QCOM,2024-06-20,2024-06-27,idiosyncratic,2.132921788089121,-0.27793195309644686,1.8740386147434285,1.0,-0.05116901717451774,-0.09430565624262344,-0.09530565624262344,-0.008477972818821011,-0.08682768342380243
QCOM,2024-07-17,2024-07-24,market_wide,3.493629201395087,-1.6218916802082795,2.5387541779085865,1.0,-0.08605230979485223,-0.054958329440984,-0.055958329440984,-0.027992423441155267,-0.027965905999828733
QCOM,2024-07-25,2024-08-01,market_wide,3.4432432464045943,-3.9507019841956312,1.3913938040735745,3.0,-0.10042572835579779,-0.06494096607735589,-0.06594096607735589,0.01474952060163437,-0.08069048667899026
QCOM,2024-08-02,2024-08-09,market_wide,3.7746667198831583,-3.9256752842386238,1.378552059545446,2.0,-0.11959100001857965,0.032452449454777765,0.031452449454777764,-0.003702094981790416,0.03515454443656818
QCOM,2025-02-21,2025-02-28,market_wide,2.4334611412092415,-3.3035526868358254,1.6939853038978734,2.0,-0.05587262081618159,-0.04993047599472766,-0.050930475994727664,0.005511086146222421,-0.056441562140950086
QCOM,2025-03-12,2025-03-19,market_wide,2.0209767033414803,-2.7930468621983056,0.7835724359179018,3.0,-0.052226697338094034,0.03573296820169913,0.03473296820169913,0.014026579453803256,0.020706388747895876
QCOM,2025-04-03,2025-04-10,market_wide,4.100876265254906,-6.25571856554819,2.467398569163587,1.0,-0.09514532244065359,-0.03600629467554639,-0.03700629467554639,-0.040432563805640864,0.0034262691300944725
QCOM,2025-05-01,2025-05-08,idiosyncratic,3.0248225887122064,0.26852777419488155,2.8465158021352046,1.0,-0.089249668169493,0.07314558158107665,0.07214558158107665,0.018758057597442424,0.05338752398363422
QCOM,2025-07-31,2025-08-07,market_wide,3.2860592496604357,-1.320019171876918,3.06819422945831,2.0,-0.09452121165963032,-0.005859825101864891,-0.006859825101864891,0.0010092398358967358,-0.007869064937761627
QCOM,2025-09-29,2025-10-06,market_wide,2.460321429256771,-1.0539428956096746,0.9026553769253013,3.0,-0.04753679584208869,0.020084705155103633,0.019084705155103632,0.021155942774153225,-0.002071237619049593
QCOM,2025-10-10,2025-10-17,market_wide,4.996673919390164,-5.6838623725290365,2.45643022080324,2.0,-0.08452058449802324,0.06419691259951232,0.06319691259951232,0.029858813114093108,0.033338099485419215
