stock,low_date,entry_date,exit_date,ret,ret_net,exit_reason,days_held,bench_ret,excess_ret
DG,2024-04-09,2024-04-11,2024-04-12,-0.04268927950444423,-0.043689279504444234,market_dd,1,-0.01920090814646691,-0.024488371357977323
DG,2025-09-09,2025-09-11,2025-09-18,0.014327779835249022,0.01332777983524902,hold_days,5,-0.0026782826849167662,0.016006062520165787
DG,2025-10-01,2025-10-03,2025-10-10,-0.0038902239092633017,-0.004890223909263302,hold_days,5,-0.03030679227034616,0.02541656836108286
DG,2026-03-24,2026-03-26,2026-03-27,-0.017361322248724442,-0.018361322248724443,market_dd,1,-0.021817096116606982,0.003455773867882539
DLTR,2015-10-23,2015-10-27,2015-11-03,0.07188198287986647,0.07088198287986647,hold_days,5,0.018896613437774157,0.05198536944209231
DLTR,2015-12-11,2015-12-15,2015-12-18,-0.01616240055842355,-0.01716240055842355,market_dd,3,-0.014173153967427687,-0.0029892465909958643
DLTR,2016-04-05,2016-04-07,2016-04-14,-0.004836301991570924,-0.005836301991570924,hold_days,5,0.013989130523638815,-0.01982543251520974
DLTR,2018-05-18,2018-05-22,2018-05-29,0.013997277906270478,0.012997277906270477,market_dd,4,-0.009852887723745707,0.022850165630016184
DLTR,2021-02-26,2021-03-02,2021-03-03,0.02961091860071896,0.02861091860071896,market_dd,1,-0.013070101966671355,0.041681020567390314
DLTR,2021-04-26,2021-04-28,2021-05-05,0.005612060544637254,0.004612060544637254,hold_days,5,-0.009560282472330539,0.014172343016967792
DLTR,2021-08-04,2021-08-06,2021-08-13,0.03037359625354008,0.02937359625354008,hold_days,5,0.003965708697498016,0.025407887556042064
ROST,2017-01-23,2017-01-25,2017-02-01,-0.0012126062191393228,-0.0022126062191393228,hold_days,5,-0.0016452755117218887,-0.0005673307074174341
ROST,2017-03-21,2017-03-23,2017-03-30,0.012771366721318511,0.01177136672131851,hold_days,5,0.016237007633031153,-0.004465640911712643
ROST,2017-06-08,2017-06-12,2017-06-19,-0.019560225496310535,-0.020560225496310536,hold_days,5,0.01304987226237797,-0.033610097758688506
ROST,2020-06-26,2020-06-30,2020-07-08,0.009150570864533636,0.008150570864533635,hold_days,5,0.009782946573015261,-0.001632375708481626
ROST,2022-03-23,2022-03-25,2022-04-01,0.004322641346466094,0.003322641346466094,hold_days,5,0.005701338999510863,-0.0023786976530447692
ROST,2024-07-19,2024-07-23,2024-07-24,-0.011754160023316751,-0.012754160023316752,market_dd,1,-0.014918485725309627,0.0021643257019928752
ROST,2024-08-28,2024-08-30,2024-09-03,0.007104546147397306,0.006104546147397306,market_dd,1,-0.015160106577545185,0.02126465272494249
ROST,2026-01-22,2026-01-26,2026-02-02,0.013541478604214952,0.01254147860421495,hold_days,5,-0.002359301863613106,0.014900780467828056
ROST,2026-05-13,2026-05-15,2026-05-22,0.10368970827205137,0.10268970827205137,hold_days,5,0.03192075972725661,0.07076894854479476
BBY,2017-06-12,2017-06-14,2017-06-21,-0.04018818413393843,-0.04118818413393843,hold_days,5,-7.341318685571974e-05,-0.04111477094708271
BBY,2024-04-24,2024-04-26,2024-04-30,-0.01878742063055705,-0.01978742063055705,market_dd,2,-0.008785204342449116,-0.011002216288107936
BBY,2025-07-16,2025-07-18,2025-07-25,-0.0016283788575116587,-0.0026283788575116587,hold_days,5,0.020731277108148705,-0.023359655965660364
AZO,2016-03-18,2016-03-22,2016-03-30,0.021030839453751726,0.020030839453751725,hold_days,5,0.00774853441939416,0.012282305034357566
AZO,2016-05-11,2016-05-13,2016-05-20,-0.010241220703121168,-0.011241220703121169,hold_days,5,0.011421743531214723,-0.02266296423433589
AZO,2017-05-17,2017-05-19,2017-05-26,-0.08614269604955371,-0.08714269604955371,hold_days,5,0.019658911881355712,-0.10680160793090943
AZO,2017-12-15,2017-12-19,2017-12-27,0.008544799861528007,0.007544799861528007,hold_days,5,-0.0035470407323114905,0.011091840593839497
AZO,2021-06-10,2021-06-14,2021-06-18,0.00020926490417938481,-0.0007907350958206152,market_dd,4,-0.02322238935676868,0.022431654260948064
AZO,2022-07-26,2022-07-28,2022-08-04,0.01580883494686125,0.014808834946861249,hold_days,5,0.0170856932040917,-0.002276858257230452
AZO,2022-11-11,2022-11-15,2022-11-17,-0.0019706584368518465,-0.0029706584368518465,market_dd,2,-0.018284616850159918,0.01531395841330807
AZO,2023-08-02,2023-08-04,2023-08-11,0.01339870338984328,0.01239870338984328,hold_days,5,-0.002443415363215795,0.014842118753059075
ULTA,2025-05-21,2025-05-23,2025-06-02,0.16863203294494844,0.16763203294494844,hold_days,5,0.01710084684378943,0.150531186101159
ULTA,2026-05-13,2026-05-15,2026-05-22,0.042000443674267585,0.041000443674267584,hold_days,5,0.03192075972725661,0.009079683947010975
EBAY,2016-09-09,2016-09-13,2016-09-20,-0.01723604572601045,-0.018236045726010452,hold_days,5,0.006822214024811979,-0.02505825975082243
EBAY,2018-05-22,2018-05-24,2018-05-29,-0.006879944487922951,-0.007879944487922952,market_dd,2,-0.011618133088091565,0.0037381886001686127
EBAY,2018-09-06,2018-09-10,2018-09-17,0.014535946850231518,0.013535946850231517,hold_days,5,0.0019156105564344106,0.011620336293797107
EBAY,2021-12-01,2021-12-03,2021-12-10,-0.0023861823134002647,-0.0033861823134002647,hold_days,5,0.0390000690382597,-0.042386251351659965
EBAY,2023-09-22,2023-09-26,2023-10-03,-0.022533912366438758,-0.02353391236643876,hold_days,5,-0.014718858821931025,-0.008815053544507734
EBAY,2024-10-22,2024-10-24,2024-10-31,-0.09561242445933882,-0.09661242445933882,hold_days,5,-0.014514665399751658,-0.08209775905958716
EBAY,2025-09-16,2025-09-18,2025-09-25,0.03917415837355254,0.038174158373552536,hold_days,5,-0.012827112623390424,0.05100127099694296
EBAY,2026-03-20,2026-03-24,2026-03-26,0.003703752827293849,0.002703752827293849,market_dd,2,-0.007054495756550927,0.009758248583844775
ETSY,2016-04-05,2016-04-07,2016-04-14,0.00954653014481388,0.00854653014481388,hold_days,5,0.013989130523638815,-0.0054426003788249355
ETSY,2017-04-07,2017-04-11,2017-04-13,-0.026490041727087132,-0.027490041727087133,market_dd,2,-0.011084820457286204,-0.01640522126980093
ETSY,2026-01-30,2026-02-03,2026-02-05,0.021955303975316864,0.020955303975316864,market_dd,2,-0.005498191853973489,0.026453495829290352
LULU,2015-09-29,2015-10-01,2015-10-08,0.07816229913660977,0.07716229913660977,hold_days,5,0.03115732454752851,0.04600497458908126
LULU,2023-02-24,2023-02-28,2023-03-07,-0.023900434530026327,-0.024900434530026327,hold_days,5,-0.00031062483953203657,-0.02458980969049429
LULU,2025-01-16,2025-01-21,2025-01-28,0.09820019878460129,0.09720019878460129,hold_days,5,0.009344938259690183,0.0878552605249111
LULU,2025-03-04,2025-03-06,2025-03-10,-0.04072545073376732,-0.04172545073376732,market_dd,2,-0.013479140175190252,-0.02824631055857707
DPZ,2016-02-09,2016-02-11,2016-02-19,0.055846499202520716,0.054846499202520715,hold_days,5,0.06704778303318193,-0.012201283830661214
DPZ,2016-12-05,2016-12-07,2016-12-14,-0.03189136965684525,-0.03289136965684525,hold_days,5,0.0018385447559150503,-0.0347299144127603
DPZ,2024-12-03,2024-12-05,2024-12-12,-0.001117260916092766,-0.002117260916092766,hold_days,5,-0.009140368782062591,0.007023107865969825
CMG,2015-09-22,2015-09-24,2015-09-28,-0.031647909128010854,-0.032647909128010855,market_dd,2,-0.03307946084754565,0.0004315517195347951
CMG,2020-09-08,2020-09-10,2020-09-17,-0.06352357696272559,-0.06452357696272559,hold_days,5,0.01462613428738857,-0.07914971125011416
CMG,2021-01-27,2021-01-29,2021-02-05,0.01816214718480813,0.01716214718480813,hold_days,5,0.052038496449301475,-0.034876349264493345
CMG,2023-02-24,2023-02-28,2023-03-07,0.012474171107367482,0.011474171107367481,hold_days,5,-0.00031062483953203657,0.011784795946899518
