stock,entry_date,exit_date,ret,ret_net,exit_reason,bench_ret,excess_ret
COST,2025-09-18,2025-09-25,-0.009502638278780506,-0.010502638278780507,hold_days,-0.005827457451624496,-0.004675180827156011
DHR,2017-11-14,2017-11-21,0.010623452031932823,0.009623452031932822,hold_days,0.010241316089647734,-0.0006178640577149119
DHR,2021-09-30,2021-10-07,-0.006011310299375183,-0.007011310299375183,hold_days,0.023186907596268957,-0.03019821789564414
DHR,2024-04-08,2024-04-12,-0.01760492777873124,-0.01860492777873124,market_dd,-0.021452461165223813,0.0028475333864925734
DHR,2026-04-28,2026-05-05,-0.024304358631254797,-0.025304358631254797,hold_days,0.013691707465726122,-0.03899606609698092
DE,2019-08-07,2019-08-14,-0.05335929042322751,-0.05435929042322751,market_dd,-0.013433974264904669,-0.040925316158322844
DE,2020-09-23,2020-09-30,0.036549512078866364,0.03554951207886636,hold_days,0.03524545053496375,0.00030406154390261175
DE,2021-06-16,2021-06-18,-0.022551720669646946,-0.023551720669646947,market_dd,-0.01718175927953025,-0.006369961390116696
DE,2022-03-31,2022-04-06,-0.010133241950654126,-0.011133241950654127,market_dd,-0.009002698514285146,-0.0021305434363689812
DE,2025-08-05,2025-08-12,-0.005367891007570513,-0.006367891007570513,hold_days,0.01679979230054962,-0.023167683308120135
DE,2026-04-28,2026-05-05,0.02115775537829445,0.02015775537829445,hold_days,0.013691707465726122,0.006466047912568329
DOV,2016-04-07,2016-04-14,0.053252503927220696,0.052252503927220695,hold_days,0.022829573922413804,0.02942293000480689
DOV,2019-03-12,2019-03-19,0.022224497628794193,0.021224497628794192,hold_days,0.016659576035036094,0.004564921593758098
DOV,2019-08-07,2019-08-14,-0.02431197906693794,-0.02531197906693794,market_dd,-0.013433974264904669,-0.01187800480203327
DOV,2022-04-04,2022-04-05,-0.02539083502349926,-0.02639083502349926,market_dd,-0.010552532981967344,-0.015838302041531915
DOV,2025-09-29,2025-10-06,-0.0007201492582185054,-0.0017201492582185054,hold_days,0.016383876916671314,-0.01810402617488982
DOV,2026-05-21,2026-05-29,0.019774118687082565,0.018774118687082564,hold_days,0.015628980864114572,0.0031451378229679916
XOM,2016-01-06,2016-01-07,-0.016006524004531952,-0.017006524004531953,market_dd,-0.024927367219490626,0.007920843214958673
XOM,2018-03-27,2018-04-02,-0.0065129711186137085,-0.0075129711186137085,market_dd,-0.011671062174474889,0.00415809105586118
XOM,2019-12-05,2019-12-12,0.028212103396230814,0.027212103396230813,hold_days,0.020450926986106177,0.006761176410124636
XOM,2020-05-15,2020-05-22,0.06190473540961383,0.06090473540961383,hold_days,0.032664774760660764,0.028239960648953066
XOM,2021-05-27,2021-06-04,0.04935113542927816,0.04835113542927816,hold_days,0.00772691647596746,0.0406242189533107
XOM,2025-05-30,2025-06-06,0.01925705451065074,0.01825705451065074,hold_days,0.013813992577728973,0.004443061932921766
GS,2016-08-04,2016-08-11,0.03676027833201023,0.03576027833201023,hold_days,0.011701250616401593,0.02405902771560864
GS,2017-02-28,2017-03-07,0.01144861556383514,0.01044861556383514,hold_days,0.002667234731543733,0.007781380832291407
GS,2017-06-02,2017-06-09,0.04280133492211946,0.04180133492211946,hold_days,-0.0009474465666676757,0.042748781488787135
GS,2017-06-27,2017-07-05,0.03522775553080648,0.03422775553080648,hold_days,0.0024890973876685596,0.03173865814313792
GS,2019-08-27,2019-09-04,0.024870372831645282,0.02387037283164528,hold_days,0.02578541750280028,-0.0019150446711549973
GS,2021-03-31,2021-04-08,0.012660329349983401,0.0116603293499834,hold_days,0.02292513406234198,-0.011264804712358578
GS,2022-06-22,2022-06-29,0.06586054422011567,0.06486054422011567,hold_days,0.01602572912579925,0.04883481509431642
GS,2024-09-05,2024-09-06,-0.01695089985880871,-0.01795089985880871,market_dd,-0.013280533320351173,-0.004670366538457538
HD,2016-08-08,2016-08-15,0.0062402927641616035,0.0052402927641616035,hold_days,0.006854717397043908,-0.0016144246328823044
HD,2017-11-06,2017-11-13,0.006881263384290293,0.005881263384290293,hold_days,0.0023423735103900167,0.003538889873900276
HD,2019-05-03,2019-05-07,-0.028869235067034316,-0.029869235067034317,market_dd,-0.022890461695814324,-0.006978773371219993
HD,2019-09-24,2019-10-01,0.025154398843015624,0.024154398843015623,hold_days,-0.008664702011198733,0.032819100854214356
HD,2025-03-06,2025-03-10,-0.018547115805617964,-0.019547115805617965,market_dd,-0.011304334995364651,-0.008242780810253314
HD,2025-11-10,2025-11-13,-0.006370904176694392,-0.007370904176694392,market_dd,0.004452147477944646,-0.011823051654639039
HON,2018-10-26,2018-11-02,0.028042254857321147,0.027042254857321146,hold_days,0.03129991834952506,-0.004257663492203911
HON,2021-10-04,2021-10-11,0.005041937747390923,0.004041937747390923,hold_days,0.013130019952448446,-0.009088082205057524
HON,2026-03-24,2026-03-26,0.016247703456548246,0.015247703456548245,market_dd,-0.003374553185758411,0.018622256642306656
