stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,vix_level,vix_chg_5d,vix_chg_10d,vix_ratio_5_60,clv_entry,clv_prev_day,range_ratio_entry
ACN,2017-01-09,98.15109252929688,2017-01-17,99.03018188476562,hold_days,0.008956490781866222,0.007956490781866221,True,-6.122819727893969e-06,0.007962613601594115,11.319999694824219,-0.1533283626239268,0.004436489354896489,0.8812172197497816,0.055945324462601,0.8166689448871977,0.8696972397272307
ACN,2019-03-27,147.55996704101562,2019-04-03,157.06227111816406,hold_days,0.06439621983994614,0.06339621983994614,False,0.02489026925958937,0.038505950580356774,14.680000305175781,0.08259585921094992,0.06608568025856831,0.8869318516406869,0.45267593075169554,0.6024083095872714,1.1227975037022064
ACN,2019-09-27,171.0454559326172,2019-10-04,169.49032592773438,hold_days,-0.009091910664352554,-0.010091910664352555,True,-0.00882641675833229,-0.0012654939060202652,16.06999969482422,0.14377220474498098,0.1300984102008007,0.9903433766707721,0.3103463120635225,0.7986795854442177,0.9790844854524405
ACN,2019-10-10,164.2976531982422,2019-10-17,166.98721313476562,hold_days,0.016370044758206026,0.015370044758206025,False,0.01980802328309772,-0.004437978524891695,18.639999389648438,-0.09338522014431094,0.16791975846465124,1.105627900341825,0.5418509605689507,0.5384587169423796,0.652247324524024
ACN,2019-10-25,164.3213653564453,2019-11-01,168.94398498535156,hold_days,0.028131579961491182,0.02713157996149118,True,0.015552096971068963,0.011579482990422219,13.710000038146973,-0.005801299777183244,-0.21969264221526008,0.8286369833520297,0.02762603270949371,0.14768125366176976,0.6886037335739971
ACN,2020-03-11,148.77369689941406,2020-03-18,136.19493103027344,hold_days,-0.08454966254986007,-0.08554966254986007,False,-0.1349409649434582,0.049391302393598124,47.29999923706055,0.28462790953552064,0.6983841504193324,2.307284237727427,0.28873303758997204,0.9793094618390514,1.1206000100827709
ACN,2020-08-14,209.16824340820312,2020-08-21,215.74533081054688,hold_days,0.031444005529597474,0.030444005529597473,False,-0.004896673857955447,0.03534067938755292,22.1299991607666,-0.022958077992118464,-0.10621975136524486,0.8060560113289503,0.3333333333333375,0.8115922158336997,0.8403666077193669
ACN,2020-09-10,212.2569122314453,2020-09-17,215.13670349121094,hold_days,0.013567479284846584,0.012567479284846583,False,0.010648546081427401,0.001918933203419182,28.809999465942383,0.10298616157272433,0.30776207752943385,1.1270079642297024,0.12962901121032339,0.6259548386645861,2.296212483094258
ACN,2021-03-08,228.22010803222656,2021-03-12,242.4592742919922,resistance,0.06239225098322598,0.06139225098322598,False,0.028940853118287757,0.032451397864938225,24.65999984741211,-0.11771022632277528,0.11836737871468062,1.070745436371401,0.024390811228240657,0.8125000000000012,1.0572243077603947
ACN,2021-06-07,259.0350036621094,2021-06-14,262.2662353515625,hold_days,0.012474112161567241,0.01147411216156724,True,-0.0014950265655315764,0.012969138727098817,16.420000076293945,-0.019115872114665144,-0.20561199730590463,0.9165880241654444,0.3542332344781348,0.8805363508696209,0.9367291185672484
ACN,2021-09-16,315.0352783203125,2021-09-23,315.7440490722656,hold_days,0.00224981391205481,0.00124981391205481,False,-0.002933206732086857,0.004183020644141667,18.18000030517578,0.012249511799437007,0.10315538896603416,1.1077803749461257,0.42050424245519136,0.8112866331171433,1.13177957490494
ACN,2022-02-15,304.9227294921875,2022-02-23,289.8807373046875,hold_days,-0.04933050485462542,-0.050330504854625424,False,-0.045708137803837645,-0.004622367050787779,28.329999923706055,0.23928255325056913,0.14095851835498507,1.0833395499218206,0.34448232220135516,0.7285508205462707,0.7392431171144421
ACN,2022-09-29,240.63584899902344,2022-10-06,251.0711212158203,hold_days,0.04336540985146087,0.04236540985146087,True,0.03233988041836233,0.010025529433098535,30.18000030517578,0.07824224908774013,0.15366974316558912,1.2475052694199984,0.47601378362856267,0.7682291045784336,0.8229174849834746
ACN,2023-02-14,267.596435546875,2023-02-22,253.36953735351562,hold_days,-0.05316549962365713,-0.05416549962365713,False,-0.029354935100860624,-0.024810564522796508,20.34000015258789,0.046834782970626154,0.020060160873470068,0.9540960009701923,0.29644684280608796,0.9851491505706872,0.8752389567329192
ACN,2023-08-08,298.3862609863281,2023-08-15,291.04852294921875,hold_days,-0.024591407167522283,-0.025591407167522284,True,-0.012593199683281653,-0.012998207484240631,15.770000457763672,0.15700662695192746,0.13371679588462437,1.0524020090167288,0.9735925898066867,0.9362723832034314,1.0572872582901993
ACN,2024-03-15,357.44549560546875,2024-03-22,322.0444641113281,hold_days,-0.09903896378432642,-0.10003896378432642,False,0.017710693557754453,-0.11774965734208087,14.399999618530273,-0.0027700805412326224,0.07462686779611127,1.0556173611507693,0.9347028694574007,0.33468485756379,1.2858244162906534
ACN,2024-08-08,303.9085998535156,2024-08-15,312.80804443359375,hold_days,0.029283293017597023,0.028283293017597022,False,0.027108095794453613,0.0011751972231434094,27.850000381469727,0.7023226981940347,0.543791517077959,1.8671208609195862,0.27976215705627316,0.011523222282135485,0.722363000647079
ACN,2026-03-27,188.71131896972656,2026-04-06,194.93310546875,hold_days,0.03296986387987433,0.03196986387987433,True,0.02389392831591408,0.008075935563960246,27.440000534057617,0.1404821755253869,0.0054965047086139585,1.3354363042577333,0.4421265063380592,0.8222879453257299,0.6680940486494135
ACN,2026-04-30,176.58668518066406,2026-05-07,178.04910278320312,hold_days,0.008281584769785244,0.007281584769785244,False,-0.0055148449689024215,0.012796429738687665,18.809999465942383,-0.005813985724523851,0.035222861142605755,0.8480060790596337,0.9475658855364694,0.9551931282456081,1.0210357088856672
ADBE,2016-03-10,84.8499984741211,2016-03-16,88.16999816894531,resistance,0.03912786982355465,0.03812786982355465,True,0.0220085655439739,0.01611930427958075,18.34000015258789,0.07314218776122816,-0.11486482816785815,0.8214519462888453,0.43003481399121446,0.9901939884885952,1.2493278075324412
ADBE,2016-05-23,96.62000274658203,2016-05-31,99.47000122070312,hold_days,0.029496981919946208,0.028496981919946207,False,0.0266820497856608,0.0018149321342854075,15.199999809265137,0.01063828775385156,0.03260866396255957,1.017874674687738,0.1304380276317317,0.8095197728139703,0.5515195968492328
ADBE,2017-06-14,138.25,2017-06-21,144.24000549316406,hold_days,0.04332734533934213,0.042327345339342126,True,-0.0001582265271291572,0.04248557186647128,10.420000076293945,-0.0028707878965311684,0.003853560829674585,0.9057407891920145,0.41441336174307514,0.5649703876757558,1.6071881576314526
ADBE,2018-01-29,198.22999572753906,2018-02-05,190.27000427246094,hold_days,-0.0401553328287354,-0.0411553328287354,False,-0.07223044581933846,0.03107511299060306,11.079999923706055,-0.016858964182803526,0.12145746916654176,1.0768151088612399,0.1204013207248677,0.9242424943010787,0.6947708719119833
ADBE,2018-11-02,239.63999938964844,2018-11-09,244.83999633789062,hold_days,0.021699202810408602,0.0206992028104086,True,0.025245585493281597,-0.004546382682872996,19.34000015258789,-0.20148634595855885,-0.035892289756881524,1.4579064926132315,0.1902788713858991,0.6254116853163053,0.8697999608723171
ADBE,2019-07-19,306.8699951171875,2019-07-26,311.2699890136719,hold_days,0.014338299496515106,0.013338299496515105,False,0.0133205369574656,1.7762539049503978e-05,13.529999732971191,0.046403666947729016,0.07637231992473792,0.8513711418100584,0.2040825064908272,0.7936055666361741,1.8733112523507225
ADBE,2020-03-16,286.0299987792969,2020-03-23,307.2699890136719,hold_days,0.07425791114576041,0.07325791114576041,True,-0.08009831794596789,0.1533562290917283,57.83000183105469,0.37887467154627763,0.441785114711017,2.733990411955566,0.11651301282608807,0.9868421052631579,1.3243683212702149
ADBE,2020-11-20,462.9200134277344,2020-11-30,478.4700012207031,hold_days,0.03359108991168358,0.03259108991168358,True,0.02136086266249948,0.0112302272491841,23.110000610351562,-0.08836290877358544,-0.1620739421943348,0.8271925619615815,0.07330196366657613,0.606960495535055,0.5281591344992755
ADBE,2022-04-08,445.3399963378906,2022-04-18,425.4700012207031,hold_days,-0.0446175849476399,-0.0456175849476399,True,-0.011972682371889198,-0.0336449025757507,21.549999237060547,0.04815174109114628,-0.005537648306917831,0.7982516187119689,0.17844200144294958,0.7889174515815389,0.861281569007116
ADBE,2022-05-11,379.3299865722656,2022-05-18,397.8800048828125,hold_days,0.04890206144304643,0.04790206144304643,False,0.005898949918989649,0.04200311152405678,32.9900016784668,0.12786330524672818,-0.015811419214170064,1.154823299873666,0.04723397637115756,0.7005761440289783,1.8396619611070781
ADBE,2023-02-08,378.3599853515625,2023-02-15,375.94000244140625,hold_days,-0.006395980029198056,-0.007395980029198056,True,0.006340050204629355,-0.013736030233827412,18.65999984741211,-0.038144318848921,-0.02812504656612691,0.8794762119297934,0.22970433755959235,0.9080463226045691,1.1598037742401925
ADBE,2023-06-28,482.42999267578125,2023-07-06,481.2900085449219,hold_days,-0.0023630042662490247,-0.0033630042662490247,True,0.0026951737492040273,-0.006058178015453052,13.739999771118164,-0.010086479983317576,-0.08461028903383838,0.8115106077153399,0.21794671153018505,0.8589859703205337,0.6198196530750417
ADBE,2023-11-15,595.3099975585938,2023-11-22,619.719970703125,hold_days,0.041003801791735794,0.040003801791735794,False,0.009977422472968955,0.030026379318766838,14.15999984741211,-0.04388930140363989,-0.21940461279769996,0.8800056360247767,0.2525121172715451,0.3606014462001881,0.9998516051810318
ADBE,2024-04-17,474.45001220703125,2024-04-24,477.1199951171875,hold_days,0.005627532598715845,0.004627532598715845,True,0.022484180803633347,-0.017856648204917502,18.399999618530273,0.22830441794415313,0.2594113655656982,1.2059558409615707,0.21128602673681202,0.736891867910641,0.8366767226656803
