stock,hold_days,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret,stock_mom_5d,market_mom_5d,rel_mom_5d
T,5,2015-10-19,2015-10-26,12.031709671020508,12.04244613647461,hold_days,0.0008923474508333307,-0.00010765254916666935,0.02621310328111881,-0.02632075583028548,0.02082085914638765,0.010528977201330614,0.010291881945057035
T,5,2015-10-26,2015-11-02,12.04244613647461,12.024555206298828,hold_days,-0.0014856558188449664,-0.0024856558188449665,0.020734888300708576,-0.023220544119553543,-0.002660427799059395,0.027189032556959924,-0.02984946035601932
T,5,2015-10-27,2015-11-03,11.881448745727539,12.031709671020508,hold_days,0.012646683793253954,0.011646683793253954,0.024779990839002064,-0.01313330704574811,0.0008923474508333307,0.02621310328111881,-0.02532075583028548
T,5,2015-11-30,2015-12-07,12.046021461486816,12.26068115234375,hold_days,0.017819965832141182,0.01681996583214118,-0.0028668503701514414,0.019686816202292623,-0.0014868690033759124,0.005563822865099155,-0.0070506918684750675
T,5,2015-12-02,2015-12-09,12.006667137145996,12.010246276855469,hold_days,0.0002980960218676998,-0.0007019039781323002,-0.017700997545108565,0.016999093566976264,0.009264610903948256,0.00769172627245629,0.0015728846314919664
T,5,2015-12-09,2015-12-16,12.010246276855469,12.30718994140625,hold_days,0.024724194467436567,0.023724194467436566,0.017387788268745652,0.006336406198690914,0.0023691493716553325,-0.01863832048508418,0.021007469856739514
T,5,2015-12-17,2015-12-24,12.17481517791748,12.400208473205566,hold_days,0.018513077364566533,0.01751307736456653,0.011051107394012494,0.006461969970554038,0.024724194467436567,0.017387788268745652,0.007336406198690915
T,5,2015-12-24,2016-01-04,12.400208473205566,12.289302825927734,hold_days,-0.00894385344548665,-0.00994385344548665,-0.023470140140715023,0.013526286695228373,0.011046550552715084,-0.00458072390457398,0.015627274457289064
T,5,2015-12-29,2016-01-06,12.496808052062988,12.413627624511719,hold_days,-0.006656133886727811,-0.007656133886727811,-0.04331600591527596,0.035659872028548145,0.034523618460651884,0.027779552574165978,0.006744065886485906
T,5,2016-01-06,2016-01-13,12.413627624511719,12.2969970703125,hold_days,-0.009395364330803901,-0.010395364330803902,-0.05034080811947084,0.039945443788666934,-0.0048903096715555705,-0.02065031440074372,0.01576000472918815
T,5,2016-01-13,2016-01-21,12.2969970703125,12.5885648727417,hold_days,0.02371048807786602,0.02271048807786602,-0.013463515759794653,0.03617400383766067,-0.0016046942180145685,-0.039149775541545195,0.03754508132353063
