stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,market_depth_10d
AAPL,5,0.01,2019-02-12,2019-02-20,40.685367584228516,40.9567756652832,hold_days,0.00667090153463179,0.00567090153463179,1,2019-02-11,0.012220245126077112,-0.0065493435914453215,-0.00435127976808785
AAPL,5,0.01,2019-03-27,2019-04-03,44.87079620361328,46.508785247802734,hold_days,0.036504568288840744,0.03550456828884074,1,2019-03-26,0.024890255447256093,0.01061431284158465,0.016033174769903707
AAPL,5,0.01,2019-09-25,2019-09-30,53.02601623535156,53.73134231567383,resistance,0.013301509907735376,0.012301509907735375,1,2019-09-24,-0.00109976769073461,0.013401277598469985,0.005232419627577001
AAPL,5,0.01,2020-05-14,2020-05-21,74.86176300048828,76.6296615600586,hold_days,0.02361550795375722,0.02261550795375722,1,2020-05-13,0.041866117283571036,-0.019250609329813817,0.03646192633850793
AAPL,5,0.01,2020-11-03,2020-11-09,107.0315933227539,112.9245834350586,resistance,0.05505841713982873,0.05405841713982873,1,2020-11-02,0.061364061377453094,-0.007305644237624365,0.023193066249800276
AAPL,5,0.01,2021-11-12,2021-11-19,146.50946044921875,156.8243865966797,hold_days,0.07040450572839396,0.06940450572839396,1,2021-11-11,-0.00896814478847141,0.07837265051686537,0.003223646284267915
AAPL,5,0.01,2022-04-12,2022-04-20,163.97805786132812,163.55746459960938,hold_days,-0.002564936231129411,-0.003564936231129411,1,2022-04-11,0.023163729122015475,-0.026728665353144887,0.03171747729807219
AAPL,5,0.01,2023-05-24,2023-06-01,169.31820678710938,177.44715881347656,hold_days,0.04800991092817353,0.047009910928173526,1,2023-05-23,0.0096420132415731,0.037367897686600426,0.018557670346284524
AAPL,5,0.01,2023-10-27,2023-11-03,165.97518920898438,174.29266357421875,hold_days,0.050112757243262473,0.04911275724326247,1,2023-10-26,0.05629475989136945,-0.007182002648106978,0.05664913608770679
AAPL,5,0.01,2023-11-30,2023-12-07,187.66209411621094,191.93006896972656,hold_days,0.022742871295428735,0.021742871295428734,1,2023-11-29,0.008727455118186178,0.013015416177242556,-0.0066845178844097755
AAPL,5,0.01,2024-02-01,2024-02-08,184.6093292236328,186.05174255371094,hold_days,0.007813328482066062,0.006813328482066062,1,2024-01-31,0.0030980952112753535,0.0037152332707907085,0.002264954054542267
AAPL,5,0.01,2024-04-22,2024-04-29,164.0515899658203,171.6289520263672,hold_days,0.04618889742016874,0.04518889742016874,3,2024-04-19,0.011852958664921864,0.033335938755246874,0.018328726115165565
AAPL,5,0.01,2024-09-17,2024-09-24,214.99154663085938,225.48377990722656,hold_days,0.048803003842669,0.047803003842669,1,2024-09-16,0.015344068394880228,0.03245893544778877,-1.9444291107467283e-05
AAPL,5,0.01,2025-01-22,2025-01-29,222.2173309326172,237.635498046875,hold_days,0.06938327919586551,0.06838327919586551,1,2025-01-21,0.008125856974270373,0.060257422221595136,0.0018065099013409177
AAPL,5,0.01,2025-03-03,2025-03-10,236.5748748779297,226.08937072753906,hold_days,-0.04432213757188308,-0.04532213757188308,4,2025-02-27,-0.02117216785160303,-0.02414996972028005,0.019424619360970632
AAPL,5,0.01,2025-05-08,2025-05-15,196.28273010253906,210.43295288085938,hold_days,0.07209102283694624,0.07109102283694624,1,2025-05-07,0.03534750509030338,0.03574351774664286,0.0011791638293423387
AAPL,5,0.01,2025-06-18,2025-06-26,195.6344757080078,200.03323364257812,hold_days,0.022484574452693362,0.02148457445269336,1,2025-06-17,0.018064796512650805,0.0034197779400425565,0.012119614811624787
AAPL,5,0.01,2025-08-25,2025-09-02,226.323974609375,228.87454223632812,hold_days,0.011269542395388354,0.010269542395388354,4,2025-08-21,-0.0007303334268672357,0.01099987582225559,0.005371123759097017
AAPL,5,0.01,2025-10-13,2025-10-20,246.74851989746094,261.27484130859375,hold_days,0.05887095662081121,0.05787095662081121,3,2025-10-10,0.020279308101255555,0.037591648519555654,0.017377378802799714
AAPL,5,0.01,2026-03-16,2026-03-23,252.36964416503906,251.04200744628906,hold_days,-0.0052606830870743915,-0.0062606830870743915,3,2026-03-13,-0.012130741621958263,0.005870058534883872,0.031796317627314545
AMAT,5,0.01,2016-03-28,2016-04-04,18.014673233032227,18.879732131958008,hold_days,0.04801968305145743,0.04701968305145743,4,2016-03-24,0.012169130038882425,0.034850553012575,0.008504197559538934
AMAT,5,0.01,2017-08-28,2017-09-05,39.632633209228516,40.40476608276367,hold_days,0.0194822501310703,0.0184822501310703,3,2017-08-25,0.005609721818735869,0.01287252831233443,0.010348222361247874
