stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,stock_mom_5d,market_mom_5d,rel_mom_5d
GOOG,5,0.01,2025-06-04,2025-06-11,168.5954132080078,178.16522216796875,hold_days,0.05676197695932572,0.05576197695932572,1,2025-06-03,0.019454809092293912,0.03630716786703181,-0.03603851761854393,0.004572830186275301,-0.04061134780481923
GOOG,5,0.01,2026-09-10,2026-09-17,330.3900146484375,343.67999267578125,hold_days,0.04022512012502988,0.03922512012502988,1,2026-09-09,0.0007573903351121292,0.03846772978991775,-0.010350872352362317,-0.011720582417047987,0.0013697100646856697
MO,5,0.01,2016-02-05,2016-02-12,29.254802703857422,29.337968826293945,hold_days,0.0028428194603944412,0.0018428194603944412,1,2016-02-04,-0.010485265069124727,0.012328084529519168,-0.0025154400235067875,0.009147656480811284,-0.011663096504318071
MO,5,0.01,2016-03-28,2016-04-04,30.422897338867188,31.212717056274414,hold_days,0.025961357611991254,0.024961357611991253,4,2016-03-24,0.01216908197477018,0.012792275637221073,-0.02326301925806651,-0.0011363795287874234,-0.022126639729279085
MO,5,0.01,2016-09-20,2016-09-27,31.650793075561523,31.826709747314453,hold_days,0.005558049409155608,0.004558049409155608,1,2016-09-19,0.009943384730400018,-0.00538533532124441,-0.020917797765891644,-0.011420979894034122,-0.009496817871857521
MO,5,0.01,2016-10-06,2016-10-13,31.052656173706055,31.510040283203125,hold_days,0.014729307114293322,0.013729307114293321,1,2016-10-05,-0.01446333371287123,0.02819264082716455,-0.03998779169523459,0.001158006193900496,-0.04114579788913508
MO,5,0.01,2017-10-09,2017-10-16,33.1167106628418,34.0544319152832,hold_days,0.028315651937423914,0.027315651937423913,3,2017-10-06,0.007174741103419091,0.02014091083400482,-0.01371814953292183,0.013641172191846351,-0.027359321724768182
MO,5,0.01,2017-11-07,2017-11-14,33.50221633911133,34.241966247558594,resistance,0.022080625978874835,0.021080625978874834,1,2017-11-06,-0.0018730385410383743,0.02295366451991321,-0.009367663827793526,0.006479840531272707,-0.015847504359066233
MO,5,0.01,2018-01-18,2018-01-25,36.81079864501953,36.74773025512695,hold_days,-0.0017133121859368439,-0.002713312185936844,2,2018-01-16,0.0171226466553438,-0.019835958841280643,0.008336859182186629,0.0230120009559156,-0.014675141773728972
MO,5,0.01,2018-03-26,2018-04-03,31.663515090942383,33.28917694091797,hold_days,0.05134179971195363,0.05034179971195363,3,2018-03-23,-0.016496069881581144,0.06683786959353477,-0.062035325093606875,-0.05617609856785921,-0.005859226525747663
MO,5,0.01,2019-04-04,2019-04-11,30.663780212402344,31.438796997070312,hold_days,0.025274665396750606,0.024274665396750605,1,2019-04-03,0.0012513800848190648,0.02302328531193154,-0.04120779603169489,0.024890348294238196,-0.06609814432593308
MO,5,0.01,2019-05-14,2019-05-21,29.141817092895508,29.13058853149414,hold_days,-0.0003853075244270032,-0.0013853075244270032,1,2019-05-13,0.011987072360479356,-0.01337237988490636,-0.03904357395301683,-0.0406953313573819,0.001651757404365073
MO,5,0.01,2019-07-01,2019-07-09,27.204931259155273,27.581430435180664,hold_days,0.013839372444607312,0.012839372444607311,3,2019-06-28,0.0030304844639568174,0.009808887980650494,-0.01354136996877875,-0.0037085837510794084,-0.00983278621769934
MO,5,0.01,2019-11-01,2019-11-08,26.19963836669922,26.984575271606445,hold_days,0.029959837380996612,0.02895983738099661,1,2019-10-31,0.017425701488529288,0.011534135892467323,-0.046209675385671445,0.00791206731485028,-0.054121742700521724
MO,5,0.01,2020-04-22,2020-04-29,22.96306037902832,24.578554153442383,hold_days,0.07035184978607889,0.06935184978607889,1,2020-04-21,0.06273572020874685,0.006616129577332042,-0.1035136540531787,-0.03900068930477585,-0.06451296474840285
MO,5,0.01,2021-09-16,2021-09-23,33.2276611328125,33.24127960205078,hold_days,0.00040985338040644415,-0.0005901466195935559,2,2021-09-14,-0.002933164177156722,0.002343017557563166,-0.014722798466197617,-0.0031354561077616694,-0.011587342358435948
MO,5,0.01,2021-10-01,2021-10-08,31.232229232788086,31.82472801208496,hold_days,0.018970748929918235,0.017970748929918234,1,2021-09-30,0.013013809173357371,0.004956939756560863,-0.06740444861040884,-0.025793681408594726,-0.041610767201814114
MO,5,0.01,2021-12-01,2021-12-08,29.277664184570312,30.31964111328125,hold_days,0.03558948289529429,0.03458948289529429,1,2021-11-30,0.042147947314821854,-0.007558464419527566,-0.03068895781080838,-0.030328055792019137,-0.0003609020187892442
MO,5,0.01,2022-11-17,2022-11-25,32.136131286621094,32.92353820800781,hold_days,0.02450223128490059,0.023502231284900588,1,2022-11-16,0.020811549533622964,0.0026906817512776238,-0.03605395204929862,0.05044098245723072,-0.08649493450652934
MO,5,0.01,2023-03-24,2023-03-31,33.727569580078125,34.22614669799805,hold_days,0.014782479856313646,0.013782479856313645,1,2023-03-23,0.033965383281391315,-0.02018290342507767,-0.03868174133893498,-0.004249851123343196,-0.03443189021559179
MO,5,0.01,2023-05-31,2023-06-07,34.07273864746094,34.594337463378906,hold_days,0.015308391301174007,0.014308391301174006,1,2023-05-30,0.03242507098609915,-0.01811667968492514,-0.013576712593505347,-0.005823165320974599,-0.0077535472725307475
MO,5,0.01,2023-10-27,2023-11-03,31.466737747192383,32.563663482666016,hold_days,0.03485984928868291,0.03385984928868291,1,2023-10-26,0.05629476203264128,-0.02243491274395837,-0.07862005571827968,-0.030491764641185415,-0.048128291077094265
MO,5,0.01,2024-05-30,2024-06-06,38.07297134399414,39.12031936645508,hold_days,0.027508964640506228,0.026508964640506227,1,2024-05-29,0.019542283340095334,0.006966681300410893,-0.02546961572455264,-0.02892677574098046,0.0034571600164278182
MO,5,0.01,2024-06-17,2024-06-25,38.27278137207031,39.74546813964844,hold_days,0.03847869725644815,0.037478697256448146,3,2024-06-14,0.015084238053063803,0.022394459203384343,-0.030189559607672667,-0.0042554263599630104,-0.025934133247709656
MO,5,0.01,2024-11-08,2024-11-15,47.18720245361328,48.828495025634766,hold_days,0.03478257846785748,0.03378257846785748,1,2024-11-07,-0.014432511967332085,0.04821509043518957,-0.016893092678771926,0.031169581250938938,-0.048062673929710864
MO,5,0.01,2025-04-29,2025-05-06,53.247802734375,54.797122955322266,hold_days,0.029096416028206784,0.028096416028206783,1,2025-04-28,0.0037548841123464793,0.024341531915860304,0.00971695436266451,0.05608445727214795,-0.04636750290948344
MO,5,0.01,2025-10-17,2025-10-24,60.929298400878906,60.573360443115234,hold_days,-0.005841819405531523,-0.006841819405531523,1,2025-10-16,0.021156368090278654,-0.02799818749581018,-0.022215427521722342,-0.005451236403785642,-0.0167641911179367
MO,5,0.01,2025-11-25,2025-12-03,54.644351959228516,54.70991516113281,hold_days,0.001199816624291028,0.00019981662429102796,1,2025-11-24,0.01673604260701378,-0.016536225982722752,-0.01376222796339277,0.0023375504062659314,-0.0160997783696587
MO,5,0.01,2025-12-22,2025-12-30,54.897239685058594,55.100738525390625,hold_days,0.0037069047824533907,0.0027069047824533907,3,2025-12-19,0.004625483562485044,-0.0019185787800316536,-0.01157440945313104,-0.009224915042761461,-0.002349494410369579
MO,5,0.01,2026-03-25,2026-04-01,61.85237503051758,63.50100326538086,hold_days,0.02665424301087649,0.025654243010876487,1,2026-03-24,-0.0006969347253024116,0.0263511777361789,-0.03956990837294705,-0.015396571452747754,-0.024173336920199295
MO,5,0.01,2026-04-20,2026-04-27,62.657291412353516,64.00527954101562,hold_days,0.021513667416468207,0.020513667416468206,3,2026-04-17,-0.016854932855003946,0.03736860027147215,-0.04764018918557911,0.01996980783164215,-0.06760999701722126
MO,5,0.01,2026-05-11,2026-05-18,66.5363998413086,71.49195861816406,hold_days,0.07447891362734738,0.07347891362734738,3,2026-05-08,0.014299543026487616,0.05917937060085976,-0.0862508146814891,-0.0047450468186962524,-0.08150576786279284
AMZN,5,0.01,2016-01-19,2016-01-26,28.724000930786133,30.0625,hold_days,0.046598629224359644,0.045598629224359644,4,2016-01-15,0.00886768143994443,0.03673094778441521,-0.06073635060450744,-0.020944602126514833,-0.039791748477992606
AMZN,5,0.01,2016-05-18,2016-05-25,34.872501373291016,35.41749954223633,hold_days,0.01562830733337428,0.01462830733337428,1,2016-05-17,0.02388793145932855,-0.009259624125954269,-0.01109418390913608,-0.01603610326253313,0.004941919353397051
AMZN,5,0.01,2016-08-04,2016-08-11,38.03850173950195,38.5620002746582,hold_days,0.013762333194438314,0.012762333194438313,1,2016-08-03,0.017401090854888057,-0.004638757660449744,0.024393515071593708,-0.00019136716635381745,0.024584882237947525
AMZN,5,0.01,2016-09-13,2016-09-20,38.050498962402344,39.01100158691406,hold_days,0.025242839140185547,0.024242839140185546,4,2016-09-09,0.005092494418108773,0.019150344722076773,-0.0012298847373199973,-0.010062211950715994,0.008832327213395996
AMZN,5,0.01,2017-02-07,2017-02-14,40.625,41.81949996948242,hold_days,0.029403076171875098,0.028403076171875097,1,2017-02-06,0.020588133109964213,0.007814943061910884,-0.027385076953170606,0.008447868451506357,-0.035832945404676964
AMZN,5,0.01,2018-04-25,2018-05-02,73.00849914550781,78.48400115966797,hold_days,0.07499814512345115,0.07399814512345115,1,2018-04-24,-0.00560422569995811,0.07960237082340926,-0.029085688194409265,-0.0308596310717284,0.0017739428773191346
AMZN,5,0.01,2018-08-21,2018-08-28,94.1709976196289,96.64099884033203,hold_days,0.02622889512841131,0.02522889512841131,1,2018-08-20,0.009977603706715854,0.015251291421695456,-0.010278398472479466,0.0154485754359166,-0.025726973908396067
AMZN,5,0.01,2018-09-19,2018-09-26,96.32099914550781,98.74250030517578,hold_days,0.025139909066037802,0.0241399090660378,2,2018-09-17,0.004463857861074949,0.019676051204962852,-0.02319905742047179,0.009807184349801545,-0.03300624177027334
AMZN,5,0.01,2018-11-23,2018-11-30,75.10299682617188,84.50849914550781,hold_days,0.12523471388372487,0.12423471388372487,3,2018-11-20,0.05795880385531782,0.06627591002840705,-0.05145681875611208,-0.016168736119766547,-0.03528808263634553
AMZN,5,0.01,2019-05-14,2019-05-21,92.00599670410156,92.8759994506836,hold_days,0.009455935240612945,0.008455935240612944,1,2019-05-13,0.011987072360479356,-0.003531137119866412,-0.06555580623328072,-0.0406953313573819,-0.02486047487589882
AMZN,5,0.01,2019-09-12,2019-09-19,92.17749786376953,91.07499694824219,hold_days,-0.011960629666437073,-0.012960629666437073,2,2019-09-10,-0.0013720948448088244,-0.011588534821628249,0.012423496105221643,0.02770085531661226,-0.015277359211390618
AMZN,5,0.01,2019-12-11,2019-12-18,87.43599700927734,89.20149993896484,hold_days,0.020191945995654104,0.019191945995654103,1,2019-12-10,0.01705509308534081,0.0021368529103132916,-0.017373256514658708,0.017207628575758083,-0.03458088509041679
AMZN,5,0.01,2021-01-19,2021-01-26,156.03799438476562,166.30650329589844,hold_days,0.06580774734781736,0.06480774734781736,4,2021-01-15,-0.0026235229015606487,0.067431270249378,-0.024648887710132517,-0.004302479597774855,-0.02034640811235766
AMZN,5,0.01,2021-04-23,2021-04-30,167.04400634765625,173.37100219726562,hold_days,0.03787622188874873,0.03687622188874873,1,2021-04-22,0.0023958028181554347,0.03448041907059329,-0.020730448001291868,-0.006771913410455244,-0.013958534590836624
AMZN,5,0.01,2021-05-13,2021-05-20,158.07350158691406,162.38400268554688,hold_days,0.027268967001801814,0.026268967001801813,1,2021-05-12,0.0024885507618002123,0.0237804162400016,-0.036263081551996534,-0.016616010611914867,-0.019647070940081668
AMZN,5,0.01,2021-08-20,2021-08-27,159.99749755859375,167.48150634765625,hold_days,0.046775786517046836,0.045775786517046835,1,2021-08-19,0.01914601980506281,0.026629766711984026,-0.03503863173353239,-0.020914776100037558,-0.01412385563349483
AMZN,5,0.01,2021-09-15,2021-09-22,173.7895050048828,169.00250244140625,hold_days,-0.027544831106700363,-0.028544831106700363,1,2021-09-14,-0.02025087941895276,-0.008293951687747603,-0.016895115077595113,-0.013636342870259388,-0.003258772207335725
AMZN,5,0.01,2022-04-01,2022-04-08,163.55999755859375,154.4604949951172,hold_days,-0.05563403460076943,-0.056634034600769434,1,2022-03-31,-0.0030315622506371653,-0.05360247235013227,-0.003984173702141214,-0.0010979928380764337,-0.00288618086406478
AMZN,5,0.01,2023-08-10,2023-08-17,138.55999755859375,133.97999572753906,hold_days,-0.03305428631461915,-0.03405428631461915,1,2023-08-09,-0.017607005403627585,-0.01644728091099157,0.07518913411464445,-0.00034696356871943834,0.07553609768336389
AMZN,5,0.01,2023-10-05,2023-10-10,125.95999908447266,129.47999572753906,resistance,0.02794535303787815,0.02694535303787815,2,2023-10-03,0.024484015348918087,0.0024613376889600636,0.008096496395356478,-0.013933046829687323,0.0220295432250438
AMZN,5,0.01,2024-02-21,2024-02-28,168.58999633789062,173.16000366210938,hold_days,0.027107227139737677,0.026107227139737677,1,2024-02-20,0.00948349373647206,0.016623733403265617,-0.030521031789528252,-0.00898722450665379,-0.021533807282874462
AMZN,5,0.01,2024-08-06,2024-08-13,161.92999267578125,170.22999572753906,hold_days,0.05125673702941613,0.05025673702941613,1,2024-08-05,0.023180170385715293,0.02707656664370084,-0.12106983103306257,-0.04474079273981413,-0.07632903829324844
AMZN,5,0.01,2025-07-09,2025-07-16,222.5399932861328,223.19000244140625,hold_days,0.0029208644508120774,0.0019208644508120773,1,2025-07-08,-0.002676963745271932,0.004597828196084009,-0.00013673722312013137,0.012378387830159765,-0.012515125053279896
AMZN,5,0.01,2025-08-05,2025-08-12,213.75,221.47000122070312,hold_days,0.03611696477521931,0.035116964775219306,1,2025-08-04,0.015148941979608477,0.01996802279561083,-0.09081146097059378,-0.013185343190953991,-0.07762611777963979
AMZN,5,0.01,2025-11-07,2025-11-14,244.41000366210938,234.69000244140625,hold_days,-0.03976924460972875,-0.04076924460972875,1,2025-11-06,0.0146203941510481,-0.05538963876077685,0.0905500880396386,-0.006783206516759233,0.09733329455639783
AMZN,5,0.01,2026-03-30,2026-04-07,200.9499969482422,213.77000427246094,hold_days,0.06379700183583847,0.06279700183583847,3,2026-03-27,0.020654832721280325,0.04214216911455815,-0.02936163472106068,-0.003137914508133388,-0.026223720212927293
AMZN,5,0.01,2026-06-12,2026-06-22,238.5500030517578,232.7899932861328,hold_days,-0.024145921995126773,-0.025145921995126774,2,2026-06-10,-0.013619678100847299,-0.011526243894279475,-0.04838645771762928,-0.007081552303099592,-0.04130490541452969
AMZN,5,0.01,2026-08-20,2026-08-27,260.1099853515625,256.260009765625,hold_days,-0.014801337137188009,-0.01580133713718801,2,2026-08-18,-0.0016439520796222018,-0.014157385057565808,-0.00538761765931961,0.004620709289187452,-0.010008326948507063
AXP,5,0.01,2015-09-30,2015-10-05,63.44910430908203,66.162353515625,resistance,0.04276260848893654,0.04176260848893654,1,2015-09-29,0.035820024022980235,0.005942584465956302,-0.03447378031938653,-0.026441111649912474,-0.008032668669474052
AXP,5,0.01,2016-05-06,2016-05-13,55.93624496459961,55.598079681396484,hold_days,-0.0060455485243448015,-0.0070455485243448015,1,2016-05-05,-0.0030052069304619122,-0.004040341593882889,-0.029161421047634195,-0.013080005676635253,-0.01608141537099894
AXP,5,0.01,2016-08-12,2016-08-19,56.975990295410156,57.106727600097656,hold_days,0.002294603463838918,0.0012946034638389179,2,2016-08-10,0.003820088138228206,-0.002525484674389288,0.02408545741967849,0.017401090854888057,0.006684366564790434
AXP,5,0.01,2016-08-29,2016-09-06,57.097991943359375,57.30715560913086,resistance,0.003663240311129856,0.002663240311129856,3,2016-08-26,-0.00038742657987378415,0.0030506668910036403,-0.011292845660033857,-0.005858246637378883,-0.005434599022654973
AXP,5,0.01,2016-09-15,2016-09-22,55.62523651123047,56.32240676879883,hold_days,0.01253334459850075,0.01153334459850075,1,2016-09-14,0.016273011344961175,-0.004739666746460425,-0.04094271011135675,-0.027392401690112256,-0.013550308421244495
AXP,5,0.01,2016-11-21,2016-11-29,62.657928466796875,62.614112854003906,hold_days,-0.0006992828180744093,-0.0016992828180744093,3,2016-11-18,0.0053232699336551725,-0.007022552751729582,0.007092095177663182,0.0070061370152407765,8.595816242240595e-05
AXP,5,0.01,2017-01-25,2017-01-30,67.63093566894531,67.97393798828125,resistance,0.005071677863735857,0.004071677863735857,2,2017-01-23,-0.007724676200795533,0.011796354064531389,0.010835705069888402,0.006918134618557392,0.0039175704513310095
AXP,5,0.01,2017-03-24,2017-03-31,68.78314971923828,69.58356475830078,hold_days,0.011636789567352812,0.010636789567352811,3,2017-03-21,0.008398899084176348,0.0022378904831764634,-0.024194624351944305,-0.014022351752510653,-0.010172272599433652
AXP,5,0.01,2017-08-14,2017-08-21,75.77127075195312,75.62057495117188,hold_days,-0.001988825042601894,-0.002988825042601894,3,2017-08-11,-0.01762905771255996,0.014640232669958064,-0.01954174099820505,-0.01189826983240383,-0.007643471165801219
AXP,5,0.01,2017-11-16,2017-11-24,83.26347351074219,83.19227600097656,hold_days,-0.0008550869518605397,-0.0018550869518605398,1,2017-11-15,0.008227065503773723,-0.010082152455634263,-0.019657559621388376,-0.010423108689787908,-0.009234450931600469
AXP,5,0.01,2018-05-04,2018-05-11,88.16488647460938,90.91693878173828,hold_days,0.031214834126979563,0.03021483412697956,1,2018-05-03,0.02943555293366562,0.000779281193313941,-0.030828890221258787,-0.014058579686576533,-0.016770310534682253
AXP,5,0.01,2018-10-30,2018-11-06,92.16857147216797,94.7870101928711,hold_days,0.028409236238339686,0.027409236238339685,1,2018-10-29,0.032488650056359925,-0.00507941381802024,-0.03176709557763835,-0.04403846273176637,0.012271367154128021
AXP,5,0.01,2019-03-28,2019-04-04,98.96452331542969,100.18829345703125,hold_days,0.0123657458309685,0.011365745830968499,1,2019-03-27,0.02387907511199594,-0.012513329281027441,-0.01615963660000508,-0.006769881048459991,-0.009389755551545087
AXP,5,0.01,2019-04-12,2019-04-16,100.90705871582031,101.78955841064453,resistance,0.008745668598958645,0.007745668598958645,1,2019-04-11,0.0005395902115246098,0.007206078387434035,-0.0024518956920105417,0.0012513800848190648,-0.0037032757768296065
AXP,5,0.01,2019-07-22,2019-07-29,114.99457550048828,116.08063507080078,hold_days,0.009444441753758026,0.008444441753758025,3,2019-07-19,0.012171243309150759,-0.0037268015553927336,-0.024538857279227777,-0.0068802962908565135,-0.017658560988371264
AXP,5,0.01,2021-08-05,2021-08-12,159.62734985351562,158.58277893066406,hold_days,-0.006543809214461849,-0.007543809214461849,1,2021-08-04,0.013988574381954333,-0.021532383596416182,-0.011528136915092024,-0.0042113395234016915,-0.007316797391690333
AXP,5,0.01,2021-09-14,2021-09-21,150.0758514404297,153.6423797607422,hold_days,0.023764838154046286,0.022764838154046285,4,2021-09-10,-0.020086583107564948,0.04285142126161123,0.013496679854417604,-0.013740935460992865,0.02723761531541047
AXP,5,0.01,2022-03-08,2022-03-15,151.3656005859375,166.4879913330078,hold_days,0.09990639014763869,0.09890639014763869,1,2022-03-07,0.01874017609792955,0.08016621404970914,-0.18201933769998924,-0.0241600608005772,-0.15785927689941204
AXP,5,0.01,2023-09-08,2023-09-15,152.04156494140625,158.145263671875,hold_days,0.04014493492500559,0.03914493492500559,1,2023-09-07,0.005671714178340892,0.0334732207466647,-0.021165123454506718,-0.012847104642875196,-0.008318018811631522
AXP,5,0.01,2023-10-04,2023-10-11,141.61123657226562,146.92539978027344,hold_days,0.03752642330254585,0.03652642330254585,1,2023-10-03,0.023777250150455398,0.012749173152090454,-0.040166677487571856,-0.014365803410180344,-0.02580087407739151
AXP,5,0.01,2023-10-30,2023-11-06,138.93475341796875,148.3606414794922,hold_days,0.06784399028777743,0.06684399028777743,3,2023-10-27,0.039848246729371706,0.026995743558405727,-0.001836573623161586,-0.033516959526851076,0.03168038590368949
AXP,5,0.01,2024-08-07,2024-08-14,223.9481964111328,238.59097290039062,hold_days,0.06538465914847569,0.06438465914847569,2,2024-08-05,0.02953962480625405,0.03484503434222164,-0.08460073110980648,-0.042030528905231734,-0.04257020220457475
AXP,5,0.01,2024-09-10,2024-09-17,240.21578979492188,259.7720947265625,hold_days,0.08141140492195098,0.08041140492195098,4,2024-09-06,0.018753812091570232,0.06165759283038075,-0.029885960443689186,-0.02248859286754412,-0.007397367576145064
AXP,5,0.01,2024-11-20,2024-11-27,282.3448486328125,298.576416015625,hold_days,0.05748844882918891,0.05648844882918891,2,2024-11-18,0.027416990035317834,0.029071458793871074,-0.010259656564234665,-0.006738583862441527,-0.0035210727017931376
AXP,5,0.01,2025-01-13,2025-01-21,292.1665344238281,312.7545471191406,hold_days,0.07046670398412824,0.06946670398412824,3,2025-01-10,0.037507648406346794,0.03195905557778145,-0.014879333813989759,-0.0048283074297527095,-0.01005102638423705
AXP,5,0.01,2025-09-12,2025-09-19,321.8671569824219,337.5098571777344,hold_days,0.04859986443465192,0.04759986443465192,2,2025-09-10,0.014574273938613658,0.03302559049603826,-0.00402226776088821,0.004451347941316408,-0.008473615702204618
AXP,5,0.01,2025-11-19,2025-11-26,341.8566589355469,361.030517578125,hold_days,0.05608742185183857,0.05508742185183857,1,2025-11-18,0.022567981269302262,0.03251944058253631,-0.07969525519962528,-0.012965223046621732,-0.06673003215300355
AXP,5,0.01,2026-01-02,2026-01-09,370.54107666015625,373.4041442871094,hold_days,0.007726721292978356,0.006726721292978356,2,2025-12-31,0.02855435350792046,-0.021827632214942105,-0.03202594590974295,-0.0022915913272089083,-0.02973435458253404
AXP,5,0.01,2026-04-28,2026-05-05,315.0376281738281,315.0874938964844,hold_days,0.000158284973592826,-0.000841715026407174,4,2026-04-24,0.01396384868110312,-0.014805563707510294,-0.03343738102606464,-0.016854932855003946,-0.016582448171060693
AXP,5,0.01,2026-08-18,2026-08-25,338.5199890136719,335.95001220703125,hold_days,-0.007591802227480349,-0.00859180222748035,1,2026-08-17,0.007206092044206969,-0.01579789427168732,-0.007820321109130224,-0.009709459386012198,0.0018891382768819742
AEP,5,0.01,2015-11-09,2015-11-16,37.37076187133789,38.59288024902344,hold_days,0.032702527764703504,0.0317025277647035,3,2015-11-06,-0.010042268321814207,0.04174479608651771,-0.03794747244850849,0.013857749857072887,-0.05180522230558138
AEP,5,0.01,2015-11-27,2015-12-04,38.40749740600586,38.33884048461914,hold_days,-0.0017875916428750083,-0.0027875916428750083,2,2015-11-25,0.0009140076790929985,-0.003701599321968007,0.003609177623098647,0.0061546616624574835,-0.0025454840393588363
AEP,5,0.01,2016-05-24,2016-06-01,44.462337493896484,45.3427848815918,hold_days,0.01980209402657196,0.01880209402657196,1,2016-05-23,0.013007616978401249,0.00579447704817071,-0.04519940272460321,-0.007622521940465643,-0.03757688078413757
AEP,5,0.01,2016-09-13,2016-09-20,44.95918655395508,45.804683685302734,hold_days,0.0188058814261014,0.0178058814261014,4,2016-09-09,0.005092494418108773,0.012713387007992627,-0.008123718194863128,-0.010062211950715994,0.0019384937558528659
AEP,5,0.01,2016-11-15,2016-11-22,42.28879928588867,42.082550048828125,hold_days,-0.004877159922801799,-0.005877159922801799,1,2016-11-14,0.00673807777433022,-0.01261523769713202,-0.06272958131422779,0.019342957036895925,-0.08207253835112371
AEP,5,0.01,2017-01-27,2017-01-31,44.7851676940918,45.560394287109375,resistance,0.017309895952892562,0.01630989595289256,2,2017-01-25,-0.008504231263663509,0.02481412721655607,-0.0009567297089724258,0.01718519879871616,-0.018141928507688587
AEP,5,0.01,2017-04-04,2017-04-11,48.30339050292969,48.375186920166016,hold_days,0.0014863639278483998,0.00048636392784839975,4,2017-03-31,-0.003444948616928456,0.003931312544776856,-0.007977410708685073,0.008878571865394758,-0.01685598257407983
AEP,5,0.01,2017-08-14,2017-08-16,51.87489318847656,52.583106994628906,resistance,0.01365234244587632,0.012652342445876319,3,2017-08-11,0.0022050286441961386,0.01044731380168018,0.0037812442466154117,-0.01189826983240383,0.01567951407901924
AEP,5,0.01,2017-12-06,2017-12-13,56.48570251464844,56.323734283447266,hold_days,-0.002867419966303353,-0.003867419966303353,1,2017-12-05,0.016238863483102328,-0.020106283449405682,-0.009737713163644357,0.00635483030706907,-0.016092543470713427
AEP,5,0.01,2018-06-13,2018-06-20,47.609527587890625,50.1903190612793,hold_days,0.054207458131659614,0.05320745813165961,2,2018-06-11,-0.01259313555882946,0.06580059369048907,-0.026344237801542048,0.014709297666750665,-0.04105353546829271
AEP,5,0.01,2018-09-27,2018-10-04,52.79747772216797,53.402957916259766,hold_days,0.01146797574834868,0.010467975748348679,1,2018-09-26,0.0004913825677239636,0.009976593180624715,-0.028317869324056222,0.004463857861074949,-0.03278172718513117
AEP,5,0.01,2019-02-19,2019-02-26,61.67513656616211,61.93700408935547,hold_days,0.004245917200563332,0.0032459172005633316,4,2019-02-15,0.0128887396042221,-0.009642822403658768,-0.00937257012312842,0.02286134396841022,-0.03223391409153864
AEP,5,0.01,2019-04-08,2019-04-15,64.0395736694336,64.89445495605469,hold_days,0.013349265737369054,0.012349265737369053,4,2019-04-04,0.005671783255935203,0.00667748248143385,-0.0021488318277395058,0.020301026603837924,-0.02244985843157743
AEP,5,0.01,2019-05-31,2019-06-07,66.86199951171875,69.51722717285156,hold_days,0.039712058875347234,0.03871205887534723,1,2019-05-30,0.04438328064410535,-0.005671221768758117,-0.022797216416679644,-0.024120625179687716,0.0013234087630080715
AEP,5,0.01,2019-08-02,2019-08-09,68.86506652832031,70.37649536132812,hold_days,0.02194768565839178,0.02094768565839178,2,2019-07-31,-0.005961794632650563,0.026909480291042343,-0.0030310150635138866,-0.015246826393712665,0.012215811330198778
AEP,5,0.01,2019-10-30,2019-11-06,73.6070556640625,71.94876098632812,hold_days,-0.022529017942284235,-0.023529017942284236,1,2019-10-29,0.016253094824989933,-0.03978211276727417,-0.01040883551385774,0.009329009848628944,-0.019737845362486683
AEP,5,0.01,2020-04-16,2020-04-23,66.70659637451172,65.8891372680664,hold_days,-0.012254546789583487,-0.013254546789583488,3,2020-04-13,0.011879118849084769,-0.025133665638668257,0.0617145529426435,0.034186441930079914,0.027528111012563583
AEP,5,0.01,2020-11-02,2020-11-09,73.65779113769531,73.47261810302734,hold_days,-0.002513963992238244,-0.003513963992238244,3,2020-10-30,0.07827295183638538,-0.08178691582862363,-0.021223336743369736,-0.05521718663340036,0.033993849890030625
AEP,5,0.01,2020-12-24,2021-01-04,66.27674865722656,66.37442779541016,hold_days,0.001473807031313168,0.0004738070313131679,1,2020-12-23,-0.00051015172454838,0.0009839587558615479,-0.025594777327032747,-0.0032728181638600473,-0.0223219591631727
AEP,5,0.01,2021-10-01,2021-10-08,67.98440551757812,69.8222885131836,hold_days,0.027033890810889805,0.026033890810889804,1,2021-09-30,0.013013809173357371,0.013020081637532432,-0.013728426797516291,-0.025793681408594726,0.012065254611078435
AEP,5,0.01,2022-07-07,2022-07-14,81.03197479248047,80.8176498413086,hold_days,-0.002644942958884511,-0.003644942958884511,2,2022-07-05,-0.02805008200490111,0.0244051390460166,-0.0029447912939307708,-0.007781192293240591,0.00483640099930982
AEP,5,0.01,2022-07-21,2022-07-28,79.54885864257812,83.68962097167969,resistance,0.05205307027353423,0.05105307027353423,1,2022-07-20,0.020335936544407573,0.030717133729126656,-0.012673159039763182,0.04067110273482166,-0.053344261774584845
AEP,5,0.01,2022-09-02,2022-09-12,87.34519958496094,90.87909698486328,hold_days,0.04045897675767418,0.03945897675767418,2,2022-08-31,0.037177633568044266,0.002281343189629914,-0.009673165524029081,-0.04899936289527995,0.03932619737125087
AEP,5,0.01,2023-05-04,2023-05-11,80.48808288574219,80.54463958740234,hold_days,0.0007026717450886455,-0.0002973282549113545,1,2023-05-03,0.0098010760988394,-0.010098404353750756,-0.014959152727149427,-0.002401343191177574,-0.012557809535971853
