stock,hold_days,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret
JPM,5,2015-10-01,2015-10-08,45.876853942871094,46.742027282714844,hold_days,0.018858602225015675,0.017858602225015674,0.052327104458682605,-0.03446850223366693
JPM,5,2015-10-07,2015-10-14,46.742027282714844,45.13204574584961,hold_days,-0.034443981796668965,-0.035443981796668966,0.0011146402556327928,-0.03655862205230176
JPM,5,2015-10-08,2015-10-15,46.742027282714844,46.56145477294922,hold_days,-0.0038631724010054214,-0.004863172401005421,0.006859651105572295,-0.011722823506577718
JPM,5,2015-10-19,2015-10-26,46.809722900390625,48.073638916015625,hold_days,0.027001142867574046,0.026001142867574045,0.026213104729766457,-0.0002119618621924113
JPM,5,2015-10-26,2015-11-02,48.073638916015625,49.307456970214844,hold_days,0.02566516872905522,0.02466516872905522,0.02073490192637295,0.00393026680268227
JPM,5,2015-10-28,2015-11-04,49.27735900878906,49.54066848754883,hold_days,0.005343417018610852,0.004343417018610852,0.009309447006703442,-0.00496602998809259
LMT,5,2015-05-28,2015-06-04,140.88345336914062,140.92050170898438,hold_days,0.00026297154816812274,-0.0007370284518318773,-0.010349415724358435,0.009612387272526557
LMT,5,2015-06-04,2015-06-11,140.92050170898438,141.8912811279297,hold_days,0.006888844470267941,0.005888844470267941,0.006399674581522907,-0.0005108301112549665
LMT,5,2015-06-16,2015-06-23,141.4021759033203,142.0098114013672,hold_days,0.00429721462322008,0.0032972146232200803,0.017310720899022858,-0.014013506275802778
LMT,5,2015-06-29,2015-07-07,137.47471618652344,140.9130859375,hold_days,0.025010924527470557,0.024010924527470556,0.011956011140812128,0.012054913386658428
LMT,5,2015-07-01,2015-07-09,139.43844604492188,142.37294006347656,hold_days,0.021045085496788296,0.020045085496788295,-0.009996705149624252,0.030041790646412547
LMT,5,2015-07-13,2015-07-20,146.6338348388672,152.0062255859375,hold_days,0.03663813848266284,0.03563813848266284,0.021265137691535152,0.014373000791127688
LMT,5,2015-07-22,2015-07-29,150.27223205566406,154.24412536621094,hold_days,0.026431319054844415,0.025431319054844415,-0.00040253384315835916,0.025833852898002774
LMT,5,2015-07-27,2015-08-03,149.07168579101562,153.9773712158203,hold_days,0.032908230686288675,0.031908230686288674,0.012626769352039657,0.019281461334249017
LMT,5,2015-07-28,2015-08-04,150.89474487304688,155.2667694091797,hold_days,0.028974001313373465,0.027974001313373464,-0.0006442128571081396,0.028618214170481604
LMT,5,2015-08-03,2015-08-10,153.9773712158203,156.19305419921875,hold_days,0.0143896662600691,0.0133896662600691,0.007508097032952854,0.005881569227116246
LMT,5,2015-08-12,2015-08-19,154.7109832763672,156.56350708007812,hold_days,0.01197409365824842,0.010974093658248418,-0.004129150359719946,0.015103244017968365
LMT,5,2015-08-18,2015-08-25,157.59356689453125,147.4489288330078,hold_days,-0.06437215846705657,-0.06537215846705657,-0.11117216239957528,0.04580000393251871
LMT,5,2015-08-27,2015-09-03,152.22853088378906,153.17660522460938,hold_days,0.006227967486226893,0.005227967486226893,-0.01590848231419595,0.02113644980042284
LMT,5,2015-08-28,2015-09-04,152.20614624023438,151.25067138671875,hold_days,-0.006277505062164512,-0.007277505062164512,-0.033455351250263554,0.02617784618809904
LMT,5,2015-09-15,2015-09-22,155.14724731445312,152.02700805664062,hold_days,-0.020111470308515234,-0.021111470308515234,-0.0160905405913625,-0.005020929717152733
LMT,5,2015-09-24,2015-10-01,152.84814453125,152.84066772460938,hold_days,-4.89165679017356e-05,-0.0010489165679017356,0.00022630285584845922,-0.0012752194237501948
LMT,5,2015-09-25,2015-10-02,152.19871520996094,154.22909545898438,hold_days,0.013340324497631117,0.012340324497631117,0.011871185228873093,0.00046913926875802314
LMT,5,2015-10-06,2015-10-13,157.05819702148438,158.2376251220703,hold_days,0.007509497262499387,0.006509497262499387,0.011813408935630099,-0.0053039116731307115
LMT,5,2015-10-07,2015-10-14,158.96180725097656,155.37869262695312,hold_days,-0.022540726517824794,-0.023540726517824795,0.0011146402556327928,-0.024655366773457588
LMT,5,2015-10-27,2015-11-03,166.49365234375,163.40322875976562,hold_days,-0.018561810258109768,-0.01956181025810977,0.024779943356034062,-0.04434175361414383
LMT,5,2015-10-29,2015-11-05,162.91802978515625,163.17929077148438,hold_days,0.0016036345803631669,0.0006036345803631668,0.010139872125143334,-0.009536237544780168
LMT,5,2015-11-10,2015-11-17,159.79779052734375,166.0084686279297,hold_days,0.03886585715666202,0.03786585715666202,-0.011859380291405874,0.049725237448067894
LMT,5,2015-11-12,2015-11-19,159.43197631835938,167.21029663085938,hold_days,0.04878770552883305,0.04778770552883305,0.021947606847712908,0.02584009868112014
LMT,5,2015-11-13,2015-11-20,159.1184844970703,168.7480010986328,hold_days,0.06051790043123373,0.05951790043123373,0.03672225509758209,0.022795645333651637
LMT,5,2015-12-11,2015-12-18,163.32772827148438,159.55284118652344,hold_days,-0.02311234672098239,-0.02411234672098239,-0.001997701867983981,-0.02211464485299841
LMT,5,2015-12-28,2016-01-05,164.2376251220703,164.12484741210938,hold_days,-0.0006866740180705433,-0.0016866740180705433,-0.020650335208550752,0.018963661190480208
