stock,entry_date,entry_price,trough_date,exit_date,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret,bounce_1d,bounce_to_entry_high
XOM,2016-04-07,52.5814094543457,2016-04-05,2016-04-14,54.53477096557617,hold_days,0.03714928016386643,0.036149280163866426,0.02735707246436392,0.008792207699502508,0.013380264643918727,0.013380264643918727
XOM,2016-05-17,57.632362365722656,2016-05-13,2016-05-24,57.722503662109375,hold_days,0.0015640742924036832,0.0005640742924036832,0.016312687493075018,-0.015748613200671335,0.010264175318456248,0.010264175318456248
XOM,2017-01-12,56.549163818359375,2017-01-10,2017-01-20,56.25444030761719,hold_days,-0.005211810234521996,-0.006211810234521996,0.0016130605042485868,-0.007824870738770584,0.010240798284626207,0.010240798284626207
XOM,2017-02-24,53.58968734741211,2017-02-22,2017-03-02,55.0569953918457,resistance,0.027380418081585534,0.026380418081585533,0.009441467962280292,0.01693895011930524,0.010502612816439605,0.010502612816439605
XOM,2018-06-25,55.32404708862305,2018-06-21,2018-07-02,56.72554016113281,hold_days,0.025332439441111854,0.024332439441111853,0.007182412775899039,0.017150026665212814,0.02120731287792954,0.02120731287792954
XOM,2019-03-27,57.517696380615234,2019-03-25,2019-04-03,57.918609619140625,hold_days,0.0069702589594757836,0.0059702589594757835,0.024890324957893117,-0.018920065998417335,0.013013253534730485,0.013013253534730485
XOM,2019-08-09,51.297706604003906,2019-08-05,2019-08-16,50.07337188720703,hold_days,-0.023867240815426904,-0.024867240815426905,-0.014303565110144634,-0.010563675705282272,0.009675300022449429,0.029880478236965047
XOM,2020-03-11,31.59551239013672,2020-03-09,2020-03-18,24.927181243896484,hold_days,-0.2110531098182763,-0.2120531098182763,-0.1349409764911036,-0.0771121333271727,0.03702824741437949,0.03702824741437949
XOM,2020-08-31,31.247509002685547,2020-08-27,2020-09-08,29.870555877685547,hold_days,-0.04406601258620835,-0.04506601258620835,-0.03284020531505871,-0.012225807271149636,0.02390541535194468,0.02390541535194468
XOM,2021-05-27,48.41238021850586,2021-05-25,2021-06-04,50.80159378051758,hold_days,0.04935129302108621,0.048351293021086206,0.00950315407244462,0.038848138948641586,0.011671868499276705,0.011671868499276705
XOM,2024-02-09,93.06209564208984,2024-02-05,2024-02-16,95.73593139648438,hold_days,0.028731738050235878,0.027731738050235877,-0.0010595272252490462,0.028791265275484923,0.006893254016669292,0.02383057421600432
XOM,2026-02-20,145.345947265625,2026-02-17,2026-02-27,150.4973907470703,hold_days,0.03544263585162688,0.03444263585162688,-0.00500530428497159,0.03944794013659847,0.030713399703180322,0.03269713384472972
