stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,bounce_1d,bounce_2d,bounce_3d,bounce_5d,bounce_to_entry_high
NEE,5,0.01,2016-11-14,2016-11-21,22.322288513183594,22.304737091064453,hold_days,-0.0007862734194469256,-0.0017862734194469257,3,2016-11-11,0.022190165419642804,-0.02397643883908973,0.007926696039855852,,,,0.007926696039855852
NEE,5,0.01,2016-12-02,2016-12-09,22.487531661987305,22.89635848999023,hold_days,0.01818015574799614,0.01718015574799614,1,2016-12-01,0.029156212660129244,-0.011976056912133104,0.012926429912798687,,,,0.012926429912798687
NEE,5,0.01,2017-07-06,2017-07-13,27.838407516479492,28.039854049682617,hold_days,0.007236280778053716,0.006236280778053716,1,2017-07-05,0.01484899561398123,-0.008612714835927515,0.005402525261049007,,,,0.005402525261049007
NEE,5,0.01,2017-11-21,2017-11-29,31.36177444458008,31.87554931640625,hold_days,0.016382200335445685,0.015382200335445684,1,2017-11-20,0.0124556520950454,0.002926548240400284,0.0018602160653451438,,,,0.0018602160653451438
NEE,5,0.01,2018-01-05,2018-01-12,30.651201248168945,30.370370864868164,hold_days,-0.00916213302790403,-0.01016213302790403,1,2018-01-04,0.01473665281819403,-0.02489878584609806,0.004568614324722553,,,,0.004568614324722553
NEE,5,0.01,2018-01-24,2018-01-29,30.477447509765625,31.453298568725582,resistance,0.032018792211758296,0.031018792211758295,2,2018-01-22,0.009973388263405214,0.02104540394835308,0.017997503875927023,0.005532867364162586,,,0.017997503875927023
NEE,5,0.01,2018-02-28,2018-03-07,30.960023880004883,31.14316177368164,hold_days,0.005915302080727214,0.004915302080727214,1,2018-02-27,0.009112371989230539,-0.004197069908503325,0.003098599243546607,,,,0.003098599243546607
NEE,5,0.01,2018-04-13,2018-04-20,32.60213088989258,32.71812438964844,hold_days,0.00355785025670885,0.00255785025670885,1,2018-04-12,0.004342672654407798,-0.0017848223976989477,0.007229369185624002,,,,0.007229369185624002
NEE,5,0.01,2018-05-18,2018-05-25,31.835004806518555,33.0498046875,hold_days,0.03815924917758151,0.03715924917758151,1,2018-05-17,0.0147327538456683,0.02242649533191321,0.00019182010977081276,,,,0.00019182010977081276
NEE,5,0.01,2018-08-29,2018-09-06,35.16672134399414,35.845184326171875,hold_days,0.019292756226579666,0.018292756226579665,1,2018-08-28,-0.004644111472461132,0.022936867699040797,0.006373438080285565,,,,0.006373438080285565
NEE,5,0.01,2018-09-27,2018-10-04,34.14799880981445,34.90276336669922,hold_days,0.02210274637434506,0.02110274637434506,1,2018-09-26,-0.007639717598737938,0.028742463973083,0.006932346043853066,,,,0.006932346043853066
NEE,5,0.01,2018-11-05,2018-11-12,35.203853607177734,36.808231353759766,hold_days,0.04557392393697812,0.04457392393697812,3,2018-11-02,0.001416425244060715,0.043157498692917406,0.015225055175519975,,,,0.015225055175519975
NEE,5,0.01,2018-11-23,2018-11-30,36.56901931762695,37.70734024047851,hold_days,0.031128013386535258,0.030128013386535257,2,2018-11-21,0.048661195332527996,-0.01853318194599274,0.006527491080597025,,,,0.006527491080597025
NEE,5,0.01,2019-04-05,2019-04-12,39.70792388916016,39.86876678466797,hold_days,0.004050649838978737,0.003050649838978737,1,2019-04-04,0.0037554062738964777,-0.0007047564349177407,0.008917153249226706,,,,0.008917153249226706
NEE,5,0.01,2019-06-27,2019-07-05,43.00091552734375,43.74929428100586,hold_days,0.017403786512085517,0.016403786512085516,1,2019-06-26,0.023905868244692652,-0.007502081732607135,0.007288172654300151,,,,0.007288172654300151
NEE,5,0.01,2020-01-03,2020-01-10,51.07581329345703,51.76229476928711,hold_days,0.013440441405913273,0.012440441405913272,1,2020-01-02,0.012481167283502792,-4.072587758952029e-05,0.007124145868977916,,,,0.007124145868977916
NEE,5,0.01,2020-05-07,2020-05-14,47.958465576171875,49.61418914794922,hold_days,0.03452411481238027,0.03352411481238027,1,2020-05-06,-0.007700323545353549,0.04122443835773382,0.008173956026313878,,,,0.008173956026313878
NEE,5,0.01,2020-09-04,2020-09-14,59.8741340637207,60.86729431152344,hold_days,0.016587467415324353,0.015587467415324352,3,2020-09-01,-0.0003348272635697036,0.015922294678894056,0.04016196479541767,0.0124852007250289,0.0006856917708699672,,0.04016196479541767
NEE,5,0.01,2020-12-07,2020-12-14,63.57351303100586,63.81644821166992,hold_days,0.00382132698165627,0.00282132698165627,3,2020-12-04,-0.011809509431177978,0.014630836412834247,0.010341847759794742,,,,0.010341847759794742
NEE,5,0.01,2021-01-05,2021-01-12,64.87499237060547,69.19595336914062,hold_days,0.06660441628803904,0.06560441628803904,1,2021-01-04,0.027955814704353044,0.03764860158368599,0.00741048331634242,,,,0.00741048331634242
NEE,5,0.01,2022-06-01,2022-06-08,68.14965057373047,70.22535705566406,hold_days,0.030458064927096018,0.029458064927096017,1,2022-05-31,0.0018170399838670637,0.027641024943228953,0.006341889491460195,,,,0.006341889491460195
NEE,5,0.01,2022-09-20,2022-09-27,77.03903198242188,72.89445495605469,hold_days,-0.05379840477892894,-0.054798404778928944,4,2022-09-16,-0.05182569517322899,-0.0029727096056999525,0.02417759709275935,0.010614410797864737,,,0.02417759709275935
NEE,5,0.01,2023-01-23,2023-01-30,74.70138549804688,67.81588745117188,hold_days,-0.09217363240277554,-0.09317363240277554,3,2023-01-20,-0.006594259215041309,-0.08657937318773423,0.010388532626860902,,,,0.010388532626860902
NEE,5,0.01,2023-07-11,2023-07-18,66.07426452636719,65.94611358642578,hold_days,-0.0019394985454627145,-0.0029394985454627145,1,2023-07-10,0.02161312575121732,-0.024552624296680037,0.0066937893036069784,,,,0.0066937893036069784
NEE,5,0.01,2023-08-22,2023-08-29,61.79988098144531,62.21883773803711,hold_days,0.006779248599484866,0.005779248599484866,1,2023-08-21,0.022758752510805946,-0.01697950391132108,0.006559158898729267,,,,0.006559158898729267
NEE,5,0.01,2023-09-07,2023-09-14,61.057586669921875,63.85010528564453,hold_days,0.04573581708722041,0.04473581708722041,1,2023-09-06,0.013046889567204234,0.031688927520016175,0.008524763450778572,,,,0.008524763450778572
NEE,5,0.01,2024-01-23,2024-01-30,53.3131103515625,55.07844161987305,hold_days,0.03311251691505945,0.03211251691505945,1,2024-01-22,0.003752988406283908,0.028359528508775544,0.009322778557631084,,,,0.009322778557631084
NEE,5,0.01,2024-02-14,2024-02-22,52.04020690917969,52.6534309387207,hold_days,0.011783658558683463,0.010783658558683462,1,2024-02-13,0.020389097738245043,-0.009605439179561581,0.013755599349628334,,,,0.013755599349628334
NEE,5,0.01,2024-03-22,2024-04-01,57.92665100097656,59.42685317993164,hold_days,0.025898306790250736,0.024898306790250735,1,2024-03-21,0.00644882338600028,0.018449483404250455,0.006844764569325923,,,,0.006844764569325923
NEE,5,0.01,2024-07-18,2024-07-25,67.63507843017578,69.3054428100586,hold_days,0.02469671683174357,0.02369671683174357,1,2024-07-17,-0.008361854283074122,0.03205857111481769,0.010860196380246157,,,,0.010860196380246157
NEE,5,0.01,2024-08-06,2024-08-13,72.63670349121094,73.7219467163086,hold_days,0.014940700402641172,0.01394070040264117,1,2024-08-05,0.025846994730217565,-0.011906294327576394,0.0037819590085872434,,,,0.0037819590085872434
NEE,5,0.01,2025-05-23,2025-06-02,65.32455444335938,68.17587280273438,hold_days,0.043648493031013036,0.042648493031013035,1,2025-05-22,0.019961935275695453,0.022686557755317582,0.012249895165903801,,,,0.012249895165903801
NEE,5,0.01,2025-08-04,2025-08-11,68.54517364501953,70.41114044189453,hold_days,0.027222438833380602,0.0262224388333806,3,2025-08-01,0.007416843455250177,0.018805595378130424,0.0018464964739377532,,,,0.0018464964739377532
NEE,5,0.01,2025-11-03,2025-11-10,80.09318542480469,83.0215072631836,hold_days,0.03656143556842495,0.03556143556842495,3,2025-10-31,0.00273087549108042,0.03283056007734453,0.004668302646118061,,,,0.004668302646118061
NEE,5,0.01,2025-11-18,2025-11-25,82.89419555664062,83.64285278320312,hold_days,0.009031479484603366,0.008031479484603365,4,2025-11-14,0.02019213774671358,-0.012160658262110213,0.022293749913513183,0.009060652347280262,,,0.022293749913513183
NEE,5,0.01,2026-03-10,2026-03-17,90.8743896484375,91.85719299316406,hold_days,0.010814965014111166,0.009814965014111166,4,2026-03-06,-0.014620448279514808,0.024435413293625974,0.010876751372449256,0.005713042830680859,,,0.010876751372449256
UPS,5,0.01,2015-06-18,2015-06-25,67.26431274414062,65.63243865966797,hold_days,-0.024260622280940614,-0.025260622280940614,3,2015-06-15,-0.010804196788842813,-0.014456425492097802,0.003901390592388143,0.004601864401709399,0.014406196569887397,,0.014406196569887397
UPS,5,0.01,2015-09-29,2015-10-06,65.56726837158203,67.76530456542969,hold_days,0.033523376044751085,0.032523376044751084,1,2015-09-28,0.047389295375904306,-0.014865919331153221,0.008943923642703355,,,,0.008943923642703355
UPS,5,0.01,2015-10-15,2015-10-22,69.34870910644531,71.10581970214844,hold_days,0.025337322328611522,0.02433732232861152,1,2015-10-14,0.019386661138202976,0.004950661190408545,0.009138862820692095,,,,0.009138862820692095
UPS,5,0.01,2016-05-16,2016-05-23,69.46455383300781,69.08184814453125,hold_days,-0.005509366538171134,-0.006509366538171134,3,2016-05-13,-0.0028704220541591052,-0.003638944484012029,0.00983531719250097,,,,0.00983531719250097
UPS,5,0.01,2016-08-03,2016-08-10,74.00211334228516,75.0886459350586,hold_days,0.0146824535638308,0.013682453563830799,1,2016-08-02,0.005246740394332372,0.008435713169498427,0.007724365980499526,,,,0.007724365980499526
UPS,5,0.01,2016-11-02,2016-11-09,73.56965637207031,78.10506439208984,hold_days,0.06164780758363486,0.06064780758363486,1,2016-11-01,0.030547086571923954,0.030100721011710907,0.0005616596570752197,,,,0.0005616596570752197
UPS,5,0.01,2017-01-13,2017-01-23,79.17232513427734,79.32482147216797,hold_days,0.001926131860242597,0.000926131860242597,1,2017-01-12,-0.004097660030550343,0.00502379189079294,0.0028966002058701257,,,,0.0028966002058701257
UPS,5,0.01,2017-10-10,2017-10-17,83.76445770263672,83.45243072509766,hold_days,-0.0037250522010988663,-0.004725052201098866,1,2017-10-09,0.004771076581818745,-0.009496128782917612,0.008279904105192193,,,,0.008279904105192193
UPS,5,0.01,2017-12-15,2017-12-22,84.30105590820312,84.75827026367188,hold_days,0.005423589901016435,0.0044235899010164345,1,2017-12-14,0.001813085230905953,0.0026105046701104815,0.009928542317570122,,,,0.009928542317570122
UPS,5,0.01,2018-03-02,2018-03-09,75.91581726074219,79.52536010742188,hold_days,0.047546650710250216,0.046546650710250215,2,2018-02-28,0.03395603335618347,0.012590617354066747,0.019346677172647153,0.009194626128105732,,,0.019346677172647153
UPS,5,0.01,2018-04-25,2018-05-02,78.2861557006836,80.0801010131836,hold_days,0.022915230623392846,0.021915230623392845,1,2018-04-24,0.000806005058137993,0.021109225565254852,0.004065825848675431,,,,0.004065825848675431
UPS,5,0.01,2018-08-14,2018-08-21,86.39571380615234,89.9982681274414,hold_days,0.041698299169935504,0.0406982991699355,1,2018-08-13,0.010459799143263782,0.030238500026671722,0.006939792178811022,,,,0.006939792178811022
UPS,5,0.01,2018-09-26,2018-10-03,85.38165283203125,86.17182922363281,hold_days,0.00925463920399916,0.008254639203999159,1,2018-09-25,0.001251200261352059,0.0070034389426471,0.003784301539346391,,,,0.003784301539346391
UPS,5,0.01,2019-05-14,2019-05-21,74.23993682861328,74.68717193603516,hold_days,0.006024184913496544,0.005024184913496544,1,2019-05-13,0.00581556393183047,-0.0007913790183339256,0.004126807064649629,,,,0.004126807064649629
