stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,market_depth_10d
ADM,2021-01-29,42.62700271606445,2021-02-05,45.43129348754883,hold_days,0.06578672186181045,0.06478672186181045,False,0.05135891975597806,0.013427802105832387,0.04237609535885223
ADM,2022-05-05,78.4693603515625,2022-05-12,74.1075210571289,hold_days,-0.05558652797590624,-0.05658652797590624,False,-0.04135999521605482,-0.015226532759851419,0.049510176442210424
ADM,2022-11-11,82.44087219238281,2022-11-18,84.64242553710938,hold_days,0.02670463431766046,0.025704634317660457,True,-0.003070565143659887,0.028775199461320344,-0.0102214447230808
ADM,2023-01-26,75.52436828613281,2023-02-02,73.22038269042969,hold_days,-0.030506519259773324,-0.031506519259773325,True,0.01808802737469417,-0.049594546634467496,0.0012504353664397252
ADM,2023-10-27,63.35490036010742,2023-11-03,65.95098114013672,hold_days,0.040976795248248266,0.039976795248248265,True,0.05629477217812129,-0.016317976929873024,0.056649136842623356
ADM,2023-11-29,66.61465454101562,2023-12-06,66.61465454101562,hold_days,0.0,-0.001,False,0.009962879052915818,-0.01096287905291582,-0.00035830960312610794
ADM,2024-06-18,55.49332809448242,2024-06-26,56.19729995727539,hold_days,0.012685702713565616,0.011685702713565616,True,0.010917700761076787,0.0007680019524888282,-0.0026620114388397533
ADM,2025-01-28,47.7065544128418,2025-02-04,44.783241271972656,hold_days,-0.06127697078207417,-0.06227697078207417,False,0.003414544179318302,-0.06569151496139247,0.005419513628370547
ADM,2025-05-07,45.65610885620117,2025-05-14,47.11503982543945,hold_days,0.031954781206461114,0.030954781206461113,True,0.028347934487529258,0.0026068467189318545,0.007467291794249344
ADM,2025-09-17,59.35575866699219,2025-09-24,59.73468780517578,hold_days,0.006384033271472855,0.005384033271472855,False,0.00027873517878496124,0.005105298092687894,-0.0031805027211594095
ADM,2026-04-17,66.18084716796875,2026-04-24,68.34278869628906,hold_days,0.03266717820691012,0.03166717820691012,False,-0.01577326085563291,0.04744043906254303,-0.007952193116693472
ADM,2026-06-12,79.73394012451172,2026-06-22,75.80885314941406,hold_days,-0.04922730482111226,-0.05022730482111226,False,-0.013619678100847188,-0.036607626720265074,0.004388419323170285
T,2015-09-17,11.50851821899414,2015-09-24,11.273294448852539,hold_days,-0.020439101339160937,-0.021439101339160938,False,-0.031174269189981563,0.009735167850820625,0.002336051991635149
T,2015-10-30,11.988778114318848,2015-11-06,11.863557815551758,hold_days,-0.010444792419465387,-0.011444792419465388,True,0.01385769055021746,-0.02530248296968285,0.00260892186386026
T,2016-09-13,15.02804946899414,2016-09-20,15.024280548095703,hold_days,-0.00025079242028136495,-0.001250792420281365,False,0.005092440729875136,-0.006343233150156501,0.027349852077228117
T,2020-05-15,14.068229675292969,2020-05-22,14.848419189453125,hold_days,0.055457547407713026,0.054457547407713025,False,0.03844102926243509,0.016016518145277936,0.032719408327663874
T,2020-07-29,15.029096603393555,2020-08-05,15.17653751373291,hold_days,0.009810364137659677,0.008810364137659676,False,0.0080646959657662,0.0007456681718934766,0.007410219614079825
T,2021-08-12,15.65146255493164,2021-08-19,15.377758979797363,hold_days,-0.017487412066039543,-0.018487412066039544,False,-0.02091474128407278,0.002427329218033236,-0.001351674927892398
T,2022-02-11,14.201638221740723,2022-02-18,14.048613548278809,hold_days,-0.010775142351370004,-0.011775142351370005,False,-0.018033911603975383,0.006258769252605378,0.027839077381143662
T,2023-01-23,15.79566478729248,2023-01-30,16.67227554321289,hold_days,0.055496920688367535,0.054496920688367534,False,-0.001908016144037461,0.056404936832404995,0.007525563311644712
T,2023-10-06,12.5713472366333,2023-10-13,12.493047714233398,hold_days,-0.006228411396650868,-0.007228411396650868,False,0.009276192072609213,-0.016504603469260082,0.019402490009245578
T,2024-02-26,14.677409172058105,2024-03-04,14.85424518585205,hold_days,0.012048176331460159,0.011048176331460158,False,0.0054323494539387784,0.005615826877521379,0.004601034425652128
T,2025-12-18,23.41695785522461,2025-12-23,23.61000633239746,resistance,0.00824396056765253,0.007243960567652531,False,0.009018019819925893,-0.0017740592522733625,0.012172384419765897
BAC,2015-10-02,12.124021530151367,2015-10-09,12.281675338745117,hold_days,0.013003425323988349,0.012003425323988348,False,0.03800582796230145,-0.026002402638313105,0.006055358881952032
BAC,2016-09-09,12.590778350830078,2016-09-16,12.390799522399902,hold_days,-0.01588295996148581,-0.01688295996148581,False,0.0018962147360834791,-0.01877917469756929,0.026343336065328096
BAC,2016-09-29,12.126825332641602,2016-10-05,12.886751174926758,resistance,0.06266486252091674,0.06166486252091674,False,0.00921928692868601,0.05244557559223073,0.010580195506208605
BAC,2017-02-02,18.24167251586914,2017-02-09,18.562820434570312,hold_days,0.01760517948240725,0.01660517948240725,False,0.014157625230978299,0.0024475542514289517,0.005537155228165339
BAC,2017-05-02,18.949596405029297,2017-05-08,19.295886993408203,resistance,0.018274298880951223,0.017274298880951222,True,0.005361431758492241,0.011912867122458981,0.0015595689164133355
BAC,2018-05-31,23.870344161987305,2018-06-01,24.16625213623047,resistance,0.012396468699198193,0.011396468699198192,False,0.010336021038678922,0.0010604476605192703,0.015572168826030148
BAC,2018-10-26,21.79694938659668,2018-11-02,23.03588104248047,hold_days,0.05683968127418915,0.055839681274189146,False,0.024792654819040694,0.031047026455148452,0.05560460143058113
BAC,2019-03-27,22.564950942993164,2019-04-03,24.07595443725586,hold_days,0.06696240989311297,0.06596240989311297,False,0.024890360981041804,0.04107204891207117,0.016033202794312567
BAC,2019-05-15,23.616811752319336,2019-05-22,23.783777236938477,hold_days,0.007069772430342791,0.006069772430342791,False,0.003731669072824184,0.002338103357518607,0.03136552122413475
