stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
KO,5,0.01,2023-05-15,2023-05-22,57.750160217285156,55.555397033691406,hold_days,-0.038004451854954935,-0.039004451854954936,6,0.006740271825692812,-0.04574472368064775
KO,5,0.01,2023-06-01,2023-06-08,54.191585540771484,54.5257568359375,hold_days,0.006166479386630952,0.005166479386630952,1,0.029165038793752984,-0.023998559407122033
KO,5,0.01,2023-06-12,2023-06-20,54.38125228881836,55.7509880065918,hold_days,0.025187645744139564,0.024187645744139563,12,0.003079192679237508,0.021108453064902055
KO,5,0.01,2023-07-07,2023-07-14,54.38587951660156,55.423370361328125,hold_days,0.01907647451779959,0.01807647451779959,37,0.018752557553027627,-0.0006760830352280367
KO,5,0.01,2023-09-01,2023-09-11,53.97635269165039,53.58502197265625,hold_days,-0.007250040054200935,-0.008250040054200936,93,-0.01100317869628753,0.0027531386420865944
KO,5,0.01,2024-02-29,2024-03-07,55.49425506591797,54.95798873901367,hold_days,-0.009663456627488798,-0.010663456627488799,15,0.006017075519256343,-0.01668053214674514
KO,5,0.01,2024-03-08,2024-03-13,55.03195571899414,56.511314392089844,resistance,0.02688181173588755,0.02588181173588755,23,0.01206808465600906,0.01381372707987849
KO,5,0.01,2024-04-04,2024-04-11,55.2671012878418,55.03410339355469,hold_days,-0.004215851543825533,-0.005215851543825533,50,0.004937207581438008,-0.010153059125263542
KO,5,0.01,2024-07-11,2024-07-12,59.264984130859375,59.828521728515625,resistance,0.00950877834391961,0.00850877834391961,2,0.0036756309305923107,0.004833147413327299
KO,5,0.01,2024-07-15,2024-07-22,59.556148529052734,60.8334846496582,hold_days,0.021447594449166774,0.020447594449166773,6,0.0013058998276476164,0.019141694621519156
KO,5,0.01,2024-10-08,2024-10-15,65.42091369628906,66.51787567138672,hold_days,0.016767756870382566,0.015767756870382565,1,0.013411677145683143,0.0023560797246994225
KO,5,0.01,2024-10-21,2024-10-28,65.6762466430664,63.04729461669922,hold_days,-0.04002896268806089,-0.04102896268806089,14,-0.01347276561513755,-0.02755619707292334
KO,5,0.01,2024-11-12,2024-11-19,59.76585388183594,59.18899917602539,hold_days,-0.009651911055283402,-0.010651911055283403,126,-0.006738580273548456,-0.003913330781734947
KO,5,0.01,2025-01-02,2025-01-10,58.923301696777344,58.189613342285156,hold_days,-0.012451582538055783,-0.013451582538055784,48,-0.00482829461399259,-0.008623287924063194
KO,5,0.01,2025-05-13,2025-05-20,66.19236755371094,68.81280517578125,hold_days,0.03958821415390523,0.03858821415390523,36,0.013088480858142848,0.025499733295762383
KO,5,0.01,2025-06-06,2025-06-13,68.4864501953125,68.65438079833984,hold_days,0.0024520266789771483,0.0014520266789771483,1,0.002405363346764,-0.0009533366677868518
KO,5,0.01,2025-06-16,2025-06-24,68.1710433959961,67.8713607788086,hold_days,-0.004396039759090753,-0.005396039759090753,11,-0.00044559954858691686,-0.004950440210503836
KO,5,0.01,2025-06-26,2025-07-03,67.15601348876953,68.973388671875,hold_days,0.027061987284420663,0.026061987284420662,6,0.03284920361382504,-0.0067872163294043775
KO,5,0.01,2025-07-09,2025-07-16,67.16567993164062,66.9626693725586,hold_days,-0.0030225341169575204,-0.00402253411695752,19,-0.002676958903491733,-0.0013455752134657875
KO,5,0.01,2025-07-23,2025-07-30,66.85633087158203,66.45999145507812,hold_days,-0.005928225664450504,-0.006928225664450504,33,-0.005403839237513419,-0.0015243864269370846
KO,5,0.01,2025-08-01,2025-08-08,66.56633758544922,67.99703216552734,hold_days,0.021492763940055726,0.020492763940055725,116,0.017367405227070698,0.003125358712985027
