stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
CSCO,5,0.01,2025-01-28,2025-02-04,57.492496490478516,59.34022521972656,hold_days,0.032138606636329614,0.031138606636329613,1,0.0034145656187900553,0.027724041017539558
CSCO,5,0.01,2025-06-02,2025-06-03,62.180789947509766,62.67745590209961,resistance,0.007987450063100088,0.006987450063100088,3,0.004768781503215136,0.002218668559884952
CSCO,5,0.01,2025-08-05,2025-08-12,66.15025329589844,69.93196105957031,hold_days,0.05716845477153076,0.05616845477153076,4,0.01514891552002684,0.04101953925150392
CSCO,5,0.01,2025-09-15,2025-09-22,65.660400390625,66.37560272216797,hold_days,0.0108924454814181,0.0098924454814181,3,0.011146502100194855,-0.0012540566187767554
C,5,0.01,2015-11-16,2015-11-23,39.50864791870117,39.94279861450195,hold_days,0.010988751037346312,0.00998875103734631,3,0.019010741307750934,-0.009021990270404623
C,5,0.01,2016-05-16,2016-05-23,31.82543182373047,33.271034240722656,hold_days,0.045422868886708434,0.04442286888670843,3,-0.0076224467561977205,0.052045315642906154
C,5,0.01,2016-12-15,2016-12-22,44.73135757446289,44.92446517944336,hold_days,0.004317052185572656,0.0033170521855726562,1,-0.0004349925449516068,0.003752044730524263
C,5,0.01,2017-02-27,2017-03-06,44.703006744384766,44.89666748046875,hold_days,0.004332163543077749,0.0033321635430777494,3,0.0044399542517052915,-0.001107790708627542
C,5,0.01,2017-03-23,2017-03-30,43.235740661621094,45.06795883178711,hold_days,0.04237739754490688,0.04137739754490688,1,0.00937098027350447,0.03200641727140241
C,5,0.01,2017-10-17,2017-10-24,54.16042709350586,55.69845199584961,hold_days,0.028397577066525237,0.027397577066525236,1,0.016029809298854225,0.011367767767671011
C,5,0.01,2017-12-15,2017-12-22,56.33726119995117,56.87977600097656,hold_days,0.009629768814992667,0.008629768814992667,1,0.004218576244275907,0.00441119257071676
C,5,0.01,2018-04-02,2018-04-09,51.224727630615234,52.53351974487305,hold_days,0.025550006311318985,0.024550006311318984,4,0.015522436347965796,0.009027569963353188
C,5,0.01,2018-05-04,2018-05-11,51.6419563293457,55.38169860839844,hold_days,0.07241674299096235,0.07141674299096235,1,0.029435519750438788,0.04198122324052356
C,5,0.01,2018-09-13,2018-09-20,53.65789794921875,57.20705795288086,hold_days,0.06614422367087491,0.06514422367087491,2,0.012679997278905786,0.052464226391969127
C,5,0.01,2019-03-08,2019-03-15,48.13259506225586,50.56016540527344,hold_days,0.050435060479862015,0.049435060479862014,1,0.02617909770875304,0.023255962771108973
C,5,0.01,2019-03-27,2019-04-03,47.1010627746582,50.459327697753906,hold_days,0.07129913265784205,0.07029913265784205,2,0.02489031689973009,0.04540881575811195
C,5,0.01,2019-05-15,2019-05-22,50.63582992553711,50.4719123840332,hold_days,-0.003237184850035213,-0.004237184850035213,2,0.0037316675386434017,-0.007968852388678616
C,5,0.01,2019-06-03,2019-06-10,48.871726989746094,52.392120361328125,hold_days,0.07203333273490942,0.07103333273490942,3,0.05016310007907321,0.020870232655836207
C,5,0.01,2019-10-03,2019-10-10,52.45567321777344,53.96565246582031,hold_days,0.0287858139152668,0.0277858139152668,1,0.011637802434302902,0.016148011480963897
C,5,0.01,2019-10-17,2019-10-24,54.736358642578125,56.85974884033203,hold_days,0.0387930481751515,0.0377930481751515,1,0.0029245130105302053,0.034868535164621295
C,5,0.01,2020-08-03,2020-08-10,41.01432418823242,43.024757385253906,hold_days,0.049017830643624416,0.048017830643624415,3,0.034132031562539966,0.013885799081084449
C,5,0.01,2020-10-16,2020-10-23,35.15397262573242,35.7725715637207,hold_days,0.017596843024662023,0.016596843024662022,2,-0.004908531844489361,0.021505374869151384
C,5,0.01,2021-02-01,2021-02-08,48.5582389831543,52.89630889892578,hold_days,0.08933746376750684,0.08833746376750684,3,0.05096388653566897,0.03737357723183787
C,5,0.01,2021-04-21,2021-04-28,58.71365737915039,60.591835021972656,hold_days,0.03198876933681216,0.03098876933681216,1,0.004311311100833937,0.026677458235978224
C,5,0.01,2021-05-13,2021-05-20,63.004886627197266,63.76638412475586,hold_days,0.012086324384081637,0.011086324384081636,1,0.0024885663556764026,0.008597758028405234
C,5,0.01,2021-08-20,2021-08-27,59.226234436035156,61.53627014160156,hold_days,0.039003588993341554,0.03800358899334155,1,0.019146051949308518,0.018857537044033035
C,5,0.01,2021-11-22,2021-11-30,56.9295768737793,54.09328842163086,hold_days,-0.04982100004777623,-0.05082100004777623,3,-0.030327980001180865,-0.020493020046595367
C,5,0.01,2022-09-07,2022-09-14,42.46467971801758,42.29003143310547,hold_days,-0.004112789406910511,-0.005112789406910511,1,-0.009622234547187025,0.004509445140276514
C,5,0.01,2022-10-12,2022-10-19,35.662288665771484,37.8453369140625,hold_days,0.06121447416767434,0.06021447416767434,1,0.04097864317273858,0.019235830994935754
C,5,0.01,2022-11-29,2022-12-06,42.01976776123047,39.731964111328125,hold_days,-0.05444588991786825,-0.05544588991786825,1,-0.010415684042625828,-0.045030205875242424
C,5,0.01,2023-07-07,2023-07-14,41.24909210205078,41.25809860229492,hold_days,0.00021834420553679124,-0.0007816557944632088,1,0.018752557553027627,-0.019534213347490836
C,5,0.01,2023-08-25,2023-09-01,37.62242126464844,37.94171142578125,hold_days,0.008486698899223377,0.007486698899223377,3,0.023142265557693387,-0.01565556665847001
C,5,0.01,2024-06-14,2024-06-24,55.832454681396484,57.72396469116211,hold_days,0.03387832436455418,0.03287832436455418,3,0.025062853216914815,0.007815471147639363
C,5,0.01,2024-12-19,2024-12-27,65.58258819580078,68.05558776855469,hold_days,0.037708172867020995,0.036708172867020994,1,0.013846536664183118,0.022861636202837876
C,5,0.01,2025-02-26,2025-03-05,76.31574249267578,70.4185791015625,hold_days,-0.07727322304017747,-0.07827322304017748,1,-0.012832615009953585,-0.06544060803022389
KO,5,0.01,2015-11-17,2015-11-24,29.62456703186035,30.826040267944336,hold_days,0.04055665133575914,0.03955665133575914,4,0.020828458980093556,0.018728192355665585
KO,5,0.01,2016-06-28,2016-07-06,32.14130401611328,32.934288024902344,hold_days,0.024671805736055985,0.023671805736055984,1,0.04713696952789603,-0.02346516379184005
KO,5,0.01,2016-10-12,2016-10-19,30.64361572265625,30.841650009155273,hold_days,0.006462497385796739,0.005462497385796739,1,0.0006349399438321246,0.004827557441964615
KO,5,0.01,2017-07-12,2017-07-19,33.4858283996582,33.726593017578125,hold_days,0.00719004514525845,0.00619004514525845,1,0.009085497889486094,-0.0028954527442276437
