stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,stock_mom_5d,market_mom_5d,rel_mom_5d
LMT,5,0.01,2016-03-28,2016-04-04,165.97103881835938,169.8123016357422,hold_days,0.02314417530149182,0.02214417530149182,4,2016-03-24,0.012169084563287802,0.009975090738204018,-0.005701458832728101,-0.001136364440832427,-0.004565094391895674
LMT,5,0.01,2016-06-20,2016-06-27,182.04942321777344,182.54531860351562,hold_days,0.0027239602135349372,0.0017239602135349372,3,2016-06-17,-0.04218860662482482,0.04391256683835976,-0.0125529347257205,-0.0135311628822401,0.0009782281565196005
LMT,5,0.01,2016-11-07,2016-11-14,183.77125549316406,205.25360107421875,hold_days,0.11689720203197829,0.11589720203197829,3,2016-11-04,0.019342983590372897,0.09655421844160539,-0.04725813556727332,-0.01670707806443794,-0.030551057502835377
LMT,5,0.01,2017-02-02,2017-02-09,194.85906982421875,199.67698669433594,hold_days,0.024725135321970848,0.023725135321970847,1,2017-02-01,0.01415760138001576,0.009567533941955086,-0.00039815676607091177,-0.0076663607500759845,0.007268203984005073
LMT,5,0.01,2017-04-06,2017-04-13,207.9905242919922,208.68357849121094,hold_days,0.0033321431424722103,0.0023321431424722103,1,2017-04-05,-0.012810343625918152,0.015142486768390362,-0.004697508148060248,-0.0009742078861795234,-0.0037233002618807243
LMT,5,0.01,2017-05-02,2017-05-09,209.84378051757812,213.25437927246094,hold_days,0.016253037123476366,0.015253037123476365,1,2017-05-01,0.004084854528070725,0.01116818259540564,-0.028166799773001516,0.00934884101634248,-0.037515640789343996
LMT,5,0.01,2017-06-30,2017-07-05,217.5625457763672,221.31642150878906,resistance,0.017254237024237007,0.016254237024237006,1,2017-06-29,0.005925617182625409,0.010328619841611597,-0.013193766249203098,-0.00666016241288192,-0.006533603836321178
LMT,5,0.01,2017-12-06,2017-12-13,247.48619079589844,252.1032257080078,hold_days,0.018655727405481937,0.017655727405481936,1,2017-12-05,0.016238907841929162,0.0014168195635527736,-0.021705145756678368,0.006354808315172988,-0.028059954071851356
LMT,5,0.01,2018-04-09,2018-04-16,267.9742126464844,275.78424072265625,hold_days,0.029144700152454517,0.028144700152454516,3,2018-04-06,0.02732260108390383,0.0008220990685506857,-0.009676489639431907,-0.012859030879073141,0.0031825412396412345
LMT,5,0.01,2018-06-01,2018-06-08,254.1768798828125,258.736572265625,hold_days,0.01793905246187122,0.016939052461871218,1,2018-05-31,0.020092072244759063,-0.003153019782887845,-0.02707520543509012,-0.014611202507502918,-0.012464002927587203
LMT,5,0.01,2018-06-28,2018-07-06,237.0059051513672,240.1768798828125,hold_days,0.013379306854907735,0.012379306854907735,1,2018-06-27,0.014325169047099351,-0.0019458621921916164,-0.02667895622672678,-0.024421314274538974,-0.0022576419521878055
LMT,5,0.01,2019-03-11,2019-03-18,249.4733428955078,243.93325805664062,hold_days,-0.022207121508720284,-0.023207121508720285,3,2019-03-08,0.016114928460746913,-0.0393220499694672,-0.027530951670038606,-0.018014633074169506,-0.0095163185958691
LMT,5,0.01,2019-03-28,2019-04-04,242.26126098632812,245.5968780517578,hold_days,0.013768677054883938,0.012768677054883937,1,2019-03-27,0.02387908691852192,-0.011110409863637982,-0.006858984181668637,-0.006769768660002784,-8.9215521665853e-05
LMT,5,0.01,2019-04-29,2019-05-06,269.2985534667969,275.1418762207031,hold_days,0.02169830724555566,0.020698307245555658,3,2019-04-26,-0.009616301349066325,0.030314608594621983,0.04477175826783908,0.005613960670942664,0.039157797596896415
LMT,5,0.01,2019-05-17,2019-05-24,277.00238037109375,277.6498718261719,hold_days,0.0023374941912437386,0.0013374941912437386,2,2019-05-15,-0.009414283447044425,0.010751777638288162,8.865867868057542e-05,0.004221771591267354,-0.004133112912586778
LMT,5,0.01,2019-07-19,2019-07-26,294.4436340332031,304.7544860839844,hold_days,0.03501808447866983,0.03401808447866983,1,2019-07-18,0.013320536254024518,0.020697548224645312,-0.03264278757984196,0.002469718095895912,-0.03511250567573787
LMT,5,0.01,2019-08-26,2019-09-03,313.7124938964844,319.1435546875,hold_days,0.01731222344242278,0.01631222344242278,3,2019-08-23,0.009803751618289391,0.006508471824133388,-0.00029195306690077416,-0.013137640586099564,0.01284568751919879
LMT,5,0.01,2019-12-19,2019-12-23,319.8128356933594,327.1164245605469,resistance,0.022837072349998655,0.021837072349998654,1,2019-12-18,0.007613012841487965,0.014224059508510689,-0.014679846723013923,0.017055081161045704,-0.03173492788405963
LMT,5,0.01,2021-01-11,2021-01-19,289.09771728515625,292.3681640625,hold_days,0.011312599795168632,0.010312599795168631,3,2021-01-08,0.0037569397675532024,0.006555660027615429,-0.05318612346601859,0.023955814162764266,-0.07714193762878285
LMT,5,0.01,2021-03-24,2021-03-31,307.2223815917969,318.7652587890625,hold_days,0.037571732689067217,0.036571732689067216,1,2021-03-23,0.022900119602764057,0.013671613086303158,0.01866741316481546,-0.012367638328497188,0.03103505149331265
